Plot Title: 20 ,,,,,,,,
#,"Time, GMT-08:00","Temp, °F()","Temp, °C()",Coupler Detached(),Coupler Attached(),Host Connected(),Stopped(),End Of File()
158,8/17/2011 19:32,43.9,6.611111111,,,,,
159,8/17/2011 20:32,43.9,6.611111111,,,,,
160,8/17/2011 21:32,43.9,6.611111111,,,,,
161,8/17/2011 22:32,43.9,6.611111111,,,,,
162,8/17/2011 23:32,43.9,6.611111111,,,,,
163,8/18/2011 0:32,43.9,6.611111111,,,,,
164,8/18/2011 1:32,43.9,6.611111111,,,,,
165,8/18/2011 2:32,43.9,6.611111111,,,,,
166,8/18/2011 3:32,43.9,6.611111111,,,,,
167,8/18/2011 4:32,43.9,6.611111111,,,,,
168,8/18/2011 5:32,43.9,6.611111111,,,,,
169,8/18/2011 6:32,43.9,6.611111111,,,,,
170,8/18/2011 7:32,43.9,6.611111111,,,,,
171,8/18/2011 8:32,43.9,6.611111111,,,,,
172,8/18/2011 9:32,43.9,6.611111111,,,,,
173,8/18/2011 10:32,43.9,6.611111111,,,,,
174,8/18/2011 11:12,,,,Logged,Logged,,
175,8/18/2011 11:13,,,,,,Logged,Logged
