Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
183	6.04041	3.1848995	103.2720	102.6790	7.048295	32.08050
184	6.03492	3.1852849	104.6268	104.0257	7.048807	32.08934
185	6.01995	3.1851116	105.9909	105.3816	7.050784	32.10092
186	5.97912	3.1857705	107.3458	106.7283	7.055545	32.14633
187	5.93868	3.1862991	108.7220	108.0962	7.060327	32.18999
188	5.90536	3.1893801	110.1042	109.4701	7.062906	32.25553
189	5.89084	3.1928473	111.4409	110.7988	7.062945	32.30759
190	5.87541	3.1943269	112.6771	112.0275	7.064123	32.33832
191	5.87197	3.1953279	113.8463	113.1896	7.064057	32.35227
192	5.86651	3.1960370	115.0033	114.3397	7.064394	32.36488
193	5.86130	3.1964476	116.1696	115.4989	7.064854	32.37391
194	5.83593	3.1998991	117.3053	116.6277	7.066239	32.43642
195	5.79673	3.2014673	118.4258	117.7415	7.070318	32.49114
196	5.79063	3.2021892	119.5403	118.8491	7.070726	32.50460
197	5.79068	3.2023327	120.6610	119.9630	7.070671	32.50561
198	5.79128	3.2026005	121.8089	121.1040	7.070482	32.50748
199	5.79224	3.2031172	122.9539	122.2421	7.070119	32.51181
200	5.79578	3.2044179	124.1293	123.4103	7.069030	32.52246
201	5.79795	3.2049099	125.3015	124.5754	7.068531	32.52533
202	5.80067	3.2056819	126.4799	125.7465	7.067817	32.53082
203	5.80183	3.2059747	127.6615	126.9209	7.067547	32.53241
204	5.80143	3.2065290	128.8429	128.0951	7.067335	32.53846
205	5.79956	3.2069775	130.0334	129.2784	7.067361	32.54472
206	5.79916	3.2070277	131.2485	130.4860	7.067412	32.54508
207	5.79906	3.2074825	132.4725	131.7025	7.067216	32.54969
208	5.79825	3.2081178	133.7026	132.9251	7.067013	32.55702
209	5.79764	3.2083921	134.9359	134.1507	7.066973	32.56008
210	5.79406	3.2098618	136.1570	135.3643	7.066681	32.57947
211	5.78366	3.2122101	137.3839	136.5837	7.066776	32.61532
212	5.77397	3.2131635	138.6446	137.8366	7.067509	32.63479
213	5.76681	3.2134194	139.9113	139.0955	7.068293	32.64397
214	5.76403	3.2136752	141.1840	140.3604	7.068533	32.64891
215	5.76252	3.2138251	142.4537	141.6223	7.068671	32.65144
216	5.76161	3.2139688	143.7387	142.8993	7.068738	32.65331
217	5.76161	3.2139630	145.0115	144.1642	7.068770	32.65262
218	5.76116	3.2139696	146.2965	145.4413	7.068852	32.65251
219	5.76040	3.2140074	147.5936	146.7303	7.068955	32.65303
220	5.75944	3.2140763	148.8816	148.0103	7.069067	32.65410
221	5.75869	3.2141577	150.1849	149.3056	7.069148	32.65511
222	5.75712	3.2142516	151.4942	150.6067	7.069323	32.65704
223	5.75516	3.2143641	152.8369	151.9410	7.069539	32.65955
224	5.75410	3.2145888	154.1828	153.2786	7.069583	32.66245
225	5.75400	3.2155487	155.5286	154.6160	7.069126	32.67270
226	5.75364	3.2162283	156.8501	155.9291	7.068845	32.68005
227	5.75183	3.2176184	158.1868	157.2575	7.068376	32.69680
228	5.73937	3.2192083	159.4505	158.5134	7.069119	32.72616
229	5.73196	3.2204244	160.6473	159.7026	7.069430	32.74646
230	5.72602	3.2212914	161.8289	160.8768	7.069742	32.76142
231	5.72037	3.2226637	163.0253	162.0657	7.069752	32.78179
232	5.71478	3.2238740	164.2405	163.2732	7.069841	32.80027
233	5.70435	3.2264320	165.4493	164.4745	7.069823	32.83867
234	5.69403	3.2280547	166.6978	165.7151	7.070283	32.86642
235	5.69236	3.2282673	167.9737	166.9829	7.070406	32.86981
236	5.69236	3.2283613	169.2221	168.2235	7.070386	32.87026
237	5.69151	3.2303026	170.4827	169.4761	7.069505	32.89238
238	5.68829	3.2324380	171.7495	170.7349	7.068816	32.91900
239	5.68632	3.2328317	173.0405	172.0178	7.068883	32.92473
240	5.68682	3.2335189	174.3011	173.2704	7.068490	32.93137
241	5.68456	3.2337629	175.5617	174.5230	7.068671	32.93572
242	5.68204	3.2339131	176.8436	175.7968	7.068933	32.93924
243	5.67983	3.2346192	178.1438	177.0887	7.068868	32.94874
244	5.67761	3.2354940	179.4531	178.3897	7.068714	32.96013
245	5.67665	3.2364063	180.7320	179.6605	7.068384	32.97074
246	5.67922	3.2382182	182.0321	180.9523	7.067148	32.98806
247	5.67897	3.2388184	183.3415	182.2534	7.066895	32.99443
248	5.67806	3.2393187	184.5748	183.4787	7.066774	33.00036
249	5.67655	3.2400751	185.7319	184.6285	7.066591	33.00981
250	5.67545	3.2406942	186.8770	185.7663	7.066430	33.01732
251	5.67379	3.2416882	188.0309	186.9128	7.066142	33.02961
252	5.67293	3.2418699	189.1547	188.0294	7.066178	33.03194
253	5.67202	3.2422828	190.3118	189.1791	7.066101	33.03693
254	5.67011	3.2428832	191.5115	190.3711	7.066050	33.04499
255	5.66895	3.2430149	192.7051	191.5571	7.066152	33.04702
256	5.66885	3.2431715	193.8837	192.7281	7.066109	33.04831
257	5.66875	3.2431719	195.0590	193.8958	7.066148	33.04783
258	5.66900	3.2433660	196.2588	195.0879	7.066043	33.04919
259	5.66800	3.2436727	197.4343	196.2558	7.066034	33.05306
260	5.66770	3.2438419	198.6278	197.4416	7.066010	33.05468
261	5.66719	3.2442112	199.8519	198.6578	7.065907	33.05874
262	5.66629	3.2445992	201.0729	199.8709	7.065843	33.06341
263	5.66538	3.2450060	202.2879	201.0781	7.065770	33.06829
264	5.66483	3.2451502	203.5090	202.2912	7.065791	33.06986
265	5.66457	3.2453944	204.7118	203.4863	7.065722	33.07227
266	5.66422	3.2455698	205.8535	204.6206	7.065699	33.07404
267	5.66377	3.2460392	206.9073	205.6676	7.065534	33.07927
268	5.66246	3.2465210	207.9640	206.7174	7.065467	33.08547
269	5.66221	3.2466152	209.0269	207.7734	7.065473	33.08626
270	5.66241	3.2463904	210.1110	208.8504	7.065591	33.08298
271	5.66312	3.2463532	211.2103	209.9426	7.065549	33.08133
272	5.66286	3.2466787	212.3158	211.0409	7.065435	33.08471
273	5.66246	3.2468479	213.4088	212.1268	7.065421	33.08648
274	5.66236	3.2469296	214.5111	213.2219	7.065416	33.08696
275	5.66241	3.2470362	215.6410	214.3445	7.065379	33.08755
276	5.66236	3.2472242	216.7799	215.4758	7.065313	33.08917
277	5.66140	3.2487069	217.9307	216.6192	7.064682	33.10629
278	5.65818	3.2501337	219.1153	217.7960	7.064360	33.12499
279	5.65652	3.2512665	220.2815	218.9546	7.063998	33.13885
280	5.65527	3.2517487	221.4328	220.0983	7.063927	33.14497
281	5.65431	3.2527066	222.5928	221.2507	7.063570	33.15616
282	5.65376	3.2528822	223.7620	222.4123	7.063573	33.15811
283	5.65376	3.2529326	224.9435	223.5859	7.063574	33.15810
284	5.65361	3.2533586	226.1493	224.7838	7.063397	33.16247
285	5.65340	3.2537595	227.3580	225.9845	7.063240	33.16660
286	5.65260	3.2542231	228.5670	227.1856	7.063124	33.17203
287	5.65245	3.2544363	229.7454	228.3562	7.063058	33.17401
288	5.65235	3.2545431	230.9420	229.5449	7.063042	33.17472
289	5.65235	3.2547750	232.1507	230.7456	7.062948	33.17675
290	5.65215	3.2550446	233.3809	231.9677	7.062860	33.17939
291	5.65200	3.2552015	234.6231	233.2017	7.062825	33.18070
292	5.65205	3.2555775	235.8835	234.4538	7.062651	33.18427
293	5.65144	3.2559598	237.1261	235.6881	7.062554	33.18858
294	5.65144	3.2560227	238.2131	236.7679	7.062546	33.18875
295	5.65200	3.2559289	238.6521	237.2040	7.062536	33.18693
296	5.65406	3.2562106	238.6072	237.1593	7.062134	33.18811
297	5.65476	3.2559539	238.6199	237.1720	7.062181	33.18451
298	5.65411	3.2558288	238.6421	237.1940	7.062328	33.18372
299	5.65330	3.2557286	238.6456	237.1975	7.062480	33.18338
300	5.65310	3.2558287	238.5914	237.1437	7.062451	33.18474
301	5.65823	3.2564108	238.2483	236.8029	7.061506	33.18644
302	5.65894	3.2559975	237.8655	236.4226	7.061627	33.18126
303	5.65637	3.2557156	237.2667	235.8278	7.062077	33.18090
304	5.65451	3.2557906	236.6404	235.2056	7.062253	33.18388
305	5.65401	3.2559594	235.9625	234.5322	7.062211	33.18662
306	5.65305	3.2558527	235.1932	233.7681	7.062367	33.18674
307	5.65310	3.2554706	234.3417	232.9222	7.062541	33.18279
308	5.65330	3.2552387	233.4569	232.0432	7.062618	33.18041
309	5.65325	3.2550256	232.5811	231.1732	7.062715	33.17848
310	5.65335	3.2549189	231.7174	230.3153	7.062739	33.17760
311	5.65345	3.2548623	230.8355	229.4391	7.062736	33.17730
312	5.65361	3.2546930	229.9292	228.5388	7.062785	33.17568
313	5.65396	3.2545862	228.9956	227.6114	7.062776	33.17459
314	5.65386	3.2543919	228.0772	226.6990	7.062870	33.17295
315	5.65361	3.2543916	227.1617	225.7896	7.062880	33.17364
316	5.65406	3.2540158	226.2585	224.8923	7.063000	33.16940
317	5.65461	3.2536963	225.3309	223.9708	7.063078	33.16570
318	5.65471	3.2534143	224.3789	223.0251	7.063191	33.16288
319	5.65486	3.2533139	223.4240	222.0764	7.063203	33.16207
320	5.65486	3.2531884	222.4507	221.1096	7.063247	33.16113
321	5.65532	3.2523495	221.4743	220.1395	7.063608	33.15169
322	5.65582	3.2518736	220.4829	219.1546	7.063772	33.14630
323	5.65612	3.2515854	219.4576	218.1361	7.063862	33.14326
324	5.65647	3.2508780	218.3962	217.0816	7.064165	33.13544
325	5.65778	3.2495763	217.2950	215.9876	7.064659	33.11999
326	5.65979	3.2489066	216.1818	214.8817	7.064736	33.11099
327	5.66065	3.2480055	215.0715	213.7786	7.065077	33.10052
328	5.66206	3.2472734	213.9551	212.6696	7.065260	33.09141
329	5.66266	3.2471041	212.8326	211.5543	7.065249	33.08946
330	5.66251	3.2469349	211.7101	210.4391	7.065330	33.08825
331	5.66261	3.2467845	210.5907	209.3270	7.065371	33.08700
332	5.66296	3.2464652	209.4561	208.1998	7.065469	33.08361
333	5.66377	3.2459646	208.3367	207.0877	7.065606	33.07772
334	5.66432	3.2458767	207.2294	205.9875	7.065558	33.07673
335	5.66437	3.2457513	206.1130	204.8784	7.065592	33.07581
336	5.66468	3.2453507	204.9874	203.7601	7.065738	33.07155
337	5.66493	3.2452503	203.8648	202.6448	7.065734	33.07072
338	5.66503	3.2451374	202.7303	201.5177	7.065755	33.06990
339	5.66498	3.2451058	201.6017	200.3963	7.065752	33.07015
340	5.66488	3.2450804	200.4911	199.2930	7.065752	33.07051
341	5.66473	3.2450051	199.3717	198.1808	7.065785	33.07036
342	5.66488	3.2447609	198.2400	197.0563	7.065868	33.06801
343	5.66528	3.2445792	197.1177	195.9412	7.065888	33.06612
344	5.66603	3.2442850	195.9950	194.8258	7.065923	33.06261
345	5.66634	3.2442596	194.8541	193.6922	7.065873	33.06259
346	5.66634	3.2439217	193.7406	192.5859	7.066024	33.05932
347	5.66689	3.2436150	192.6241	191.4766	7.066091	33.05586
348	5.66754	3.2434396	191.4894	190.3491	7.066076	33.05380
349	5.66825	3.2429766	190.3425	189.2096	7.066205	33.04845
