Date Tim	"e	Temperatu"	e  (*C)
9/7/2008	19:17	6.44
9/7/2008	19:17	6.44
9/7/2008	19:18	6.44
9/7/2008	19:18	6.44
9/7/2008	19:18	6.44
9/7/2008	19:18	6.44
9/7/2008	19:18	6.44
9/7/2008	19:18	6.44
9/7/2008	19:19	6.44
9/7/2008	19:19	6.44
9/7/2008	19:19	6.44
9/7/2008	19:19	6.44
9/7/2008	19:19	6.44
9/7/2008	19:19	6.44
9/7/2008	19:20	6.44
9/7/2008	19:20	6.44
9/7/2008	19:20	6.44
9/7/2008	19:20	6.44
9/7/2008	19:20	6.44
9/7/2008	19:20	6.44
9/7/2008	19:21	6.44
9/7/2008	19:21	6.44
9/7/2008	19:21	6.44
9/7/2008	19:21	6.44
9/7/2008	19:21	6.44
9/7/2008	19:21	6.44
9/7/2008	19:22	6.44
9/7/2008	19:22	6.44
9/7/2008	19:22	6.44
9/7/2008	19:22	6.44
9/7/2008	19:22	6.44
9/7/2008	19:22	6.44
9/7/2008	19:23	6.44
9/7/2008	19:23	6.44
9/7/2008	19:23	6.44
9/7/2008	19:23	6.44
9/7/2008	19:23	6.44
9/7/2008	19:23	6.44
9/7/2008	19:24	6.44
9/7/2008	19:24	6.44
9/7/2008	19:24	6.44
9/7/2008	19:24	6.44
9/7/2008	19:24	6.44
9/7/2008	19:24	6.44
9/7/2008	19:25	6.44
9/7/2008	19:25	6.44
9/7/2008	19:25	6.44
9/7/2008	19:25	6.44
9/7/2008	19:25	6.44
9/7/2008	19:25	6.44
9/7/2008	19:26	6.44
9/7/2008	19:26	6.44
9/7/2008	19:26	6.44
9/7/2008	19:26	6.44
9/7/2008	19:26	6.44
9/7/2008	19:26	6.44
9/7/2008	19:27	6.44
9/7/2008	19:27	6.44
9/7/2008	19:27	6.44
9/7/2008	19:27	6.44
9/7/2008	19:27	6.44
9/7/2008	19:27	6.44
9/7/2008	19:28	6.44
9/7/2008	19:28	6.44
9/7/2008	19:28	6.44
9/7/2008	19:28	6.44
9/7/2008	19:28	6.44
9/7/2008	19:28	6.44
9/7/2008	19:29	6.44
9/7/2008	19:29	6.44
9/7/2008	19:29	6.44
9/7/2008	19:29	6.44
9/7/2008	19:29	6.44
9/7/2008	19:29	6.44
9/7/2008	19:30	6.44
9/7/2008	19:30	6.44
9/7/2008	19:30	6.44
9/7/2008	19:30	6.44
9/7/2008	19:30	6.44
9/7/2008	19:30	6.44
9/7/2008	19:31	6.44
9/7/2008	19:31	6.44
9/7/2008	19:31	6.44
9/7/2008	19:31	6.44
9/7/2008	19:31	6.44
9/7/2008	19:31	6.44
9/7/2008	19:32	6.44
9/7/2008	19:32	6.44
9/7/2008	19:32	6.44
9/7/2008	19:32	6.44
9/7/2008	19:32	6.44
9/7/2008	19:32	6.44
9/7/2008	19:33	6.44
9/7/2008	19:33	6.44
9/7/2008	19:33	6.44
9/7/2008	19:33	6.44
9/7/2008	19:33	6.44
9/7/2008	19:33	6.44
9/7/2008	19:34	6.44
9/7/2008	19:34	6.44
9/7/2008	19:34	6.44
9/7/2008	19:34	6.44
9/7/2008	19:34	6.44
9/7/2008	19:34	6.44
9/7/2008	19:35	6.44
9/7/2008	19:35	6.44
9/7/2008	19:35	6.44
9/7/2008	19:35	6.44
9/7/2008	19:35	6.44
9/7/2008	19:35	6.44
9/7/2008	19:36	6.44
9/7/2008	19:36	6.44
9/7/2008	19:36	6.44
9/7/2008	19:36	6.44
9/7/2008	19:36	6.44
9/7/2008	19:36	6.44
9/7/2008	19:37	6.44
9/7/2008	19:37	6.44
9/7/2008	19:37	6.44
9/7/2008	19:37	6.44
9/7/2008	19:37	6.44
9/7/2008	19:37	6.44
9/7/2008	19:38	6.44
9/7/2008	19:38	6.44
9/7/2008	19:38	6.44
9/7/2008	19:38	6.44
9/7/2008	19:38	6.44
9/7/2008	19:38	6.44
9/7/2008	19:39	6.44
9/7/2008	19:39	6.44
9/7/2008	19:39	6.44
9/7/2008	19:39	6.44
9/7/2008	19:39	6.44
9/7/2008	19:39	6.44
9/7/2008	19:40	6.44
9/7/2008	19:40	6.44
9/7/2008	19:40	6.44
9/7/2008	19:40	6.44
9/7/2008	19:40	6.44
9/7/2008	19:40	6.44
9/7/2008	19:41	6.44
9/7/2008	19:41	6.44
9/7/2008	19:41	6.44
9/7/2008	19:41	6.44
9/7/2008	19:41	6.44
9/7/2008	19:41	6.44
9/7/2008	19:42	6.44
9/7/2008	19:42	6.44
9/7/2008	19:42	6.44
9/7/2008	19:42	6.44
9/7/2008	19:42	6.44
9/7/2008	19:42	6.44
9/7/2008	19:43	6.44
9/7/2008	19:43	6.44
9/7/2008	19:43	6.44
9/7/2008	19:43	6.44
9/7/2008	19:43	6.44
9/7/2008	19:43	6.44
9/7/2008	19:44	6.44
9/7/2008	19:44	6.44
9/7/2008	19:44	6.44
9/7/2008	19:44	6.44
9/7/2008	19:44	6.44
9/7/2008	19:44	6.44
9/7/2008	19:45	6.44
9/7/2008	19:45	6.44
9/7/2008	19:45	6.44
9/7/2008	19:45	6.44
9/7/2008	19:45	6.44
9/7/2008	19:45	6.44
9/7/2008	19:46	6.44
9/7/2008	19:46	6.44
9/7/2008	19:46	6.44
9/7/2008	19:46	6.44
9/7/2008	19:46	6.44
9/7/2008	19:46	6.44
9/7/2008	19:47	6.44
9/7/2008	19:47	6.44
9/7/2008	19:47	6.44
9/7/2008	19:47	6.44
9/7/2008	19:47	6.44
9/7/2008	19:47	6.44
9/7/2008	19:48	6.44
9/7/2008	19:48	6.44
9/7/2008	19:48	6.44
9/7/2008	19:48	6.44
9/7/2008	19:48	6.44
9/7/2008	19:48	6.44
9/7/2008	19:49	6.44
9/7/2008	19:49	6.44
9/7/2008	19:49	6.44
9/7/2008	19:49	6.44
9/7/2008	19:49	6.44
9/7/2008	19:49	6.44
9/7/2008	19:50	6.44
9/7/2008	19:50	6.44
9/7/2008	19:50	6.44
9/7/2008	19:50	6.44
9/7/2008	19:50	6.44
9/7/2008	19:50	6.44
9/7/2008	19:51	6.44
9/7/2008	19:51	6.44
9/7/2008	19:51	6.44
9/7/2008	19:51	6.44
9/7/2008	19:51	6.44
9/7/2008	19:51	6.44
9/7/2008	19:52	6.44
9/7/2008	19:52	6.44
9/7/2008	19:52	6.44
9/7/2008	19:52	6.44
9/7/2008	19:52	6.44
9/7/2008	19:52	6.44
9/7/2008	19:53	6.44
9/7/2008	19:53	6.44
9/7/2008	19:53	6.44
9/7/2008	19:53	6.44
9/7/2008	19:53	6.44
9/7/2008	19:53	6.44
9/7/2008	19:54	6.44
9/7/2008	19:54	6.44
9/7/2008	19:54	6.44
9/7/2008	19:54	6.44
9/7/2008	19:54	6.44
9/7/2008	19:54	6.44
9/7/2008	19:55	6.44
9/7/2008	19:55	6.44
9/7/2008	19:55	6.44
9/7/2008	19:55	6.44
9/7/2008	19:55	6.44
9/7/2008	19:55	6.44
9/7/2008	19:56	6.44
9/7/2008	19:56	6.44
9/7/2008	19:56	6.44
9/7/2008	19:56	6.44
9/7/2008	19:56	6.44
9/7/2008	19:56	6.44
9/7/2008	19:57	6.44
9/7/2008	19:57	6.44
9/7/2008	19:57	6.44
9/7/2008	19:57	6.44
9/7/2008	19:57	6.44
9/7/2008	19:57	6.44
9/7/2008	19:58	6.44
9/7/2008	19:58	6.44
9/7/2008	19:58	6.44
9/7/2008	19:58	6.44
9/7/2008	19:58	6.44
9/7/2008	19:58	6.44
9/7/2008	19:59	6.44
9/7/2008	19:59	6.44
9/7/2008	19:59	6.44
9/7/2008	19:59	6.44
9/7/2008	19:59	6.44
9/7/2008	19:59	6.44
9/7/2008	20:00	6.44
9/7/2008	20:00	6.44
9/7/2008	20:00	6.44
9/7/2008	20:00	6.44
9/7/2008	20:00	6.44
9/7/2008	20:00	6.44
9/7/2008	20:01	6.44
9/7/2008	20:01	6.44
9/7/2008	20:01	6.44
9/7/2008	20:01	6.44
9/7/2008	20:01	6.44
9/7/2008	20:01	6.44
9/7/2008	20:02	6.44
9/7/2008	20:02	6.44
9/7/2008	20:02	6.44
9/7/2008	20:02	6.44
9/7/2008	20:02	6.44
9/7/2008	20:02	6.44
9/7/2008	20:03	6.44
9/7/2008	20:03	6.44
9/7/2008	20:03	6.44
9/7/2008	20:03	6.44
9/7/2008	20:03	6.44
9/7/2008	20:03	6.44
9/7/2008	20:04	6.44
9/7/2008	20:04	6.44
9/7/2008	20:04	6.44
9/7/2008	20:04	6.44
9/7/2008	20:04	6.44
9/7/2008	20:04	6.44
9/7/2008	20:05	6.44
9/7/2008	20:05	6.44
9/7/2008	20:05	6.44
9/7/2008	20:05	6.44
9/7/2008	20:05	6.44
9/7/2008	20:05	6.44
9/7/2008	20:06	6.44
9/7/2008	20:06	6.44
9/7/2008	20:06	6.44
9/7/2008	20:06	6.44
9/7/2008	20:06	6.44
9/7/2008	20:06	6.44
9/7/2008	20:07	6.44
9/7/2008	20:07	6.44
9/7/2008	20:07	6.44
9/7/2008	20:07	6.44
9/7/2008	20:07	6.44
9/7/2008	20:07	6.44
9/7/2008	20:08	6.44
9/7/2008	20:08	6.44
9/7/2008	20:08	6.44
9/7/2008	20:08	6.44
9/7/2008	20:08	6.44
9/7/2008	20:08	6.44
9/7/2008	20:09	6.44
9/7/2008	20:09	6.44
9/7/2008	20:09	6.44
9/7/2008	20:09	6.44
9/7/2008	20:09	6.44
9/7/2008	20:09	6.44
9/7/2008	20:10	6.44
9/7/2008	20:10	6.44
9/7/2008	20:10	6.44
9/7/2008	20:10	6.44
9/7/2008	20:10	6.44
9/7/2008	20:10	6.44
9/7/2008	20:11	6.44
9/7/2008	20:11	6.44
9/7/2008	20:11	6.44
9/7/2008	20:11	6.44
9/7/2008	20:11	6.44
9/7/2008	20:11	6.44
9/7/2008	20:12	6.44
9/7/2008	20:12	6.44
9/7/2008	20:12	6.44
9/7/2008	20:12	6.44
9/7/2008	20:12	6.44
9/7/2008	20:12	6.44
9/7/2008	20:13	6.44
9/7/2008	20:13	6.44
9/7/2008	20:13	6.44
9/7/2008	20:13	6.44
9/7/2008	20:13	6.44
9/7/2008	20:13	6.44
9/7/2008	20:14	6.44
9/7/2008	20:14	6.44
9/7/2008	20:14	6.44
9/7/2008	20:14	6.44
9/7/2008	20:14	6.44
9/7/2008	20:14	6.44
9/7/2008	20:15	6.44
9/7/2008	20:15	6.44
9/7/2008	20:15	6.44
9/7/2008	20:15	6.44
9/7/2008	20:15	6.44
9/7/2008	20:15	6.44
9/7/2008	20:16	6.44
9/7/2008	20:16	6.44
9/7/2008	20:16	6.44
9/7/2008	20:16	6.44
9/7/2008	20:16	6.44
9/7/2008	20:16	6.44
9/7/2008	20:17	6.44
9/7/2008	20:17	6.44
9/7/2008	20:17	6.44
9/7/2008	20:17	6.44
9/7/2008	20:17	6.44
9/7/2008	20:17	6.44
9/7/2008	20:18	6.44
9/7/2008	20:18	6.44
9/7/2008	20:18	6.44
9/7/2008	20:18	6.44
9/7/2008	20:18	6.44
9/7/2008	20:18	6.44
9/7/2008	20:19	6.44
9/7/2008	20:19	6.44
9/7/2008	20:19	6.44
9/7/2008	20:19	6.44
9/7/2008	20:19	6.44
9/7/2008	20:19	6.44
9/7/2008	20:20	6.44
9/7/2008	20:20	6.44
9/7/2008	20:20	6.44
9/7/2008	20:20	6.44
9/7/2008	20:20	6.44
9/7/2008	20:20	6.44
9/7/2008	20:21	6.44
9/7/2008	20:21	6.44
9/7/2008	20:21	6.44
9/7/2008	20:21	6.44
9/7/2008	20:21	6.44
9/7/2008	20:21	6.44
9/7/2008	20:22	6.44
9/7/2008	20:22	6.44
9/7/2008	20:22	6.44
9/7/2008	20:22	6.44
9/7/2008	20:22	6.44
9/7/2008	20:22	6.44
9/7/2008	20:23	6.44
9/7/2008	20:23	6.44
9/7/2008	20:23	6.44
9/7/2008	20:23	6.44
9/7/2008	20:23	6.44
9/7/2008	20:23	6.44
9/7/2008	20:24	6.44
9/7/2008	20:24	6.44
9/7/2008	20:24	6.44
9/7/2008	20:24	6.44
9/7/2008	20:24	6.44
9/7/2008	20:24	6.44
9/7/2008	20:25	6.44
9/7/2008	20:25	6.44
9/7/2008	20:25	6.44
9/7/2008	20:25	6.44
9/7/2008	20:25	6.44
9/7/2008	20:25	6.44
9/7/2008	20:26	6.44
9/7/2008	20:26	6.44
9/7/2008	20:26	6.44
9/7/2008	20:26	6.44
9/7/2008	20:26	6.44
9/7/2008	20:26	6.44
9/7/2008	20:27	6.44
9/7/2008	20:27	6.44
9/7/2008	20:27	6.44
9/7/2008	20:27	6.44
9/7/2008	20:27	6.44
9/7/2008	20:27	6.44
9/7/2008	20:28	6.44
9/7/2008	20:28	6.44
9/7/2008	20:28	6.44
9/7/2008	20:28	6.44
9/7/2008	20:28	6.44
9/7/2008	20:28	6.44
9/7/2008	20:29	6.44
9/7/2008	20:29	6.44
9/7/2008	20:29	6.44
9/7/2008	20:29	6.44
9/7/2008	20:29	6.44
9/7/2008	20:29	6.44
9/7/2008	20:30	6.44
9/7/2008	20:30	6.44
9/7/2008	20:30	6.44
9/7/2008	20:30	6.44
9/7/2008	20:30	6.44
9/7/2008	20:30	6.44
9/7/2008	20:31	6.44
9/7/2008	20:31	6.44
9/7/2008	20:31	6.44
9/7/2008	20:31	6.44
9/7/2008	20:31	6.44
9/7/2008	20:31	6.44
9/7/2008	20:32	6.44
9/7/2008	20:32	6.44
9/7/2008	20:32	6.44
9/7/2008	20:32	6.44
9/7/2008	20:32	6.44
9/7/2008	20:32	6.44
9/7/2008	20:33	6.44
9/7/2008	20:33	6.44
9/7/2008	20:33	6.44
9/7/2008	20:33	6.44
9/7/2008	20:33	6.44
9/7/2008	20:33	6.44
9/7/2008	20:34	6.44
9/7/2008	20:34	6.44
9/7/2008	20:34	6.44
9/7/2008	20:34	6.44
9/7/2008	20:34	6.44
9/7/2008	20:34	6.44
9/7/2008	20:35	6.44
9/7/2008	20:35	6.44
9/7/2008	20:35	6.44
9/7/2008	20:35	6.44
9/7/2008	20:35	6.44
9/7/2008	20:35	6.44
9/7/2008	20:36	6.44
9/7/2008	20:36	6.44
9/7/2008	20:36	6.44
9/7/2008	20:36	6.44
9/7/2008	20:36	6.44
9/7/2008	20:36	6.44
9/7/2008	20:37	6.44
9/7/2008	20:37	6.44
9/7/2008	20:37	6.44
9/7/2008	20:37	6.44
9/7/2008	20:37	6.44
9/7/2008	20:37	6.44
9/7/2008	20:38	6.44
9/7/2008	20:38	6.44
9/7/2008	20:38	6.44
9/7/2008	20:38	6.44
9/7/2008	20:38	6.44
9/7/2008	20:38	6.44
9/7/2008	20:39	6.44
9/7/2008	20:39	6.44
9/7/2008	20:39	6.44
9/7/2008	20:39	6.44
9/7/2008	20:39	6.44
9/7/2008	20:39	6.44
9/7/2008	20:40	6.44
9/7/2008	20:40	6.44
9/7/2008	20:40	6.44
9/7/2008	20:40	6.44
9/7/2008	20:40	6.44
9/7/2008	20:40	6.44
9/7/2008	20:41	6.44
9/7/2008	20:41	6.44
9/7/2008	20:41	6.44
9/7/2008	20:41	6.44
9/7/2008	20:41	6.44
9/7/2008	20:41	6.44
9/7/2008	20:42	6.44
9/7/2008	20:42	6.44
9/7/2008	20:42	6.44
9/7/2008	20:42	6.44
9/7/2008	20:42	6.44
9/7/2008	20:42	6.44
9/7/2008	20:43	6.44
9/7/2008	20:43	6.44
9/7/2008	20:43	6.44
9/7/2008	20:43	6.44
9/7/2008	20:43	6.44
9/7/2008	20:43	6.44
9/7/2008	20:44	6.44
9/7/2008	20:44	6.44
9/7/2008	20:44	6.44
9/7/2008	20:44	6.44
9/7/2008	20:44	6.44
9/7/2008	20:44	6.44
9/7/2008	20:45	6.44
9/7/2008	20:45	6.44
9/7/2008	20:45	6.44
9/7/2008	20:45	6.44
9/7/2008	20:45	6.44
9/7/2008	20:45	6.44
9/7/2008	20:46	6.44
9/7/2008	20:46	6.44
9/7/2008	20:46	6.44
9/7/2008	20:46	6.44
9/7/2008	20:46	6.44
9/7/2008	20:46	6.44
9/7/2008	20:47	6.44
9/7/2008	20:47	6.44
9/7/2008	20:47	6.44
9/7/2008	20:47	6.44
9/7/2008	20:47	6.44
9/7/2008	20:47	6.44
9/7/2008	20:48	6.44
9/7/2008	20:48	6.44
9/7/2008	20:48	6.44
9/7/2008	20:48	6.44
9/7/2008	20:48	6.44
9/7/2008	20:48	6.44
9/7/2008	20:49	6.44
9/7/2008	20:49	6.44
9/7/2008	20:49	6.44
9/7/2008	20:49	6.44
9/7/2008	20:49	6.44
9/7/2008	20:49	6.44
9/7/2008	20:50	6.44
9/7/2008	20:50	6.44
9/7/2008	20:50	6.44
9/7/2008	20:50	6.44
9/7/2008	20:50	6.44
9/7/2008	20:50	6.44
9/7/2008	20:51	6.44
9/7/2008	20:51	6.44
9/7/2008	20:51	6.44
9/7/2008	20:51	6.44
9/7/2008	20:51	6.44
9/7/2008	20:51	6.44
9/7/2008	20:52	6.44
9/7/2008	20:52	6.44
9/7/2008	20:52	6.44
9/7/2008	20:52	6.44
9/7/2008	20:52	6.44
9/7/2008	20:52	6.44
9/7/2008	20:53	6.44
9/7/2008	20:53	6.44
9/7/2008	20:53	6.44
9/7/2008	20:53	6.44
9/7/2008	20:53	6.44
9/7/2008	20:53	6.44
9/7/2008	20:54	6.44
9/7/2008	20:54	6.44
9/7/2008	20:54	6.44
9/7/2008	20:54	6.44
9/7/2008	20:54	6.59
9/7/2008	20:54	6.44
9/7/2008	20:55	6.59
9/7/2008	20:55	6.44
9/7/2008	20:55	6.59
9/7/2008	20:55	6.44
9/7/2008	20:55	6.44
9/7/2008	20:55	6.44
9/7/2008	20:56	6.44
9/7/2008	20:56	6.59
9/7/2008	20:56	6.59
9/7/2008	20:56	6.44
9/7/2008	20:56	6.59
9/7/2008	20:56	6.44
9/7/2008	20:57	6.44
9/7/2008	20:57	6.59
9/7/2008	20:57	6.44
9/7/2008	20:57	6.59
9/7/2008	20:57	6.44
9/7/2008	20:57	6.59
9/7/2008	20:58	6.59
9/7/2008	20:58	6.59
9/7/2008	20:58	6.59
9/7/2008	20:58	6.44
9/7/2008	20:58	6.44
9/7/2008	20:58	6.44
9/7/2008	20:59	6.44
9/7/2008	20:59	6.44
9/7/2008	20:59	6.59
9/7/2008	20:59	6.59
9/7/2008	20:59	6.59
9/7/2008	20:59	6.59
9/7/2008	21:00	6.59
9/7/2008	21:00	6.59
9/7/2008	21:00	6.59
9/7/2008	21:00	6.59
9/7/2008	21:00	6.59
9/7/2008	21:00	6.59
9/7/2008	21:01	6.59
9/7/2008	21:01	6.44
9/7/2008	21:01	6.59
9/7/2008	21:01	6.59
9/7/2008	21:01	6.44
9/7/2008	21:01	6.44
9/7/2008	21:02	6.44
9/7/2008	21:02	6.44
9/7/2008	21:02	6.44
9/7/2008	21:02	6.44
9/7/2008	21:02	6.44
9/7/2008	21:02	6.44
9/7/2008	21:03	6.59
9/7/2008	21:03	6.44
9/7/2008	21:03	6.44
9/7/2008	21:03	6.44
9/7/2008	21:03	6.44
9/7/2008	21:03	6.59
9/7/2008	21:04	6.44
9/7/2008	21:04	6.59
9/7/2008	21:04	6.59
9/7/2008	21:04	6.59
9/7/2008	21:04	6.44
9/7/2008	21:04	6.59
9/7/2008	21:05	6.44
9/7/2008	21:05	6.59
9/7/2008	21:05	6.44
9/7/2008	21:05	6.44
9/7/2008	21:05	6.44
9/7/2008	21:05	6.59
9/7/2008	21:06	6.59
9/7/2008	21:06	6.59
9/7/2008	21:06	6.44
9/7/2008	21:06	6.59
9/7/2008	21:06	6.59
9/7/2008	21:06	6.59
9/7/2008	21:07	6.44
9/7/2008	21:07	6.44
9/7/2008	21:07	6.59
9/7/2008	21:07	6.44
9/7/2008	21:07	6.44
9/7/2008	21:07	6.59
9/7/2008	21:08	6.44
9/7/2008	21:08	6.44
9/7/2008	21:08	6.44
9/7/2008	21:08	6.44
9/7/2008	21:08	6.44
9/7/2008	21:08	6.44
9/7/2008	21:09	6.44
9/7/2008	21:09	6.44
9/7/2008	21:09	6.44
9/7/2008	21:09	6.44
9/7/2008	21:09	6.44
9/7/2008	21:09	6.44
9/7/2008	21:10	6.44
9/7/2008	21:10	6.44
9/7/2008	21:10	6.44
9/7/2008	21:10	6.44
9/7/2008	21:10	6.44
9/7/2008	21:10	6.44
9/7/2008	21:11	6.44
9/7/2008	21:11	6.44
9/7/2008	21:11	6.44
9/7/2008	21:11	6.44
9/7/2008	21:11	6.44
9/7/2008	21:11	6.44
9/7/2008	21:12	6.44
9/7/2008	21:12	6.44
9/7/2008	21:12	6.44
9/7/2008	21:12	6.44
9/7/2008	21:12	6.44
9/7/2008	21:12	6.44
9/7/2008	21:13	6.44
9/7/2008	21:13	6.44
9/7/2008	21:13	6.44
9/7/2008	21:13	6.44
9/7/2008	21:13	6.44
9/7/2008	21:13	6.44
9/7/2008	21:14	6.44
9/7/2008	21:14	6.44
9/7/2008	21:14	6.44
9/7/2008	21:14	6.44
9/7/2008	21:14	6.44
9/7/2008	21:14	6.44
9/7/2008	21:15	6.44
9/7/2008	21:15	6.44
9/7/2008	21:15	6.44
9/7/2008	21:15	6.44
9/7/2008	21:15	6.44
9/7/2008	21:15	6.44
9/7/2008	21:16	6.59
9/7/2008	21:16	6.44
9/7/2008	21:16	6.44
9/7/2008	21:16	6.44
9/7/2008	21:16	6.44
9/7/2008	21:16	6.44
9/7/2008	21:17	6.44
9/7/2008	21:17	6.44
9/7/2008	21:17	6.44
9/7/2008	21:17	6.44
9/7/2008	21:17	6.44
9/7/2008	21:17	6.59
9/7/2008	21:18	6.59
9/7/2008	21:18	6.59
9/7/2008	21:18	6.59
9/7/2008	21:18	6.59
9/7/2008	21:18	6.59
9/7/2008	21:18	6.59
9/7/2008	21:19	6.59
9/7/2008	21:19	6.59
9/7/2008	21:19	6.59
9/7/2008	21:19	6.59
9/7/2008	21:19	6.59
9/7/2008	21:19	6.59
9/7/2008	21:20	6.59
9/7/2008	21:20	6.59
9/7/2008	21:20	6.59
9/7/2008	21:20	6.59
9/7/2008	21:20	6.59
9/7/2008	21:20	6.59
9/7/2008	21:21	6.59
9/7/2008	21:21	6.59
9/7/2008	21:21	6.59
9/7/2008	21:21	6.59
9/7/2008	21:21	6.59
9/7/2008	21:21	6.59
9/7/2008	21:22	6.59
9/7/2008	21:22	6.59
9/7/2008	21:22	6.59
9/7/2008	21:22	6.59
9/7/2008	21:22	6.59
9/7/2008	21:22	6.59
9/7/2008	21:23	6.59
9/7/2008	21:23	6.59
9/7/2008	21:23	6.59
9/7/2008	21:23	6.59
9/7/2008	21:23	6.59
9/7/2008	21:23	6.59
9/7/2008	21:24	6.59
9/7/2008	21:24	6.59
9/7/2008	21:24	6.59
9/7/2008	21:24	6.59
9/7/2008	21:24	6.59
9/7/2008	21:24	6.59
9/7/2008	21:25	6.59
9/7/2008	21:25	6.59
9/7/2008	21:25	6.59
9/7/2008	21:25	6.59
9/7/2008	21:25	6.59
9/7/2008	21:25	6.59
9/7/2008	21:26	6.59
9/7/2008	21:26	6.59
9/7/2008	21:26	6.59
9/7/2008	21:26	6.59
9/7/2008	21:26	6.59
9/7/2008	21:26	6.59
9/7/2008	21:27	6.59
9/7/2008	21:27	6.59
9/7/2008	21:27	6.59
9/7/2008	21:27	6.59
9/7/2008	21:27	6.59
9/7/2008	21:27	6.59
9/7/2008	21:28	6.59
9/7/2008	21:28	6.59
9/7/2008	21:28	6.59
9/7/2008	21:28	6.59
9/7/2008	21:28	6.59
9/7/2008	21:28	6.59
9/7/2008	21:29	6.59
9/7/2008	21:29	6.59
9/7/2008	21:29	6.59
9/7/2008	21:29	6.59
9/7/2008	21:29	6.59
9/7/2008	21:29	6.59
9/7/2008	21:30	6.59
9/7/2008	21:30	6.59
9/7/2008	21:30	6.59
9/7/2008	21:30	6.59
9/7/2008	21:30	6.59
9/7/2008	21:30	6.59
9/7/2008	21:31	6.59
9/7/2008	21:31	6.59
9/7/2008	21:31	6.59
9/7/2008	21:31	6.59
9/7/2008	21:31	6.59
9/7/2008	21:31	6.59
9/7/2008	21:32	6.59
9/7/2008	21:32	6.59
9/7/2008	21:32	6.59
9/7/2008	21:32	6.59
9/7/2008	21:32	6.59
9/7/2008	21:32	6.59
9/7/2008	21:33	6.59
9/7/2008	21:33	6.59
9/7/2008	21:33	6.59
9/7/2008	21:33	6.59
9/7/2008	21:33	6.59
9/7/2008	21:33	6.59
9/7/2008	21:34	6.59
9/7/2008	21:34	6.59
9/7/2008	21:34	6.59
9/7/2008	21:34	6.59
9/7/2008	21:34	6.59
9/7/2008	21:34	6.59
9/7/2008	21:35	6.59
9/7/2008	21:35	6.59
9/7/2008	21:35	6.59
9/7/2008	21:35	6.59
9/7/2008	21:35	6.59
9/7/2008	21:35	6.59
9/7/2008	21:36	6.59
9/7/2008	21:36	6.59
9/7/2008	21:36	6.59
9/7/2008	21:36	6.59
9/7/2008	21:36	6.59
9/7/2008	21:36	6.59
9/7/2008	21:37	6.59
9/7/2008	21:37	6.59
9/7/2008	21:37	6.59
9/7/2008	21:37	6.59
9/7/2008	21:37	6.59
9/7/2008	21:37	6.59
9/7/2008	21:38	6.59
9/7/2008	21:38	6.59
9/7/2008	21:38	6.59
9/7/2008	21:38	6.59
9/7/2008	21:38	6.59
9/7/2008	21:38	6.59
9/7/2008	21:39	6.59
9/7/2008	21:39	6.59
9/7/2008	21:39	6.59
9/7/2008	21:39	6.59
9/7/2008	21:39	6.59
9/7/2008	21:39	6.59
9/7/2008	21:40	6.59
9/7/2008	21:40	6.59
9/7/2008	21:40	6.59
9/7/2008	21:40	6.59
9/7/2008	21:40	6.59
9/7/2008	21:40	6.59
9/7/2008	21:41	6.59
9/7/2008	21:41	6.59
9/7/2008	21:41	6.59
9/7/2008	21:41	6.59
9/7/2008	21:41	6.59
9/7/2008	21:41	6.59
9/7/2008	21:42	6.59
9/7/2008	21:42	6.59
9/7/2008	21:42	6.59
9/7/2008	21:42	6.59
9/7/2008	21:42	6.59
9/7/2008	21:42	6.44
9/7/2008	21:43	6.59
9/7/2008	21:43	6.44
9/7/2008	21:43	6.59
9/7/2008	21:43	6.44
9/7/2008	21:43	6.44
9/7/2008	21:43	6.44
9/7/2008	21:44	6.44
9/7/2008	21:44	6.59
9/7/2008	21:44	6.44
9/7/2008	21:44	6.59
9/7/2008	21:44	6.44
9/7/2008	21:44	6.44
9/7/2008	21:45	6.44
9/7/2008	21:45	6.44
9/7/2008	21:45	6.44
9/7/2008	21:45	6.44
9/7/2008	21:45	6.44
9/7/2008	21:45	6.44
9/7/2008	21:46	6.44
9/7/2008	21:46	6.44
9/7/2008	21:46	6.44
9/7/2008	21:46	6.44
9/7/2008	21:46	6.44
9/7/2008	21:46	6.44
9/7/2008	21:47	6.44
9/7/2008	21:47	6.44
9/7/2008	21:47	6.44
9/7/2008	21:47	6.44
9/7/2008	21:47	6.44
9/7/2008	21:47	6.44
9/7/2008	21:48	6.44
9/7/2008	21:48	6.44
9/7/2008	21:48	6.44
9/7/2008	21:48	6.44
9/7/2008	21:48	6.44
9/7/2008	21:48	6.44
9/7/2008	21:49	6.59
9/7/2008	21:49	6.44
9/7/2008	21:49	6.59
9/7/2008	21:49	6.44
9/7/2008	21:49	6.44
9/7/2008	21:49	6.59
9/7/2008	21:50	6.44
9/7/2008	21:50	6.59
9/7/2008	21:50	6.59
9/7/2008	21:50	6.44
9/7/2008	21:50	6.59
9/7/2008	21:50	6.59
9/7/2008	21:51	6.59
9/7/2008	21:51	6.59
9/7/2008	21:51	6.59
9/7/2008	21:51	6.59
9/7/2008	21:51	6.59
9/7/2008	21:51	6.59
9/7/2008	21:52	6.59
9/7/2008	21:52	6.59
9/7/2008	21:52	6.59
9/7/2008	21:52	6.59
9/7/2008	21:52	6.59
