"","Year","Survey","Leg","Site","Sex","CW","Recruit.Status","Shell.Condition","Egg.Development","Leg.Condition","Bitter","Egg.Percent","Blackmat","Latitude","Longitude","Jul.Day","Depth","Temp","temp_avg"
"17644",2010,"Tanner",1,"Stephens_Passage","2",105,"Mature_Female","5","Uneyed","0","0",100,"0",58.15953333,-134.34525,273,27,6.99005882352941,6.78984872211566
"17645",2010,"Tanner",1,"Stephens_Passage","2",95,"Mature_Female","5","Uneyed","0","0",90,"0",58.15953333,-134.34525,273,27,6.99005882352941,6.78984872211566
"17646",2010,"Tanner",1,"Stephens_Passage","2",96,"Mature_Female","5","Uneyed","0","0",100,"0",58.15953333,-134.34525,273,27,6.99005882352941,6.78984872211566
"17647",2010,"Tanner",1,"Stephens_Passage","2",96,"Mature_Female","5","Uneyed","0","0",90,"0",58.15953333,-134.34525,273,27,6.99005882352941,6.78984872211566
"17648",2010,"Tanner",1,"Stephens_Passage","2",97,"Mature_Female","5","Uneyed","1","0",80,"0",58.15953333,-134.34525,273,27,6.99005882352941,6.78984872211566
"17649",2010,"Tanner",1,"Stephens_Passage","2",90,"Mature_Female","5","Uneyed","1","0",80,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17650",2010,"Tanner",1,"Stephens_Passage","2",95,"Mature_Female","5","Uneyed","1","0",90,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17651",2010,"Tanner",1,"Stephens_Passage","2",83,"Mature_Female","5","Uneyed","1","0",90,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17652",2010,"Tanner",1,"Stephens_Passage","2",100,"Mature_Female","5","Uneyed","0","0",90,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17653",2010,"Tanner",1,"Stephens_Passage","2",99,"Mature_Female","5","Uneyed","0","0",100,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17654",2010,"Tanner",1,"Stephens_Passage","2",93,"Mature_Female","5","Uneyed","0","0",100,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17655",2010,"Tanner",1,"Stephens_Passage","2",94,"Mature_Female","5","Uneyed","0","0",100,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17656",2010,"Tanner",1,"Stephens_Passage","2",95,"Mature_Female","5","Uneyed","1","0",90,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17657",2010,"Tanner",1,"Stephens_Passage","2",97,"Mature_Female","5","Uneyed","1","0",100,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17658",2010,"Tanner",1,"Stephens_Passage","2",96,"Mature_Female","5","Uneyed","0","0",90,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17659",2010,"Tanner",1,"Stephens_Passage","2",86,"Mature_Female","5","Uneyed","1","0",100,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17660",2010,"Tanner",1,"Stephens_Passage","2",100,"Mature_Female","5","Uneyed","0","0",90,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17661",2010,"Tanner",1,"Stephens_Passage","2",104,"Mature_Female","5","Uneyed","0","0",90,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17662",2010,"Tanner",1,"Stephens_Passage","2",94,"Mature_Female","5","Uneyed","1","0",90,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17663",2010,"Tanner",1,"Stephens_Passage","2",85,"Mature_Female","5","Uneyed","0","0",100,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17664",2010,"Tanner",1,"Stephens_Passage","2",91,"Mature_Female","5","Uneyed","0","0",80,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17665",2010,"Tanner",1,"Stephens_Passage","2",99,"Mature_Female","5","Uneyed","1","0",100,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17666",2010,"Tanner",1,"Stephens_Passage","2",98,"Mature_Female","5","Uneyed","0","0",100,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17667",2010,"Tanner",1,"Stephens_Passage","2",107,"Mature_Female","5","Uneyed","1","0",80,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17668",2010,"Tanner",1,"Stephens_Passage","2",97,"Mature_Female","5","Uneyed","0","0",90,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17669",2010,"Tanner",1,"Stephens_Passage","2",94,"Mature_Female","5","Uneyed","0","0",100,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17670",2010,"Tanner",1,"Stephens_Passage","2",96,"Mature_Female","5","Uneyed","0","0",90,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17671",2010,"Tanner",1,"Stephens_Passage","2",96,"Mature_Female","5","Uneyed","0","0",100,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17672",2010,"Tanner",1,"Stephens_Passage","2",93,"Mature_Female","5","Uneyed","1","0",90,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17673",2010,"Tanner",1,"Stephens_Passage","2",99,"Mature_Female","5","Uneyed","1","0",100,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17674",2010,"Tanner",1,"Stephens_Passage","2",94,"Mature_Female","5","Uneyed","1","0",90,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17675",2010,"Tanner",1,"Stephens_Passage","2",91,"Mature_Female","5","Uneyed","1","0",80,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17676",2010,"Tanner",1,"Stephens_Passage","2",109,"Mature_Female","5","Uneyed","1","0",90,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17677",2010,"Tanner",1,"Stephens_Passage","2",95,"Mature_Female","5","Uneyed","1","0",70,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17678",2010,"Tanner",1,"Stephens_Passage","2",98,"Mature_Female","5","Uneyed","0","0",90,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17679",2010,"Tanner",1,"Stephens_Passage","2",103,"Mature_Female","5","Uneyed","0","0",100,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17680",2010,"Tanner",1,"Stephens_Passage","2",93,"Mature_Female","5","Uneyed","0","0",80,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17681",2010,"Tanner",1,"Stephens_Passage","2",92,"Mature_Female","5","Uneyed","0","0",100,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17682",2010,"Tanner",1,"Stephens_Passage","2",89,"Mature_Female","5","Uneyed","1","0",90,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17683",2010,"Tanner",1,"Stephens_Passage","2",91,"Mature_Female","5","Uneyed","0","0",100,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17684",2010,"Tanner",1,"Stephens_Passage","2",105,"Mature_Female","5","Uneyed","0","0",90,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17685",2010,"Tanner",1,"Stephens_Passage","2",93,"Mature_Female","5","Uneyed","0","0",100,"0",58.16203333,-134.3591333,273,27,7.03911764705882,6.78984872211566
"17686",2010,"Tanner",1,"Stephens_Passage","2",101,"Mature_Female","5","Uneyed","1","0",60,"0",58.16771667,-134.3757333,273,27,7.12333333333333,6.78984872211566
"17687",2010,"Tanner",1,"Stephens_Passage","2",92,"Mature_Female","5","Uneyed","0","0",90,"0",58.16771667,-134.3757333,273,27,7.12333333333333,6.78984872211566
"17688",2010,"Tanner",1,"Stephens_Passage","2",95,"Mature_Female","5","Uneyed","0","0",90,"0",58.16771667,-134.3757333,273,27,7.12333333333333,6.78984872211566
"17689",2010,"Tanner",1,"Stephens_Passage","2",97,"Mature_Female","5","Uneyed","1","0",80,"0",58.16771667,-134.3757333,273,27,7.12333333333333,6.78984872211566
"17690",2010,"Tanner",1,"Stephens_Passage","2",97,"Mature_Female","5","Uneyed","0","0",90,"0",58.16771667,-134.3757333,273,27,7.12333333333333,6.78984872211566
"17691",2010,"Tanner",1,"Stephens_Passage","2",97,"Mature_Female","5","Uneyed","0","0",100,"0",58.16771667,-134.3757333,273,27,7.12333333333333,6.78984872211566
"17692",2010,"Tanner",1,"Stephens_Passage","2",107,"Mature_Female","5","Uneyed","0","0",100,"0",58.16771667,-134.3757333,273,27,7.12333333333333,6.78984872211566
"17693",2010,"Tanner",1,"Stephens_Passage","2",100,"Mature_Female","5","Uneyed","0","0",100,"0",58.16771667,-134.3757333,273,27,7.12333333333333,6.78984872211566
"17694",2010,"Tanner",1,"Stephens_Passage","2",99,"Mature_Female","5","Uneyed","0","0",90,"0",58.16771667,-134.3757333,273,27,7.12333333333333,6.78984872211566
"17695",2010,"Tanner",1,"Stephens_Passage","2",94,"Mature_Female","5","Uneyed","0","0",90,"0",58.16771667,-134.3757333,273,27,7.12333333333333,6.78984872211566
"17696",2010,"Tanner",1,"Stephens_Passage","2",93,"Mature_Female","5","Uneyed","0","0",100,"0",58.16771667,-134.3757333,273,27,7.12333333333333,6.78984872211566
"17697",2010,"Tanner",1,"Stephens_Passage","2",104,"Mature_Female","5","Uneyed","0","0",80,"0",58.16771667,-134.3757333,273,27,7.12333333333333,6.78984872211566
"17698",2010,"Tanner",1,"Stephens_Passage","2",99,"Mature_Female","5","Uneyed","0","0",90,"0",58.16771667,-134.3757333,273,27,7.12333333333333,6.78984872211566
"17699",2010,"Tanner",1,"Stephens_Passage","2",97,"Mature_Female","5","Uneyed","0","0",100,"0",58.16771667,-134.3757333,273,27,7.12333333333333,6.78984872211566
"17700",2010,"Tanner",1,"Stephens_Passage","2",97,"Mature_Female","5","Uneyed","0","0",90,"0",58.16771667,-134.3757333,273,27,7.12333333333333,6.78984872211566
"17701",2010,"Tanner",1,"Stephens_Passage","2",95,"Mature_Female","5","Uneyed","0","0",100,"0",58.16771667,-134.3757333,273,27,7.12333333333333,6.78984872211566
"17702",2010,"Tanner",1,"Stephens_Passage","2",107,"Mature_Female","5","Uneyed","1","0",90,"0",58.16771667,-134.3757333,273,27,7.12333333333333,6.78984872211566
"17703",2010,"Tanner",1,"Stephens_Passage","2",101,"Mature_Female","5","Uneyed","0","0",90,"0",58.16771667,-134.3757333,273,27,7.12333333333333,6.78984872211566
"17704",2010,"Tanner",1,"Stephens_Passage","2",97,"Mature_Female","5","Uneyed","0","0",90,"0",58.16771667,-134.3757333,273,27,7.12333333333333,6.78984872211566
"17705",2010,"Tanner",1,"Stephens_Passage","2",86,"Mature_Female","5","Uneyed","0","0",90,"0",58.16771667,-134.3757333,273,27,7.12333333333333,6.78984872211566
"17706",2010,"Tanner",1,"Stephens_Passage","2",98,"Mature_Female","5","Uneyed","1","0",90,"0",58.16771667,-134.3757333,273,27,7.12333333333333,6.78984872211566
"17707",2010,"Tanner",1,"Stephens_Passage","2",97,"Mature_Female","5","Uneyed","0","0",100,"0",58.16771667,-134.3757333,273,27,7.12333333333333,6.78984872211566
"17708",2010,"Tanner",1,"Stephens_Passage","2",94,"Mature_Female","5","Uneyed","0","0",80,"0",58.16771667,-134.3757333,273,27,7.12333333333333,6.78984872211566
"17709",2010,"Tanner",1,"Stephens_Passage","2",96,"Mature_Female","5","Uneyed","0","0",100,"0",58.16771667,-134.3757333,273,27,7.12333333333333,6.78984872211566
"17710",2010,"Tanner",1,"Stephens_Passage","2",99,"Mature_Female","5","Uneyed","1","0",100,"0",58.16771667,-134.3757333,273,27,7.12333333333333,6.78984872211566
"17711",2010,"Tanner",1,"Stephens_Passage","2",107,"Mature_Female","5","Uneyed","0","0",90,"0",58.16771667,-134.3757333,273,27,7.12333333333333,6.78984872211566
"17712",2010,"Tanner",1,"Stephens_Passage","2",113,"Mature_Female","5","Uneyed","0","0",90,"0",58.16771667,-134.3757333,273,27,7.12333333333333,6.78984872211566
"17713",2010,"Tanner",1,"Stephens_Passage","2",102,"Mature_Female","3","Uneyed","0","0",80,"0",58.16771667,-134.3757333,273,27,7.12333333333333,6.78984872211566
"17714",2010,"Tanner",1,"Stephens_Passage","2",113,"Mature_Female","3","Uneyed","0","0",90,"0",58.17168333,-134.3911667,273,27,7.22170588235294,6.78984872211566
"17715",2010,"Tanner",1,"Stephens_Passage","2",106,"Mature_Female","5","Uneyed","1","0",90,"0",58.17168333,-134.3911667,273,27,7.22170588235294,6.78984872211566
"17716",2010,"Tanner",1,"Stephens_Passage","2",96,"Mature_Female","3","Uneyed","0","0",80,"0",58.17168333,-134.3911667,273,27,7.22170588235294,6.78984872211566
"17717",2010,"Tanner",1,"Stephens_Passage","2",93,"Mature_Female","3","Uneyed","0","0",80,"0",58.17168333,-134.3911667,273,27,7.22170588235294,6.78984872211566
"17718",2010,"Tanner",1,"Stephens_Passage","2",98,"Mature_Female","5","Barren_Clean","1","0",0,"0",58.17168333,-134.3911667,273,27,7.22170588235294,6.78984872211566
"17719",2010,"Tanner",1,"Stephens_Passage","2",94,"Mature_Female","5","Uneyed","0","0",30,"0",58.17168333,-134.3911667,273,27,7.22170588235294,6.78984872211566
"17720",2010,"Tanner",1,"Stephens_Passage","2",110,"Mature_Female","5","Uneyed","1","0",90,"0",58.21728333,-134.43045,273,32,6.96905555555556,6.78984872211566
"17721",2010,"Tanner",1,"Stephens_Passage","2",95,"Mature_Female","4","Uneyed","0","0",80,"0",58.21728333,-134.43045,273,32,6.96905555555556,6.78984872211566
"17722",2010,"Tanner",1,"Stephens_Passage","2",104,"Mature_Female","4","Uneyed","0","1",70,"0",58.21728333,-134.43045,273,32,6.96905555555556,6.78984872211566
"17723",2010,"Tanner",1,"Stephens_Passage","2",100,"Mature_Female","4","Uneyed","1","0",90,"0",58.21728333,-134.43045,273,32,6.96905555555556,6.78984872211566
"17724",2010,"Tanner",1,"Stephens_Passage","2",101,"Mature_Female","3","Uneyed","1","0",80,"0",58.21728333,-134.43045,273,32,6.96905555555556,6.78984872211566
"17725",2010,"Tanner",1,"Stephens_Passage","2",97,"Mature_Female","5","Barren_Clean","0","0",0,"0",58.21728333,-134.43045,273,32,6.96905555555556,6.78984872211566
"17727",2010,"Tanner",1,"Stephens_Passage","2",103,"Mature_Female","4","Uneyed","1","0",90,"0",58.21728333,-134.43045,273,32,6.96905555555556,6.78984872211566
"17728",2010,"Tanner",1,"Stephens_Passage","2",105,"Mature_Female","4","Uneyed","0","0",70,"0",58.21728333,-134.43045,273,32,6.96905555555556,6.78984872211566
"17729",2010,"Tanner",1,"Stephens_Passage","2",98,"Mature_Female","3","Uneyed","0","0",80,"0",58.21728333,-134.43045,273,32,6.96905555555556,6.78984872211566
"17730",2010,"Tanner",1,"Stephens_Passage","2",114,"Mature_Female","4","Uneyed","0","1",90,"0",58.21728333,-134.43045,273,32,6.96905555555556,6.78984872211566
"17731",2010,"Tanner",1,"Stephens_Passage","2",97,"Mature_Female","5","Uneyed","0","0",90,"0",58.21728333,-134.43045,273,32,6.96905555555556,6.78984872211566
"17732",2010,"Tanner",1,"Stephens_Passage","2",108,"Mature_Female","5","Uneyed","1","0",90,"0",58.21728333,-134.43045,273,32,6.96905555555556,6.78984872211566
"17733",2010,"Tanner",1,"Stephens_Passage","2",94,"Mature_Female","4","Uneyed","0","0",100,"0",58.21728333,-134.43045,273,32,6.96905555555556,6.78984872211566
"17734",2010,"Tanner",1,"Stephens_Passage","2",88,"Mature_Female","5","Uneyed","1","0",80,"0",58.21728333,-134.43045,273,32,6.96905555555556,6.78984872211566
"17735",2010,"Tanner",1,"Stephens_Passage","2",97,"Mature_Female","5","Uneyed","1","0",80,"0",58.21728333,-134.43045,273,32,6.96905555555556,6.78984872211566
"17736",2010,"Tanner",1,"Stephens_Passage","2",110,"Mature_Female","5","Uneyed","1","0",90,"0",58.21728333,-134.43045,273,32,6.96905555555556,6.78984872211566
"17737",2010,"Tanner",1,"Stephens_Passage","2",99,"Mature_Female","5","Uneyed","0","0",80,"0",58.21728333,-134.43045,273,32,6.96905555555556,6.78984872211566
"17738",2010,"Tanner",1,"Stephens_Passage","2",102,"Mature_Female","4","Uneyed","0","0",80,"0",58.21728333,-134.43045,273,32,6.96905555555556,6.78984872211566
"17739",2010,"Tanner",1,"Stephens_Passage","2",96,"Mature_Female","5","Uneyed","1","0",90,"0",58.21728333,-134.43045,273,32,6.96905555555556,6.78984872211566
"17740",2010,"Tanner",1,"Stephens_Passage","2",86,"Mature_Female","3","Uneyed","0","1",60,"0",58.20641667,-134.6519833,274,38,6.48058823529412,6.78984872211566
"17742",2010,"Tanner",1,"Stephens_Passage","2",98,"Mature_Female","4","Uneyed","0","0",80,"0",58.20641667,-134.6519833,274,38,6.48058823529412,6.78984872211566
"17744",2010,"Tanner",1,"Stephens_Passage","2",99,"Mature_Female","3","Uneyed","0","0",70,"0",58.20341667,-134.6619167,274,36,6.3981875,6.78984872211566
"17746",2010,"Tanner",1,"Stephens_Passage","2",110,"Mature_Female","3","Uneyed","1","0",80,"0",58.20341667,-134.6619167,274,36,6.3981875,6.78984872211566
"17747",2010,"Tanner",1,"Stephens_Passage","2",88,"Mature_Female","3","Uneyed","0","0",80,"0",58.20341667,-134.6619167,274,36,6.3981875,6.78984872211566
"17748",2010,"Tanner",1,"Stephens_Passage","2",99,"Mature_Female","4","Uneyed","0","0",80,"0",58.20341667,-134.6619167,274,36,6.3981875,6.78984872211566
"17752",2010,"Tanner",1,"Stephens_Passage","2",96,"Mature_Female","3","Uneyed","0","0",80,"0",58.21206667,-134.6733,274,39,6.39705882352941,6.78984872211566
"17753",2010,"Tanner",1,"Stephens_Passage","2",90,"Mature_Female","3","Uneyed","0","1",20,"0",58.26773333,-134.6627333,274,17,7.95235294117647,6.78984872211566
"17754",2010,"Tanner",1,"Stephens_Passage","2",103,"Mature_Female","3","Uneyed","0","1",80,"0",58.26773333,-134.6627333,274,17,7.95235294117647,6.78984872211566
"17755",2010,"Tanner",1,"Stephens_Passage","2",109,"Mature_Female","4","Uneyed","1","1",90,"0",58.26773333,-134.6627333,274,17,7.95235294117647,6.78984872211566
"17756",2010,"Tanner",1,"Stephens_Passage","2",80,"Juvenile_Female","3","Juvenile","0","1",0,"0",58.26773333,-134.6627333,274,17,7.95235294117647,6.78984872211566
"17760",2010,"Tanner",2,"Holkham_Bay","2",96,"Mature_Female","3","Uneyed","0","0",70,"0",57.6985,-133.5052833,292,159,5.90666666666667,5.79691621769033
"17761",2010,"Tanner",2,"Holkham_Bay","2",96,"Mature_Female","3","Dead_Eggs","0","0",70,"0",57.6985,-133.5052833,292,159,5.90666666666667,5.79691621769033
"17762",2010,"Tanner",2,"Holkham_Bay","2",100,"Mature_Female","3","Uneyed","0","0",70,"0",57.6858,-133.50435,292,160,6.02,5.79691621769033
"17763",2010,"Tanner",2,"Holkham_Bay","2",97,"Mature_Female","3","Uneyed","1","0",50,"0",57.6858,-133.50435,292,160,6.02,5.79691621769033
"17764",2010,"Tanner",2,"Holkham_Bay","2",108,"Mature_Female","3","Uneyed","0","0",70,"0",57.6858,-133.50435,292,160,6.02,5.79691621769033
"17765",2010,"Tanner",2,"Holkham_Bay","2",107,"Mature_Female","3","Uneyed","0","0",90,"0",57.6858,-133.50435,292,160,6.02,5.79691621769033
"17768",2010,"Tanner",2,"Holkham_Bay","2",90,"Mature_Female","3","Uneyed","0","0",80,"0",57.70895,-133.5110167,292,161,6.01706666666667,5.79691621769033
"17769",2010,"Tanner",2,"Holkham_Bay","2",99,"Mature_Female","3","Uneyed","0","0",80,"0",57.70895,-133.5110167,292,161,6.01706666666667,5.79691621769033
"17770",2010,"Tanner",2,"Holkham_Bay","2",109,"Mature_Female","3","Uneyed","1","0",70,"0",57.70895,-133.5110167,292,161,6.01706666666667,5.79691621769033
"17771",2010,"Tanner",2,"Holkham_Bay","2",104,"Mature_Female","3","Uneyed","0","0",80,"0",57.70895,-133.5110167,292,161,6.01706666666667,5.79691621769033
"17772",2010,"Tanner",2,"Holkham_Bay","2",98,"Mature_Female","3","Uneyed","1","0",50,"0",57.70895,-133.5110167,292,161,6.01706666666667,5.79691621769033
"17773",2010,"Tanner",2,"Holkham_Bay","2",88,"Mature_Female","3","Uneyed","0","1",80,"0",57.70895,-133.5110167,292,161,6.01706666666667,5.79691621769033
"17774",2010,"Tanner",2,"Holkham_Bay","2",97,"Mature_Female","3","Dead_Eggs","0","0",80,"0",57.71203333,-133.5173,293,162,5.924,5.79691621769033
"17775",2010,"Tanner",2,"Holkham_Bay","2",97,"Mature_Female","4","Uneyed","0","0",50,"0",57.71203333,-133.5173,293,162,5.924,5.79691621769033
"17776",2010,"Tanner",2,"Holkham_Bay","2",90,"Mature_Female","3","Uneyed","0","0",50,"0",57.71203333,-133.5173,293,162,5.924,5.79691621769033
"17777",2010,"Tanner",2,"Holkham_Bay","2",104,"Mature_Female","3","Uneyed","0","0",80,"0",57.71203333,-133.5173,293,162,5.924,5.79691621769033
"17778",2010,"Tanner",2,"Holkham_Bay","2",105,"Mature_Female","3","Uneyed","0","0",70,"0",57.71203333,-133.5173,293,162,5.924,5.79691621769033
"17779",2010,"Tanner",2,"Holkham_Bay","2",104,"Mature_Female","3","Uneyed","0","0",80,"0",57.71203333,-133.5173,293,162,5.924,5.79691621769033
"17780",2010,"Tanner",2,"Holkham_Bay","2",97,"Mature_Female","3","Uneyed","0","0",50,"0",57.71203333,-133.5173,293,162,5.924,5.79691621769033
"17781",2010,"Tanner",2,"Holkham_Bay","2",100,"Mature_Female","3","Uneyed","0","0",90,"0",57.71203333,-133.5173,293,162,5.924,5.79691621769033
"17782",2010,"Tanner",2,"Holkham_Bay","2",101,"Mature_Female","3","Dead_Eggs","1","0",80,"0",57.71203333,-133.5173,293,162,5.924,5.79691621769033
"17783",2010,"Tanner",2,"Holkham_Bay","2",104,"Mature_Female","3","Uneyed","0","0",80,"0",57.71203333,-133.5173,293,162,5.924,5.79691621769033
"17784",2010,"Tanner",2,"Holkham_Bay","2",97,"Mature_Female","3","Uneyed","0","0",80,"0",57.71203333,-133.5173,293,162,5.924,5.79691621769033
"17785",2010,"Tanner",2,"Holkham_Bay","2",98,"Mature_Female","3","Uneyed","0","0",70,"0",57.71203333,-133.5173,293,162,5.924,5.79691621769033
"17786",2010,"Tanner",2,"Holkham_Bay","2",105,"Mature_Female","3","Uneyed","0","0",90,"0",57.71203333,-133.5173,293,162,5.924,5.79691621769033
"17787",2010,"Tanner",2,"Holkham_Bay","2",100,"Mature_Female","4","Uneyed","0","0",80,"0",57.71203333,-133.5173,293,162,5.924,5.79691621769033
"17788",2010,"Tanner",2,"Holkham_Bay","2",99,"Mature_Female","3","Uneyed","0","0",80,"0",57.71203333,-133.5173,293,162,5.924,5.79691621769033
"17789",2010,"Tanner",2,"Holkham_Bay","2",94,"Mature_Female","3","Dead_Eggs","1","0",90,"0",57.71203333,-133.5173,293,162,5.924,5.79691621769033
"17790",2010,"Tanner",2,"Holkham_Bay","2",110,"Mature_Female","3","Uneyed","0","0",30,"0",57.71203333,-133.5173,293,162,5.924,5.79691621769033
"17791",2010,"Tanner",2,"Holkham_Bay","2",105,"Mature_Female","3","Uneyed","0","0",90,"0",57.71203333,-133.5173,293,162,5.924,5.79691621769033
"17792",2010,"Tanner",2,"Holkham_Bay","2",93,"Mature_Female","3","Dead_Eggs","1","0",60,"0",57.71203333,-133.5173,293,162,5.924,5.79691621769033
"17793",2010,"Tanner",2,"Holkham_Bay","2",89,"Mature_Female","3","Uneyed","0","0",70,"0",57.71203333,-133.5173,293,162,5.924,5.79691621769033
"17794",2010,"Tanner",2,"Holkham_Bay","2",103,"Mature_Female","3","Uneyed","0","0",100,"0",57.71203333,-133.5173,293,162,5.924,5.79691621769033
"17795",2010,"Tanner",2,"Holkham_Bay","2",88,"Mature_Female","3","Uneyed","0","0",70,"0",57.71203333,-133.5173,293,162,5.924,5.79691621769033
"17796",2010,"Tanner",2,"Holkham_Bay","2",96,"Mature_Female","3","Uneyed","0","0",80,"0",57.71203333,-133.5173,293,162,5.924,5.79691621769033
"17799",2010,"Tanner",2,"Holkham_Bay","2",101,"Mature_Female","3","Uneyed","0","0",90,"0",57.71558333,-133.5173667,292,162,5.975,5.79691621769033
"17800",2010,"Tanner",2,"Holkham_Bay","2",110,"Mature_Female","3","Uneyed","0","0",70,"0",57.71558333,-133.5173667,292,162,5.975,5.79691621769033
"17801",2010,"Tanner",2,"Holkham_Bay","2",100,"Mature_Female","5","Uneyed","0","0",80,"0",57.71558333,-133.5173667,292,162,5.975,5.79691621769033
"17810",2010,"Tanner",2,"Holkham_Bay","2",102,"Mature_Female","3","Uneyed","0","0",80,"0",57.71143333,-133.4969667,293,161,5.949,5.79691621769033
"17811",2010,"Tanner",2,"Holkham_Bay","2",105,"Mature_Female","3","Uneyed","1","0",70,"0",57.71143333,-133.4969667,293,161,5.949,5.79691621769033
"17812",2010,"Tanner",2,"Holkham_Bay","2",97,"Mature_Female","3","Uneyed","0","1",50,"0",57.71143333,-133.4969667,293,161,5.949,5.79691621769033
"17813",2010,"Tanner",2,"Holkham_Bay","2",98,"Mature_Female","3","Uneyed","1","1",80,"0",57.71143333,-133.4969667,293,161,5.949,5.79691621769033
"17814",2010,"Tanner",2,"Holkham_Bay","2",91,"Mature_Female","3","Uneyed","0","0",50,"0",57.71143333,-133.4969667,293,161,5.949,5.79691621769033
"17820",2010,"Tanner",2,"Holkham_Bay","2",105,"Mature_Female","3","Uneyed","0","0",90,"0",57.70851667,-133.48945,293,159,5.872,5.79691621769033
"17821",2010,"Tanner",2,"Holkham_Bay","2",104,"Mature_Female","3","Uneyed","0","0",70,"0",57.70851667,-133.48945,293,159,5.872,5.79691621769033
"17824",2010,"Tanner",2,"Holkham_Bay","2",94,"Mature_Female","3","Uneyed","0","0",60,"0",57.7197,-133.5609,294,100,6.044,5.79691621769033
"17825",2010,"Tanner",2,"Holkham_Bay","2",101,"Mature_Female","3","Uneyed","1","0",90,"0",57.7197,-133.5609,294,100,6.044,5.79691621769033
"17826",2010,"Tanner",2,"Holkham_Bay","2",105,"Mature_Female","3","Uneyed","1","0",60,"0",57.7197,-133.5609,294,100,6.044,5.79691621769033
"17827",2010,"Tanner",2,"Holkham_Bay","2",98,"Mature_Female","3","Uneyed","0","0",80,"0",57.7197,-133.5609,294,100,6.044,5.79691621769033
"17828",2010,"Tanner",2,"Holkham_Bay","2",100,"Mature_Female","3","Uneyed","0","0",90,"0",57.7197,-133.5609,294,100,6.044,5.79691621769033
"17829",2010,"Tanner",2,"Holkham_Bay","2",95,"Mature_Female","3","Uneyed","0","0",80,"0",57.7197,-133.5609,294,100,6.044,5.79691621769033
"17830",2010,"Tanner",2,"Holkham_Bay","2",94,"Mature_Female","3","Uneyed","1","0",70,"0",57.7197,-133.5609,294,100,6.044,5.79691621769033
"17832",2010,"Tanner",2,"Holkham_Bay","2",104,"Mature_Female","3","Uneyed","0","0",70,"0",57.7197,-133.5609,294,100,6.044,5.79691621769033
"17833",2010,"Tanner",2,"Holkham_Bay","2",105,"Mature_Female","4","Uneyed","1","0",80,"0",57.7197,-133.5609,294,100,6.044,5.79691621769033
"17834",2010,"Tanner",2,"Holkham_Bay","2",104,"Mature_Female","4","Uneyed","0","0",50,"0",57.7197,-133.5609,294,100,6.044,5.79691621769033
"17835",2010,"Tanner",2,"Holkham_Bay","2",102,"Mature_Female","3","Uneyed","0","0",80,"0",57.7197,-133.5609,294,100,6.044,5.79691621769033
