"","Year","Survey","Leg","Site","Sex","CW","Chela.Ht","Recruit.Status","Shell.Condition","Leg.Condition","Bitter","Blackmat","Latitude","Longitude","Jul.Day","Depth","Temp","mat_stat"
"6349",2008,"RKC",1,"Barlow_Cove","1",110,16,"Pre_Recruit","3","0","0","0",58.34281667,-134.8904333,160,58,4.47844515931373,"1"
"6350",2008,"RKC",1,"Barlow_Cove","1",141,33,"Recruit","3","0","0","0",58.34281667,-134.8904333,160,58,4.47844515931373,"2"
"6351",2008,"RKC",1,"Barlow_Cove","1",128,24,"Pre_Recruit","4","1","0","0",58.34281667,-134.8904333,160,58,4.47844515931373,"2"
"6385",2008,"RKC",1,"Barlow_Cove","1",93,13,"Juvenile","3","0","0","0",58.36768333,-134.9023167,160,86,4.47844515931373,"1"
"6387",2008,"RKC",1,"Barlow_Cove","1",133,21,"Pre_Recruit","3","0","0","0",58.38471667,-134.90635,160,100,4.47844515931373,"1"
"6389",2008,"RKC",1,"Barlow_Cove","1",143,30,"Recruit","3","0","0","0",58.38471667,-134.90635,160,100,4.47844515931373,"2"
"6390",2008,"RKC",1,"Barlow_Cove","1",105,18,"Juvenile","3","1","0","1",58.38471667,-134.90635,160,100,4.47844515931373,"2"
"6395",2008,"RKC",1,"Juneau","1",156,37,"Recruit","3","0","0","0",58.36336667,-134.68635,158,37,4.52777700231481,"2"
"6401",2008,"RKC",1,"Juneau","1",160,35,"Recruit","3","0","0","0",58.36336667,-134.68635,158,37,4.52777700231481,"2"
"6409",2008,"RKC",1,"Juneau","1",119,16,"Pre_Recruit","3","0","0","0",58.36336667,-134.68635,158,37,4.52777700231481,"1"
"6413",2008,"RKC",1,"Juneau","1",161,34,"Recruit","3","0","0","0",58.36336667,-134.68635,158,37,4.52777700231481,"2"
"6421",2008,"RKC",1,"Juneau","1",123,23,"Pre_Recruit","3","0","1","0",58.36336667,-134.68635,158,37,4.52777700231481,"2"
"6423",2008,"RKC",1,"Juneau","1",99,15,"Juvenile","3","1","0","0",58.36336667,-134.68635,158,37,4.52777700231481,"1"
"6439",2008,"RKC",1,"Juneau","1",129,19,"Pre_Recruit","3","1","0","0",58.36173333,-134.6910833,158,33,4.52777700231481,"1"
"6440",2008,"RKC",1,"Juneau","1",152,27,"Recruit","3","0","0","0",58.36173333,-134.6910833,158,33,4.52777700231481,"1"
"6441",2008,"RKC",1,"Juneau","1",116,14,"Pre_Recruit","3","0","0","0",58.36173333,-134.6910833,158,33,4.52777700231481,"1"
"6443",2008,"RKC",1,"Juneau","1",147,22,"Recruit","3","0","1","0",58.36173333,-134.6910833,158,33,4.52777700231481,"1"
"6444",2008,"RKC",1,"Juneau","1",142,21,"Recruit","3","0","0","0",58.36173333,-134.6910833,158,33,4.52777700231481,"1"
"6445",2008,"RKC",1,"Juneau","1",110,13,"Pre_Recruit","4","0","0","0",58.36173333,-134.6910833,158,33,4.52777700231481,"1"
"6446",2008,"RKC",1,"Juneau","1",125,19,"Pre_Recruit","3","0","0","0",58.36173333,-134.6910833,158,33,4.52777700231481,"1"
"6455",2008,"RKC",1,"Juneau","1",124,24,"Pre_Recruit","5","1","0","0",58.33163333,-134.6806167,158,33,4.52777700231481,"2"
"6459",2008,"RKC",1,"Juneau","1",127,24,"Pre_Recruit","4","1","0","0",58.33066667,-134.64105,158,28,4.52777700231481,"2"
"6465",2008,"RKC",1,"Juneau","1",127,21,"Pre_Recruit","3","1","0","0",58.33066667,-134.64105,158,28,4.52777700231481,"1"
"6468",2008,"RKC",1,"Juneau","1",127,21,"Pre_Recruit","3","1","1","0",58.33066667,-134.64105,158,28,4.52777700231481,"1"
"6475",2008,"RKC",1,"Juneau","1",144,31,"Recruit","3","0","0","0",58.32731667,-134.6482833,158,49,4.52777700231481,"2"
"6478",2008,"RKC",1,"Juneau","1",96,12,"Juvenile","3","0","0","0",58.32731667,-134.6482833,158,49,4.52777700231481,"1"
"6482",2008,"RKC",1,"Juneau","1",147,24,"Recruit","3","1","0","0",58.32731667,-134.6482833,158,49,4.52777700231481,"1"
"6490",2008,"RKC",1,"Juneau","1",135,20,"Pre_Recruit","3","0","0","0",58.32731667,-134.6482833,158,49,4.52777700231481,"1"
"6491",2008,"RKC",1,"Juneau","1",125,18,"Pre_Recruit","3","0","0","0",58.32731667,-134.6482833,158,49,4.52777700231481,"1"
"6497",2008,"RKC",1,"Juneau","1",144,22,"Recruit","3","0","0","0",58.32731667,-134.6482833,158,49,4.52777700231481,"1"
"6498",2008,"RKC",1,"Juneau","1",144,22,"Recruit","3","0","0","0",58.32731667,-134.6482833,158,49,4.52777700231481,"1"
"6499",2008,"RKC",1,"Juneau","1",133,23,"Pre_Recruit","3","0","0","0",58.32731667,-134.6482833,158,49,4.52777700231481,"1"
"6502",2008,"RKC",1,"Juneau","1",135,23,"Pre_Recruit","3","0","0","0",58.32731667,-134.6482833,158,49,4.52777700231481,"1"
"6503",2008,"RKC",1,"Juneau","1",142,22,"Recruit","3","1","0","0",58.32731667,-134.6482833,158,49,4.52777700231481,"1"
"6510",2008,"RKC",1,"Juneau","1",124,17,"Pre_Recruit","3","0","0","0",58.36588333,-134.6584833,158,29,4.52777700231481,"1"
"6513",2008,"RKC",1,"Juneau","1",131,18,"Pre_Recruit","4","0","1","0",58.36588333,-134.6584833,158,29,4.52777700231481,"1"
"6517",2008,"RKC",1,"Juneau","1",95,12,"Juvenile","3","0","0","0",58.36588333,-134.6584833,158,29,4.52777700231481,"1"
"6520",2008,"RKC",1,"Juneau","1",127,17,"Pre_Recruit","3","0","0","0",58.36588333,-134.6584833,158,29,4.52777700231481,"1"
"6526",2008,"RKC",1,"Juneau","1",144,21,"Recruit","3","0","0","0",58.36588333,-134.6584833,158,29,4.52777700231481,"1"
"6529",2008,"RKC",1,"Juneau","1",116,16,"Pre_Recruit","3","0","0","0",58.36588333,-134.6584833,158,29,4.52777700231481,"1"
"6538",2008,"RKC",1,"Juneau","1",137,19,"Pre_Recruit","3","0","0","0",58.36588333,-134.6584833,158,29,4.52777700231481,"1"
"6539",2008,"RKC",1,"Juneau","1",130,19,"Pre_Recruit","3","0","0","0",58.36588333,-134.6584833,158,29,4.52777700231481,"1"
"6540",2008,"RKC",1,"Juneau","1",132,20,"Pre_Recruit","3","0","0","0",58.36588333,-134.6584833,158,29,4.52777700231481,"1"
"6545",2008,"RKC",1,"Juneau","1",137,27,"Pre_Recruit","4","0","1","0",58.36588333,-134.6584833,158,29,4.52777700231481,"2"
"6565",2008,"RKC",1,"Juneau","1",163,30,"Recruit","2","1","0","0",58.36773333,-134.6775833,158,32,4.52777700231481,"2"
"6566",2008,"RKC",1,"Juneau","1",168,30,"Recruit","3","0","0","0",58.36773333,-134.6775833,158,32,4.52777700231481,"1"
"6568",2008,"RKC",1,"Juneau","1",157,35,"Recruit","3","1","0","0",58.36773333,-134.6775833,158,32,4.52777700231481,"2"
"6569",2008,"RKC",1,"Juneau","1",162,32,"Recruit","2","1","0","0",58.36773333,-134.6775833,158,32,4.52777700231481,"2"
"6570",2008,"RKC",1,"Juneau","1",158,25,"Recruit","3","0","0","0",58.36773333,-134.6775833,158,32,4.52777700231481,"1"
"6571",2008,"RKC",1,"Juneau","1",111,15,"Pre_Recruit","3","0","0","0",58.36773333,-134.6775833,158,32,4.52777700231481,"1"
"6577",2008,"RKC",1,"Juneau","1",123,17,"Pre_Recruit","3","0","0","0",58.36773333,-134.6775833,158,32,4.52777700231481,"1"
"6579",2008,"RKC",1,"Juneau","1",85,10,"Juvenile","3","0","0","0",58.36773333,-134.6775833,158,32,4.52777700231481,"1"
"6581",2008,"RKC",1,"Juneau","1",157,33,"Recruit","3","1","0","0",58.36655,-134.68265,158,32,4.52777700231481,"2"
"6584",2008,"RKC",1,"Juneau","1",164,34,"Recruit","2","0","0","0",58.36655,-134.68265,158,32,4.52777700231481,"2"
"6585",2008,"RKC",1,"Juneau","1",170,33,"Post_Recruit","3","0","0","0",58.36655,-134.68265,158,32,4.52777700231481,"2"
"6590",2008,"RKC",1,"Juneau","1",177,32,"Post_Recruit","2","0","0","0",58.36655,-134.68265,158,32,4.52777700231481,"1"
"6595",2008,"RKC",1,"Juneau","1",167,29,"Recruit","2","0","0","0",58.36655,-134.68265,158,32,4.52777700231481,"1"
"6598",2008,"RKC",1,"Juneau","1",130,18,"Pre_Recruit","3","0","0","0",58.36655,-134.68265,158,32,4.52777700231481,"1"
"6602",2008,"RKC",1,"Juneau","1",132,17,"Pre_Recruit","3","0","0","0",58.36655,-134.68265,158,32,4.52777700231481,"1"
"6606",2008,"RKC",1,"Juneau","1",102,14,"Juvenile","3","0","0","0",58.36655,-134.68265,158,32,4.52777700231481,"1"
"6609",2008,"RKC",1,"Juneau","1",105,14,"Juvenile","3","0","0","0",58.36655,-134.68265,158,32,4.52777700231481,"1"
"6610",2008,"RKC",1,"Juneau","1",99,13,"Juvenile","3","0","0","0",58.36655,-134.68265,158,32,4.52777700231481,"1"
"6611",2008,"RKC",1,"Juneau","1",108,13,"Juvenile","3","0","0","0",58.36655,-134.68265,158,32,4.52777700231481,"1"
"6631",2008,"RKC",1,"Juneau","1",165,29,"Recruit","3","1","0","0",58.37483333,-134.6807833,158,28,4.52777700231481,"1"
"6632",2008,"RKC",1,"Juneau","1",180,38,"Post_Recruit","3","0","0","0",58.37483333,-134.6807833,158,28,4.52777700231481,"2"
"6633",2008,"RKC",1,"Juneau","1",165,30,"Recruit","3","0","0","0",58.37483333,-134.6807833,158,28,4.52777700231481,"2"
"6634",2008,"RKC",1,"Juneau","1",174,27,"Post_Recruit","3","0","0","0",58.37483333,-134.6807833,158,28,4.52777700231481,"1"
"6636",2008,"RKC",1,"Juneau","1",165,27,"Recruit","3","0","0","0",58.37483333,-134.6807833,158,28,4.52777700231481,"1"
"6638",2008,"RKC",1,"Juneau","1",160,29,"Recruit","3","1","0","0",58.37483333,-134.6807833,158,28,4.52777700231481,"2"
"6640",2008,"RKC",1,"Juneau","1",181,30,"Post_Recruit","3","0","0","0",58.3769,-134.6762167,158,27,4.52777700231481,"1"
"6697",2008,"RKC",1,"Juneau","1",137,20,"Pre_Recruit","3","1","0","0",58.34246667,-134.73555,159,37,4.52777700231481,"1"
"6699",2008,"RKC",1,"Juneau","1",122,31,"Pre_Recruit","3","0","0","0",58.34246667,-134.73555,159,37,4.52777700231481,"2"
"6701",2008,"RKC",1,"Juneau","1",130,21,"Pre_Recruit","3","0","1","0",58.34246667,-134.73555,159,37,4.52777700231481,"1"
"6704",2008,"RKC",1,"Juneau","1",109,19,"Juvenile","3","0","0","0",58.34246667,-134.73555,159,37,4.52777700231481,"2"
"6706",2008,"RKC",1,"Juneau","1",127,19,"Pre_Recruit","3","1","1","0",58.34246667,-134.73555,159,37,4.52777700231481,"1"
"6707",2008,"RKC",1,"Juneau","1",126,19,"Pre_Recruit","3","1","1","0",58.35106667,-134.7505333,159,45,4.52777700231481,"1"
"6714",2008,"RKC",1,"Juneau","1",138,30,"Post_Recruit","5","0","0","0",58.3774,-134.7891333,159,43,4.52777700231481,"2"
"6719",2008,"RKC",1,"Juneau","1",143,23,"Recruit","3","0","0","0",58.32873333,-134.7524333,159,64,4.52777700231481,"1"
"6721",2008,"RKC",1,"Juneau","1",140,30,"Post_Recruit","5","0","0","0",58.31311667,-134.7413,159,51,4.52777700231481,"2"
"7370",2008,"RKC",2,"Gambier_Bay","1",152,35,"Post_Recruit","4","0","0","0",57.47158333,-133.9881333,172,73,4.90489895635674,"2"
"7372",2008,"RKC",2,"Gambier_Bay","1",158,34,"Recruit","3","0","0","0",57.47158333,-133.9881333,172,73,4.90489895635674,"2"
"7373",2008,"RKC",2,"Gambier_Bay","1",165,41,"Post_Recruit","5","1","0","0",57.47158333,-133.9881333,172,73,4.90489895635674,"2"
"7374",2008,"RKC",2,"Gambier_Bay","1",148,35,"Post_Recruit","5","1","0","0",57.47158333,-133.9881333,172,73,4.90489895635674,"2"
"7375",2008,"RKC",2,"Gambier_Bay","1",167,39,"Post_Recruit","5","0","0","0",57.47158333,-133.9881333,172,73,4.90489895635674,"2"
"7376",2008,"RKC",2,"Gambier_Bay","1",140,33,"Post_Recruit","4","0","0","0",57.47158333,-133.9881333,172,73,4.90489895635674,"2"
"7384",2008,"RKC",2,"Gambier_Bay","1",130,27,"Pre_Recruit","3","1","0","0",57.47158333,-133.9881333,172,73,4.90489895635674,"2"
"7388",2008,"RKC",2,"Gambier_Bay","1",127,27,"Pre_Recruit","3","0","1","0",57.47158333,-133.9881333,172,73,4.90489895635674,"2"
"7392",2008,"RKC",2,"Gambier_Bay","1",127,28,"Pre_Recruit","3","1","0","0",57.47158333,-133.9881333,172,73,4.90489895635674,"2"
"7394",2008,"RKC",2,"Gambier_Bay","1",122,22,"Pre_Recruit","3","1","0","0",57.47158333,-133.9881333,172,73,4.90489895635674,"2"
"7395",2008,"RKC",2,"Gambier_Bay","1",137,29,"Pre_Recruit","4","0","0","0",57.47158333,-133.9881333,172,73,4.90489895635674,"2"
"7397",2008,"RKC",2,"Gambier_Bay","1",136,29,"Pre_Recruit","5","0","0","0",57.47158333,-133.9881333,172,73,4.90489895635674,"2"
"7399",2008,"RKC",2,"Gambier_Bay","1",121,17,"Pre_Recruit","3","0","0","0",57.47158333,-133.9881333,172,73,4.90489895635674,"1"
"7400",2008,"RKC",2,"Gambier_Bay","1",127,25,"Pre_Recruit","4","0","0","0",57.47158333,-133.9881333,172,73,4.90489895635674,"2"
"7401",2008,"RKC",2,"Gambier_Bay","1",138,22,"Recruit","3","1","0","0",57.4789,-133.9981667,172,50,4.90489895635674,"1"
"7404",2008,"RKC",2,"Gambier_Bay","1",126,26,"Pre_Recruit","5","0","0","0",57.4789,-133.9981667,172,50,4.90489895635674,"2"
"7406",2008,"RKC",2,"Gambier_Bay","1",121,22,"Pre_Recruit","5","0","0","0",57.4789,-133.9981667,172,50,4.90489895635674,"2"
"7407",2008,"RKC",2,"Gambier_Bay","1",133,21,"Pre_Recruit","3","0","0","0",57.4789,-133.9981667,172,50,4.90489895635674,"1"
"7408",2008,"RKC",2,"Gambier_Bay","1",119,23,"Pre_Recruit","5","0","0","0",57.4789,-133.9981667,172,50,4.90489895635674,"2"
"7409",2008,"RKC",2,"Gambier_Bay","1",127,19,"Pre_Recruit","3","0","0","0",57.4789,-133.9981667,172,50,4.90489895635674,"1"
"7410",2008,"RKC",2,"Gambier_Bay","1",128,25,"Pre_Recruit","5","1","0","0",57.4789,-133.9981667,172,50,4.90489895635674,"2"
"7411",2008,"RKC",2,"Gambier_Bay","1",150,33,"Recruit","3","0","0","0",57.4789,-133.9981667,172,50,4.90489895635674,"2"
"7412",2008,"RKC",2,"Gambier_Bay","1",128,26,"Pre_Recruit","5","0","0","0",57.4789,-133.9981667,172,50,4.90489895635674,"2"
"7413",2008,"RKC",2,"Gambier_Bay","1",145,27,"Recruit","3","0","0","0",57.4789,-133.9981667,172,50,4.90489895635674,"2"
"7416",2008,"RKC",2,"Gambier_Bay","1",132,29,"Pre_Recruit","3","0","0","0",57.4789,-133.9981667,172,50,4.90489895635674,"2"
"7417",2008,"RKC",2,"Gambier_Bay","1",137,20,"Pre_Recruit","3","0","0","0",57.4789,-133.9981667,172,50,4.90489895635674,"1"
"7418",2008,"RKC",2,"Gambier_Bay","1",135,27,"Pre_Recruit","3","0","0","0",57.4789,-133.9981667,172,50,4.90489895635674,"2"
"7419",2008,"RKC",2,"Gambier_Bay","1",101,18,"Juvenile","4","0","0","0",57.4789,-133.9981667,172,50,4.90489895635674,"2"
"7422",2008,"RKC",2,"Gambier_Bay","1",121,24,"Pre_Recruit","3","0","0","0",57.47703333,-134.0124667,172,49,4.90489895635674,"2"
"7423",2008,"RKC",2,"Gambier_Bay","1",147,34,"Recruit","3","0","0","0",57.47703333,-134.0124667,172,49,4.90489895635674,"2"
"7424",2008,"RKC",2,"Gambier_Bay","1",126,24,"Pre_Recruit","3","0","0","0",57.47703333,-134.0124667,172,49,4.90489895635674,"2"
"7426",2008,"RKC",2,"Gambier_Bay","1",115,22,"Pre_Recruit","4","0","0","0",57.47703333,-134.0124667,172,49,4.90489895635674,"2"
"7427",2008,"RKC",2,"Gambier_Bay","1",110,21,"Pre_Recruit","3","0","0","0",57.47703333,-134.0124667,172,49,4.90489895635674,"2"
"7428",2008,"RKC",2,"Gambier_Bay","1",118,17,"Pre_Recruit","3","1","0","0",57.47703333,-134.0124667,172,49,4.90489895635674,"1"
"7429",2008,"RKC",2,"Gambier_Bay","1",134,19,"Pre_Recruit","3","0","0","0",57.47703333,-134.0124667,172,49,4.90489895635674,"1"
"7430",2008,"RKC",2,"Gambier_Bay","1",143,32,"Recruit","3","0","0","0",57.47703333,-134.0124667,172,49,4.90489895635674,"2"
"7431",2008,"RKC",2,"Gambier_Bay","1",113,17,"Pre_Recruit","3","0","0","0",57.47703333,-134.0124667,172,49,4.90489895635674,"1"
"7432",2008,"RKC",2,"Gambier_Bay","1",122,19,"Pre_Recruit","3","0","0","0",57.47703333,-134.0124667,172,49,4.90489895635674,"1"
"7433",2008,"RKC",2,"Gambier_Bay","1",137,20,"Pre_Recruit","3","0","0","0",57.47703333,-134.0124667,172,49,4.90489895635674,"1"
"7434",2008,"RKC",2,"Gambier_Bay","1",128,20,"Pre_Recruit","3","0","0","0",57.47703333,-134.0124667,172,49,4.90489895635674,"1"
"7435",2008,"RKC",2,"Gambier_Bay","1",113,20,"Pre_Recruit","3","1","0","0",57.47703333,-134.0124667,172,49,4.90489895635674,"2"
"7436",2008,"RKC",2,"Gambier_Bay","1",131,27,"Pre_Recruit","3","1","0","0",57.47703333,-134.0124667,172,49,4.90489895635674,"2"
"7437",2008,"RKC",2,"Gambier_Bay","1",133,22,"Pre_Recruit","3","0","0","0",57.47703333,-134.0124667,172,49,4.90489895635674,"1"
"7438",2008,"RKC",2,"Gambier_Bay","1",158,37,"Post_Recruit","5","1","0","0",57.47925,-134.0121667,172,52,4.90489895635674,"2"
"7439",2008,"RKC",2,"Gambier_Bay","1",125,27,"Pre_Recruit","5","1","0","0",57.47925,-134.0121667,172,52,4.90489895635674,"2"
"7441",2008,"RKC",2,"Gambier_Bay","1",122,24,"Pre_Recruit","3","0","0","0",57.47925,-134.0121667,172,52,4.90489895635674,"2"
"7442",2008,"RKC",2,"Gambier_Bay","1",142,29,"Recruit","3","0","1","0",57.47925,-134.0121667,172,52,4.90489895635674,"2"
"7443",2008,"RKC",2,"Gambier_Bay","1",120,25,"Pre_Recruit","3","0","0","0",57.47925,-134.0121667,172,52,4.90489895635674,"2"
"7445",2008,"RKC",2,"Gambier_Bay","1",119,24,"Pre_Recruit","4","1","0","0",57.47925,-134.0121667,172,52,4.90489895635674,"2"
"7446",2008,"RKC",2,"Gambier_Bay","1",169,40,"Post_Recruit","5","1","0","0",57.47925,-134.0121667,172,52,4.90489895635674,"2"
"7447",2008,"RKC",2,"Gambier_Bay","1",133,27,"Pre_Recruit","4","1","0","0",57.47925,-134.0121667,172,52,4.90489895635674,"2"
"7448",2008,"RKC",2,"Gambier_Bay","1",121,25,"Pre_Recruit","5","1","0","0",57.47925,-134.0121667,172,52,4.90489895635674,"2"
"7449",2008,"RKC",2,"Gambier_Bay","1",126,25,"Pre_Recruit","3","0","0","0",57.47925,-134.0121667,172,52,4.90489895635674,"2"
"7450",2008,"RKC",2,"Gambier_Bay","1",143,30,"Recruit","3","0","0","0",57.47925,-134.0121667,172,52,4.90489895635674,"2"
"7451",2008,"RKC",2,"Gambier_Bay","1",136,28,"Pre_Recruit","5","0","0","0",57.47925,-134.0121667,172,52,4.90489895635674,"2"
"7452",2008,"RKC",2,"Gambier_Bay","1",120,23,"Pre_Recruit","4","0","0","0",57.47925,-134.0121667,172,52,4.90489895635674,"2"
"7453",2008,"RKC",2,"Gambier_Bay","1",134,27,"Pre_Recruit","4","1","0","0",57.47925,-134.0121667,172,52,4.90489895635674,"2"
"7454",2008,"RKC",2,"Gambier_Bay","1",154,35,"Recruit","3","0","0","0",57.47925,-134.0121667,172,52,4.90489895635674,"2"
"7455",2008,"RKC",2,"Gambier_Bay","1",140,29,"Post_Recruit","5","0","0","0",57.47925,-134.0121667,172,52,4.90489895635674,"2"
"7457",2008,"RKC",2,"Gambier_Bay","1",135,29,"Pre_Recruit","4","0","0","0",57.47925,-134.0121667,172,52,4.90489895635674,"2"
"7458",2008,"RKC",2,"Gambier_Bay","1",122,24,"Pre_Recruit","3","1","0","0",57.47925,-134.0121667,172,52,4.90489895635674,"2"
"7459",2008,"RKC",2,"Gambier_Bay","1",154,36,"Post_Recruit","5","0","0","0",57.47925,-134.0121667,172,52,4.90489895635674,"2"
"7462",2008,"RKC",2,"Gambier_Bay","1",117,22,"Pre_Recruit","3","0","0","0",57.47925,-134.0121667,172,52,4.90489895635674,"2"
"7463",2008,"RKC",2,"Gambier_Bay","1",133,28,"Pre_Recruit","4","0","0","0",57.47925,-134.0121667,172,52,4.90489895635674,"2"
"7464",2008,"RKC",2,"Gambier_Bay","1",119,17,"Pre_Recruit","3","0","0","0",57.48375,-134.01805,172,45,4.90489895635674,"1"
"7468",2008,"RKC",2,"Gambier_Bay","1",102,14,"Juvenile","3","0","0","0",57.48375,-134.01805,172,45,4.90489895635674,"1"
"7469",2008,"RKC",2,"Gambier_Bay","1",129,26,"Pre_Recruit","3","0","0","0",57.48375,-134.01805,172,45,4.90489895635674,"2"
"7471",2008,"RKC",2,"Gambier_Bay","1",124,25,"Pre_Recruit","3","0","0","0",57.48375,-134.01805,172,45,4.90489895635674,"2"
"7477",2008,"RKC",2,"Gambier_Bay","1",113,23,"Pre_Recruit","3","0","0","0",57.48375,-134.01805,172,45,4.90489895635674,"2"
"7478",2008,"RKC",2,"Gambier_Bay","1",124,25,"Pre_Recruit","4","0","0","0",57.48375,-134.01805,172,45,4.90489895635674,"2"
"7479",2008,"RKC",2,"Gambier_Bay","1",112,13,"Pre_Recruit","3","0","0","0",57.48375,-134.01805,172,45,4.90489895635674,"1"
"7480",2008,"RKC",2,"Gambier_Bay","1",100,14,"Juvenile","3","0","0","0",57.48375,-134.01805,172,45,4.90489895635674,"1"
"7481",2008,"RKC",2,"Gambier_Bay","1",116,22,"Pre_Recruit","3","0","0","0",57.48375,-134.01805,172,45,4.90489895635674,"2"
"7483",2008,"RKC",2,"Gambier_Bay","1",127,18,"Pre_Recruit","3","0","0","0",57.485,-134.0298833,172,35,4.90489895635674,"1"
"7484",2008,"RKC",2,"Gambier_Bay","1",117,20,"Pre_Recruit","3","0","1","0",57.485,-134.0298833,172,35,4.90489895635674,"2"
"7485",2008,"RKC",2,"Gambier_Bay","1",123,25,"Pre_Recruit","3","0","0","0",57.485,-134.0298833,172,35,4.90489895635674,"2"
"7486",2008,"RKC",2,"Gambier_Bay","1",131,26,"Pre_Recruit","3","0","0","0",57.485,-134.0298833,172,35,4.90489895635674,"2"
"7487",2008,"RKC",2,"Gambier_Bay","1",118,17,"Pre_Recruit","3","1","0","0",57.485,-134.0298833,172,35,4.90489895635674,"1"
"7488",2008,"RKC",2,"Gambier_Bay","1",131,20,"Pre_Recruit","3","0","0","0",57.485,-134.0298833,172,35,4.90489895635674,"1"
"7490",2008,"RKC",2,"Gambier_Bay","1",127,19,"Pre_Recruit","3","0","0","0",57.485,-134.0298833,172,35,4.90489895635674,"1"
"7495",2008,"RKC",2,"Gambier_Bay","1",130,19,"Pre_Recruit","3","0","0","0",57.48888333,-134.03365,172,33,4.90489895635674,"1"
"7497",2008,"RKC",2,"Gambier_Bay","1",129,24,"Pre_Recruit","3","1","0","0",57.48888333,-134.03365,172,33,4.90489895635674,"2"
"7499",2008,"RKC",2,"Gambier_Bay","1",114,22,"Pre_Recruit","3","1","0","0",57.48888333,-134.03365,172,33,4.90489895635674,"2"
"7500",2008,"RKC",2,"Gambier_Bay","1",124,21,"Pre_Recruit","3","0","1","0",57.48888333,-134.03365,172,33,4.90489895635674,"1"
"7501",2008,"RKC",2,"Gambier_Bay","1",94,13,"Juvenile","3","1","0","0",57.48888333,-134.03365,172,33,4.90489895635674,"1"
"7503",2008,"RKC",2,"Gambier_Bay","1",120,22,"Pre_Recruit","3","0","0","0",57.48888333,-134.03365,172,33,4.90489895635674,"2"
"7504",2008,"RKC",2,"Gambier_Bay","1",117,16,"Pre_Recruit","3","0","0","0",57.48888333,-134.03365,172,33,4.90489895635674,"1"
"7505",2008,"RKC",2,"Gambier_Bay","1",120,19,"Pre_Recruit","3","1","1","0",57.48801667,-134.0384333,172,31,4.90489895635674,"1"
"7507",2008,"RKC",2,"Gambier_Bay","1",127,22,"Pre_Recruit","3","0","0","0",57.48801667,-134.0384333,172,31,4.90489895635674,"2"
"7511",2008,"RKC",2,"Gambier_Bay","1",109,21,"Juvenile","5","1","0","0",57.48825,-134.0482833,172,15,4.90489895635674,"2"
"7533",2008,"RKC",2,"Gambier_Bay","1",110,17,"Pre_Recruit","3","1","0","0",57.46761667,-134.0328833,172,36,4.90489895635674,"1"
"7546",2008,"RKC",2,"Gambier_Bay","1",114,17,"Pre_Recruit","3","0","0","0",57.46816667,-134.0462833,172,32,4.90489895635674,"1"
"7554",2008,"RKC",2,"Gambier_Bay","1",103,14,"Juvenile","3","0","0","0",57.43691667,-133.9576333,172,26,4.90489895635674,"1"
"7557",2008,"RKC",2,"Gambier_Bay","1",104,13,"Juvenile","3","0","0","0",57.43691667,-133.9576333,172,26,4.90489895635674,"1"
"7558",2008,"RKC",2,"Gambier_Bay","1",108,15,"Juvenile","3","0","0","0",57.43691667,-133.9576333,172,26,4.90489895635674,"1"
"7567",2008,"RKC",2,"Gambier_Bay","1",101,15,"Juvenile","3","0","0","0",57.44915,-133.92785,172,52,4.90489895635674,"1"
"7575",2008,"RKC",2,"Gambier_Bay","1",109,15,"Juvenile","3","0","0","0",57.44915,-133.92785,172,52,4.90489895635674,"1"
"7585",2008,"RKC",2,"Gambier_Bay","1",83,11,"Juvenile","3","0","0","0",57.44915,-133.92785,172,52,4.90489895635674,"1"
"7590",2008,"RKC",2,"Gambier_Bay","1",102,14,"Juvenile","3","0","0","0",57.44915,-133.92785,172,52,4.90489895635674,"1"
"7591",2008,"RKC",2,"Gambier_Bay","1",116,18,"Pre_Recruit","3","0","0","0",57.46433333,-133.892,172,43,4.90489895635674,"1"
