"Plot Title: 16"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10518885, SEN S/N: 10518885)","Coupler Detached (LGR S/N: 10518885)","Coupler Attached (LGR S/N: 10518885)","Host Connected (LGR S/N: 10518885)","Stopped (LGR S/N: 10518885)","End Of File (LGR S/N: 10518885)"
157,06/28/16 09:00:00 PM,6.788,,,,,
158,06/28/16 10:00:05 PM,6.813,,,,,
159,06/28/16 11:00:10 PM,6.813,,,,,
160,06/29/16 12:00:15 AM,6.788,,,,,
161,06/29/16 01:00:20 AM,6.788,,,,,
162,06/29/16 02:00:25 AM,6.813,,,,,
163,06/29/16 03:00:30 AM,6.813,,,,,
164,06/29/16 04:00:35 AM,6.788,,,,,
165,06/29/16 05:00:40 AM,6.763,,,,,
166,06/29/16 06:00:45 AM,6.763,,,,,
167,06/29/16 07:00:50 AM,6.763,,,,,
168,06/29/16 08:00:55 AM,6.737,,,,,
169,06/29/16 09:01:00 AM,14.266,,,,,
170,06/29/16 10:01:05 AM,14.122,,,,,
171,06/29/16 11:01:10 AM,14.409,,,,,
172,06/29/16 12:01:15 PM,15.151,,,,,
173,06/29/16 01:01:20 PM,15.223,,,,,
174,06/29/16 02:01:25 PM,6.484,,,,,
175,06/29/16 03:01:30 PM,6.408,,,,,
176,06/29/16 04:01:35 PM,6.484,,,,,
177,06/29/16 05:01:40 PM,6.484,,,,,
178,06/29/16 06:01:45 PM,6.408,,,,,
179,06/29/16 07:01:50 PM,6.357,,,,,
180,06/29/16 08:01:55 PM,6.357,,,,,
181,06/29/16 09:02:00 PM,6.357,,,,,
182,06/29/16 10:02:05 PM,6.331,,,,,
183,06/29/16 11:02:10 PM,6.306,,,,,
184,06/30/16 12:02:15 AM,6.306,,,,,
185,06/30/16 01:02:20 AM,6.306,,,,,
186,06/30/16 02:02:25 AM,6.306,,,,,
187,06/30/16 03:02:30 AM,6.306,,,,,
188,06/30/16 04:02:35 AM,6.306,,,,,
189,06/30/16 05:02:40 AM,6.306,,,,,
190,06/30/16 06:02:45 AM,6.408,,,,,
191,06/30/16 07:02:50 AM,6.382,,,,,
192,06/30/16 08:02:55 AM,6.357,,,,,
193,06/30/16 09:03:00 AM,12.920,,,,,
194,06/30/16 10:03:05 AM,13.546,,,,,
195,06/30/16 11:03:10 AM,14.194,,,,,
196,06/30/16 12:03:15 PM,14.481,,,,,
197,06/30/16 01:03:20 PM,15.915,,,,,
198,06/30/16 02:03:25 PM,20.746,,,,,
199,06/30/16 02:11:17 PM,,,Logged,,,
200,06/30/16 02:11:19 PM,,,,Logged,,
201,06/30/16 02:11:33 PM,,,,,Logged,Logged
