Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
3038	9.16853	3.2111217	18.3656	18.2639	6.660442	29.62564
3039	9.21671	3.2087300	18.2315	18.1305	6.655940	29.56136
3040	9.24099	3.2050198	18.0910	17.9908	6.654755	29.50353
3041	9.24935	3.2061026	17.9572	17.8578	6.653324	29.50772
3042	9.26710	3.2080570	17.8109	17.7123	6.650437	29.51302
3043	9.29714	3.2094014	17.6735	17.5756	6.646409	29.50197
3044	9.32372	3.2084859	17.5332	17.4362	6.643753	29.47080
3045	9.34796	3.2123154	17.3899	17.2936	6.639325	29.48981
3046	9.39036	3.2156542	17.2468	17.1513	6.633039	29.48886
3047	9.43352	3.2156225	17.1034	17.0088	6.628120	29.45310
3048	9.46153	3.2159587	16.9601	16.8662	6.624777	29.43356
3049	9.50056	3.2153164	16.8167	16.7236	6.620598	29.39511
3050	9.53282	3.2120641	16.6795	16.5872	6.618306	29.33589
3051	9.54434	3.2116030	16.5302	16.4387	6.617187	29.32188
3052	9.55104	3.2132909	16.3899	16.2992	6.615702	29.33351
3053	9.59028	3.2156206	16.2407	16.1509	6.610242	29.32507
3054	9.64876	3.2189668	16.0883	15.9993	6.602174	29.31118
3055	9.71996	3.2213539	15.9479	15.8597	6.593088	29.27732
3056	9.79514	3.2224069	15.7985	15.7111	6.584134	29.22693
3057	9.87002	3.2246265	15.6522	15.5656	6.574744	29.18863
3058	9.94583	3.2246256	15.4968	15.4111	6.566197	29.12749
3059	10.01007	3.2243442	15.3382	15.2534	6.559081	29.07305
3060	10.06768	3.2262213	15.1765	15.0925	6.551826	29.04559
3061	10.13263	3.2246797	15.0301	14.9470	6.545174	28.97830
3062	10.18051	3.2218850	14.8808	14.7986	6.540956	28.91237
3063	10.20197	3.2192661	14.7286	14.6472	6.539627	28.86935
3064	10.22006	3.2142366	14.5911	14.5104	6.539666	28.80515
3065	10.22603	3.2104369	14.4356	14.3558	6.540556	28.76281
3066	10.22795	3.2083509	14.2834	14.2044	6.541195	28.74068
3067	10.23720	3.2064832	14.1216	14.0436	6.540922	28.71492
3068	10.24695	3.2050454	13.9602	13.8830	6.540415	28.69303
3069	10.25852	3.2035828	13.7924	13.7162	6.539715	28.66949
3070	10.27263	3.2041613	13.6309	13.5556	6.537892	28.66414
3071	10.29131	3.2076154	13.4602	13.3858	6.534377	28.68364
3072	10.32142	3.2102674	13.2863	13.2129	6.529916	28.68618
3073	10.36292	3.2116869	13.1158	13.0433	6.524690	28.66756
3074	10.40560	3.2119916	12.9510	12.8794	6.519794	28.63704
3075	10.44805	3.2125454	12.7893	12.7187	6.514828	28.60922
3076	10.49094	3.2117165	12.6155	12.5458	6.510378	28.56749
3077	10.52098	3.2085029	12.4480	12.3792	6.508329	28.51244
3078	10.52109	3.2096984	12.2893	12.2215	6.507830	28.52417
3079	10.52814	3.2137093	12.1248	12.0578	6.505419	28.55815
3080	10.56384	3.2143817	11.9600	11.8940	6.501172	28.53690
3081	10.60379	3.2126992	11.7985	11.7333	6.497406	28.48926
3082	10.63340	3.2128795	11.6368	11.5726	6.494040	28.46801
3083	10.66806	3.2134023	11.4662	11.4029	6.489979	28.44623
3084	10.70475	3.2156386	11.2984	11.2361	6.485010	28.43965
3085	10.73770	3.2148095	11.1247	11.0633	6.481689	28.40603
3086	10.75799	3.2156380	10.9448	10.8843	6.479108	28.39845
3087	10.80181	3.2200940	10.7709	10.7115	6.472480	28.40807
3088	10.86808	3.2227371	10.5911	10.5326	6.464110	28.38259
3089	10.92977	3.2241646	10.3991	10.3417	6.456744	28.34890
3090	10.98454	3.2276266	10.2130	10.1566	6.449349	28.34037
3091	11.06283	3.2331188	10.0180	9.9628	6.438592	28.33343
3092	11.16937	3.2372585	9.8258	9.7716	6.425313	28.29170
3093	11.26543	3.2401942	9.6367	9.5836	6.413690	28.24652
3094	11.37912	3.2405616	9.4324	9.3804	6.401182	28.16338
3095	11.49315	3.2394792	9.2312	9.1802	6.389230	28.06648
3096	11.59034	3.2395719	9.0361	8.9863	6.378676	27.99399
3097	11.67467	3.2390460	8.8320	8.7833	6.369769	27.92557
3098	11.74885	3.2373145	8.6369	8.5892	6.362429	27.85352
3099	11.80983	3.2343781	8.4327	8.3862	6.356975	27.78011
3100	11.84837	3.2294704	8.2281	8.1828	6.354681	27.70490
3101	11.85372	3.2243538	8.0272	7.9829	6.356035	27.65245
3102	11.84277	3.2195585	7.8136	7.7705	6.359023	27.61516
3103	11.83577	3.2166726	7.6092	7.5673	6.360867	27.59304
3104	11.84878	3.2163608	7.3959	7.3552	6.359579	27.58054
3105	11.87121	3.2147965	7.1794	7.1398	6.357747	27.54920
3106	11.88835	3.2132636	6.9598	6.9214	6.356474	27.52210
3107	11.89931	3.2118557	6.7556	6.7184	6.355820	27.50076
3108	11.90291	3.2109027	6.5391	6.5031	6.355788	27.48916
3109	11.90090	3.2116064	6.3256	6.2908	6.355736	27.49738
3110	11.86185	3.2106913	6.1032	6.0696	6.360292	27.51759
3111	11.75948	3.2106300	5.8898	5.8573	6.371375	27.59280
3112	11.64896	3.2117334	5.6701	5.6389	6.382924	27.68552
3113	11.54134	3.2078738	5.4416	5.4116	6.396090	27.72908
3114	11.44066	3.2080304	5.2190	5.1903	6.406995	27.80609
3115	11.26283	3.2081879	4.9903	4.9628	6.426368	27.94173
3116	11.01255	3.2090122	4.7675	4.7413	6.453533	28.14021
3117	10.73685	3.2091084	4.5420	4.5170	6.483963	28.35347
3118	10.50854	3.2100634	4.3166	4.2928	6.508955	28.54064
3119	10.34369	3.2104325	4.0908	4.0683	6.527209	28.67382
3120	10.22671	3.2115671	3.8682	3.8469	6.539844	28.77760
3121	10.11312	3.2120229	3.6426	3.6225	6.552409	28.87247
3122	10.00749	3.2135002	3.4140	3.3952	6.563683	28.97165
3123	9.92574	3.2165354	3.1943	3.1767	6.571633	29.06766
3124	9.86114	3.2217600	2.9656	2.9493	6.576735	29.17215
3125	9.82425	3.2257584	2.7462	2.7311	6.579219	29.24219
3126	9.80568	3.2301642	2.5297	2.5158	6.579462	29.30156
3127	9.78734	3.2349845	2.3012	2.2885	6.579501	29.36499
3128	9.76561	3.2336545	2.0845	2.0730	6.582509	29.36941
3129	9.69944	3.2219110	1.8772	1.8669	6.594941	29.30527
3130	9.63788	3.2218243	1.6789	1.6697	6.601954	29.35467
3131	9.61474	3.2184702	1.5022	1.4940	6.606001	29.33980
3132	9.72275	3.2182571	1.3406	1.3332	6.593834	29.24977
3133	10.09531	3.2171749	1.2003	1.1937	6.552240	28.93890
3134	10.47681	3.2182928	1.0600	1.0542	6.509102	28.64776
3135	10.63580	3.2209531	0.9046	0.8997	6.490358	28.54940
3136	10.77383	3.2251926	0.7428	0.7388	6.473380	28.48338
3137	10.73170	3.2242385	0.5659	0.5628	6.478414	28.50691
3138	10.51473	3.2217523	0.3952	0.3931	6.503470	28.65228
3139	10.44709	3.2169590	0.2582	0.2568	6.512942	28.65830
3140	10.50383	3.2269546	0.1697	0.1688	6.502571	28.71214
3141	10.35461	3.2428010	0.0963	0.0958	6.512710	28.98674
3142	9.83117	3.2248654	0.0445	0.0443	6.578768	29.22870
3143	9.34295	3.2103794	0.0383	0.0381	6.640433	29.48136
3144	9.06172	3.2161758	0.0385	0.0383	6.670203	29.77388
3145	8.81808	3.2216764	0.0443	0.0441	6.695888	30.03540
3146	8.67196	3.0465022	0.0473	0.0471	6.791091	28.35158
3147	8.64094	1.1312562	0.0415	0.0412	7.662739	9.63591
3148	8.66254	0.8458688	0.0442	0.0440	7.787376	7.04029
3149	8.67868	1.0217965	0.0502	0.0499	7.705692	8.62468
3150	8.68762	0.7381466	0.0443	0.0440	7.830910	6.07771
3151	8.69775	0.6430774	0.0411	0.0408	7.871123	5.24114
3152	8.71081	0.7216114	0.0410	0.0408	7.834098	5.92789
3153	8.72394	0.4835390	0.0470	0.0468	7.936080	3.86147
3154	8.73831	0.7455984	0.0440	0.0437	7.818584	6.13481
3155	8.75296	0.4478203	0.0376	0.0374	7.946148	3.55522
3156	8.76675	0.6744217	0.0438	0.0436	7.844907	5.50458
