Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
28.26780	12.94744	0.8871
28.19025	12.95556	0.8992
28.22870	12.94634	0.9084
28.34895	12.93440	0.8933
28.40375	12.91488	0.8994
28.38223	12.88641	0.8964
28.31086	12.87721	0.9025
28.27976	12.87012	0.9116
28.32761	12.86552	0.9116
28.40300	12.86910	0.9087
28.44392	12.87624	0.9027
28.45252	12.88084	0.8965
28.43051	12.90094	0.8905
28.42206	12.92300	0.8875
28.41971	12.93755	0.8846
28.38971	12.94331	0.8907
28.31253	12.94125	0.8968
28.25851	12.93240	0.9119
28.25356	12.92900	0.9211
28.33005	12.93009	0.9181
28.42103	12.93058	0.9121
28.48561	12.93137	0.8969
28.45226	12.96752	0.8849
28.30108	13.02637	0.8607
28.18945	13.06122	0.8789
28.11813	13.05958	0.9001
28.10144	13.05471	0.9153
28.13265	13.04242	0.9154
28.23293	13.02576	0.9033
28.30750	13.01853	0.8912
28.32790	13.01021	0.8912
28.26051	13.00413	0.8913
28.17512	13.00377	0.9004
28.15177	13.00128	0.9126
28.24333	12.99994	0.9096
28.33241	12.99320	0.9096
28.35282	12.98166	0.9005
28.24284	12.98828	0.8975
28.17051	12.99344	0.9006
28.17487	12.98876	0.9037
28.29204	12.98597	0.9067
28.38006	12.98567	0.8977
28.37410	12.99010	0.8887
28.23869	13.00705	0.8826
28.17951	13.01440	0.8917
28.18620	13.00887	0.9009
28.27351	13.00310	0.9040
28.33013	12.99909	0.9070
28.36540	12.98864	0.9009
28.37868	12.98870	0.8950
28.37037	13.00383	0.8920
28.35949	13.01877	0.8950
28.36230	13.02716	0.8982
28.36640	13.03184	0.9072
28.36922	13.03421	0.9012
28.37855	13.03537	0.9012
28.38784	13.03658	0.9013
28.38212	13.04352	0.8984
28.33996	13.06031	0.9014
28.31198	13.07747	0.9045
28.34239	13.08861	0.9015
28.35051	13.12022	0.8985
28.31803	13.17597	0.8985
28.25556	13.23492	0.8925
28.18209	13.28943	0.8926
28.18040	13.32877	0.8986
28.17990	13.35667	0.8987
28.17478	13.38078	0.8957
28.13055	13.41051	0.8957
28.03756	13.44087	0.8957
28.00018	13.45944	0.9048
28.05546	13.46178	0.9140
28.11503	13.46455	0.9050
28.12946	13.46738	0.8898
28.03250	13.49311	0.8749
27.93275	13.52065	0.8808
27.89676	13.53377	0.8900
27.91310	13.52114	0.9143
28.01487	13.44702	0.9234
28.10659	13.39183	0.9204
28.14968	13.36839	0.8993
28.09253	13.36458	0.8781
28.02747	13.37747	0.8721
27.99237	13.36151	0.8932
28.04397	13.23730	0.9176
28.20835	13.07899	0.9328
28.37915	12.99405	0.9267
28.46082	12.94816	0.8935
28.32925	12.99059	0.8693
28.16143	13.04954	0.8693
28.07455	13.04218	0.8875
28.13704	12.93161	0.9026
28.35393	12.81926	0.9149
28.49939	12.75054	0.9179
28.58735	12.70858	0.9028
28.55131	12.76315	0.8938
28.44987	12.86068	0.8908
28.33581	12.93179	0.8909
28.27964	12.95848	0.9030
28.29679	12.95617	0.9030
28.36063	12.96151	0.9061
28.38264	12.97899	0.8971
28.38096	12.98810	0.8970
28.31497	13.02430	0.8911
28.22712	13.06140	0.9002
28.19041	13.07564	0.9123
28.19744	13.08855	0.9214
28.23661	13.10609	0.9185
28.26304	13.12150	0.9003
28.25746	13.12577	0.8852
28.17540	13.14851	0.8793
28.11112	13.16175	0.8793
28.06084	13.16596	0.8915
28.04918	13.16590	0.9128
28.08400	13.14900	0.9188
28.15212	13.13046	0.9218
28.19503	13.12163	0.9068
28.21781	13.11236	0.8917
28.20489	13.11578	0.8918
28.14419	13.12876	0.8797
28.09807	13.13321	0.8949
28.06781	13.12955	0.9009
28.08026	13.12419	0.9100
28.13495	13.11407	0.9040
28.16841	13.10310	0.8980
