Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
25.07684	13.63248	0.7085
25.07365	13.63576	0.7085
25.07124	13.64021	0.7115
25.06856	13.64423	0.7085
25.06637	13.64732	0.7177
25.06421	13.65004	0.7147
25.06267	13.65215	0.7147
25.06122	13.65394	0.7148
25.05900	13.65549	0.7177
25.05607	13.65660	0.7118
25.05317	13.65784	0.7088
25.05119	13.65901	0.7118
25.04936	13.65963	0.7028
25.04878	13.65926	0.7088
25.05160	13.65747	0.7089
25.05631	13.65505	0.7090
25.06019	13.65283	0.7120
25.06297	13.65085	0.7120
25.06466	13.64893	0.7151
25.06396	13.64739	0.7181
25.05853	13.64726	0.7151
25.05131	13.64906	0.7182
25.04584	13.65178	0.7212
25.04271	13.65413	0.7122
25.04337	13.65481	0.7123
25.04876	13.65338	0.7093
25.05145	13.65011	0.7093
25.05337	13.64708	0.7124
25.05734	13.64572	0.7154
25.06118	13.64516	0.7093
25.06495	13.64504	0.7124
25.06732	13.64528	0.7125
25.06723	13.64559	0.7125
25.06470	13.64633	0.7156
25.06112	13.64726	0.7247
25.05742	13.64813	0.7156
25.05465	13.64899	0.7126
25.05292	13.64980	0.7035
25.05250	13.65060	0.7066
25.05183	13.65103	0.7097
25.05134	13.65103	0.7128
25.05022	13.65073	0.7067
25.05146	13.65085	0.7128
25.05167	13.65103	0.7159
25.04905	13.64930	0.7158
25.04980	13.64454	0.7160
25.05234	13.63854	0.7069
25.05490	13.63310	0.7100
25.05708	13.62791	0.7070
25.05982	13.62278	0.7069
25.06121	13.61821	0.7039
25.06031	13.61580	0.7010
25.05884	13.61586	0.7070
25.05751	13.61747	0.7101
25.05558	13.62000	0.7132
25.05255	13.62303	0.7192
25.05045	13.62531	0.7193
25.04896	13.62735	0.7164
25.04760	13.62884	0.7194
25.04622	13.62995	0.7194
25.04445	13.63063	0.7164
25.04139	13.63119	0.7135
25.03819	13.63137	0.7165
25.03488	13.63180	0.7104
25.03255	13.63242	0.7134
25.02946	13.63310	0.7166
25.02840	13.63329	0.7136
25.02720	13.63378	0.7167
25.02701	13.63459	0.7197
25.02991	13.63520	0.7137
25.03085	13.63502	0.7107
25.02928	13.63422	0.7168
25.02942	13.63316	0.7168
25.03129	13.63224	0.7168
25.02962	13.63125	0.7139
25.02313	13.63032	0.7109
25.01570	13.63007	0.7139
25.01198	13.63063	0.7140
25.01083	13.63137	0.7201
25.01006	13.63230	0.7171
25.00912	13.63273	0.7232
25.00800	13.63310	0.7202
25.00701	13.63335	0.7202
25.00494	13.63366	0.7262
25.00359	13.63378	0.7202
25.00419	13.63397	0.7203
25.00572	13.63372	0.7233
25.00691	13.63316	0.7203
25.00770	13.63230	0.7113
25.00324	13.63112	0.7053
24.99767	13.63038	0.7113
24.99576	13.63020	0.7054
24.99527	13.63026	0.7145
24.99400	13.63044	0.7115
24.99281	13.63032	0.7176
24.99172	13.63014	0.7206
24.99901	13.63001	0.7207
25.01393	13.62915	0.7207
25.02626	13.62636	0.7207
25.03298	13.62198	0.7177
25.03475	13.61697	0.7207
25.03701	13.61234	0.7208
25.03798	13.60925	0.7209
25.03899	13.60727	0.7209
25.04149	13.60597	0.7149
25.04177	13.60462	0.7210
25.04226	13.60227	0.7210
25.04334	13.59893	0.7241
25.04405	13.59547	0.7241
25.04594	13.59115	0.7211
25.04802	13.58578	0.7181
25.05128	13.57961	0.7121
25.05447	13.57381	0.7091
25.05695	13.56850	0.7062
25.05670	13.56449	0.7092
25.05500	13.56270	0.7092
25.05429	13.56227	0.7122
25.05352	13.56295	0.7123
25.05256	13.56399	0.7184
25.05145	13.56492	0.7245
25.05082	13.56504	0.7276
25.05232	13.56486	0.7336
25.05722	13.56369	0.7246
25.06004	13.56140	0.7247
25.06136	13.55820	0.7216
25.06318	13.55382	0.7187
25.06505	13.54919	0.7157
25.06593	13.54481	0.7157
25.06309	13.54148	0.7127
25.06174	13.54025	0.7158
25.06051	13.54062	0.7158
25.05904	13.54185	0.7219
25.05809	13.54271	0.7218
25.05697	13.54333	0.7219
25.05644	13.54364	0.7159
25.05704	13.54271	0.7220
25.05799	13.54136	0.7160
25.06163	13.53975	0.7131
25.06688	13.53797	0.7160
25.06880	13.53519	0.7130
25.07007	13.53199	0.7131
25.07217	13.52903	0.7161
25.07410	13.52625	0.7162
25.07464	13.52348	0.7253
25.07563	13.52071	0.7223
25.07686	13.51800	0.7254
25.07833	13.51541	0.7254
25.07947	13.51282	0.7284
25.08026	13.50943	0.7286
25.08214	13.50512	0.7316
25.08405	13.50068	0.7257
25.08675	13.49490	0.7165
25.08657	13.48843	0.7165
25.08476	13.48394	0.7165
25.08526	13.48234	0.7166
25.08534	13.48221	0.7136
25.08461	13.48172	0.7167
25.08397	13.48135	0.7229
25.08348	13.48184	0.7258
25.08561	13.48221	0.7259
25.09386	13.48067	0.7199
25.09762	13.47636	0.7260
25.10083	13.47046	0.7290
25.10425	13.46424	0.7170
25.10740	13.45901	0.7230
25.10998	13.45483	0.7200
25.11171	13.45169	0.7231
25.11128	13.44899	0.7171
25.10671	13.44726	0.7231
25.10451	13.44708	0.7262
25.10393	13.44831	0.7233
25.10519	13.44917	0.7232
25.10298	13.44899	0.7264
25.10034	13.44856	0.7264
25.10161	13.44856	0.7325
25.10913	13.44837	0.7294
25.10909	13.44726	0.7175
25.10790	13.44462	0.7144
25.10410	13.44241	0.7236
25.10059	13.44161	0.7175
25.10228	13.44198	0.7144
25.10379	13.44228	0.7206
25.10119	13.44204	0.7237
25.09255	13.44198	0.7359
25.08862	13.44216	0.7389
25.08710	13.44228	0.7449
25.08464	13.44265	0.7480
25.08269	13.44259	0.7542
25.08326	13.44265	0.7603
25.08241	13.44302	0.7663
25.07973	13.44357	0.7633
25.07570	13.44407	0.7694
25.07258	13.44444	0.7785
25.06866	13.44468	0.7907
25.06184	13.44480	0.7998
25.05716	13.44487	0.8119
25.05776	13.44462	0.8241
25.06211	13.44480	0.8241
25.06405	13.44530	0.8363
25.06251	13.44579	0.8454
25.06535	13.44591	0.8516
25.07215	13.44548	0.8577
25.08870	13.44450	0.8546
25.09053	13.44179	0.8577
25.09012	13.43804	0.8517
25.08357	13.43540	0.8487
25.07190	13.43466	0.8547
25.06703	13.43484	0.8547
25.06896	13.43552	0.8609
25.07244	13.43552	0.8548
25.07082	13.43546	0.8640
25.07073	13.43509	0.8610
25.07712	13.43503	0.8610
25.09000	13.43460	0.8641
25.09414	13.43368	0.8581
25.09442	13.43232	0.8551
25.09239	13.43079	0.8552
25.08344	13.42986	0.8580
25.03805	13.42968	0.8582
25.15838	13.41899	0.8582
25.38043	13.28178	0.8643
25.53825	13.07783	0.8613
25.64959	12.92791	0.8674
25.71415	12.83860	0.8644
25.75529	12.78911	0.8554
25.77796	12.76418	0.8676
25.78822	12.75187	0.8646
25.78507	12.74620	0.8646
25.78470	12.74119	0.8555
25.78915	12.73649	0.8586
25.78655	12.73450	0.8587
25.78309	12.73601	0.8617
25.78662	12.73721	0.8678
25.78671	12.73866	0.8616
25.78323	12.74095	0.8617
25.78206	12.74017	0.8679
25.78371	12.73908	0.8649
25.78532	12.73788	0.8619
25.78313	12.73860	0.8619
25.77873	12.74083	0.8620
25.77872	12.74168	0.8589
25.77308	12.74083	0.8560
25.77351	12.73896	0.8621
25.77149	12.73727	0.8530
25.77186	12.73583	0.8621
25.77181	12.73589	0.8652
25.77235	12.73643	0.8622
25.76970	12.73625	0.8683
25.76765	12.73619	0.8683
25.77044	12.73516	0.8714
25.76904	12.73522	0.8683
25.76769	12.73613	0.8685
25.75975	12.73577	0.8625
25.75114	12.73414	0.8624
25.75318	12.73106	0.8595
25.75759	12.72865	0.8564
25.75774	12.72859	0.8656
25.75642	12.72962	0.8626
25.75338	12.73010	0.8657
25.75021	12.72919	0.8657
25.74584	12.72690	0.8657
25.73563	12.72521	0.8658
25.70037	12.72467	0.8627
25.69054	12.72576	0.8628
25.70385	12.72702	0.8628
25.71146	12.72829	0.8598
25.71252	12.72913	0.8599
25.71214	12.73076	0.9054
25.55119	12.73221	1.0084
25.54654	12.73420	1.1205
25.61412	12.73372	1.2690
25.69955	12.72968	1.4295
25.71128	12.72371	1.6021
25.70117	12.72039	1.7689
25.74283	12.71943	1.9537
25.71766	12.71497	2.1596
25.66052	12.71539	2.3959
25.66110	12.72015	2.6322
25.60455	12.72485	2.8836
25.66479	12.73076	3.1320
25.71859	12.73046	3.3774
25.80755	12.72377	3.6380
25.84145	12.71153	3.8955
25.89871	12.69966	4.1438
25.82513	12.68894	4.4074
25.91859	12.68720	4.6710
25.90263	12.67967	4.9285
26.18444	12.67082	5.1829
26.17569	12.65036	5.4344
26.19677	12.63093	5.6827
26.21221	12.61416	5.9221
26.16802	12.60160	6.1674
26.19620	12.60106	6.4279
26.16959	12.60148	6.6824
26.18741	12.60304	6.9400
26.22802	12.59836	7.1914
26.25963	12.58604	7.4518
26.15045	12.57710	7.6972
26.13354	12.58953	7.9609
26.22867	12.60154	8.1941
26.22522	12.59463	8.4334
26.23326	12.59001	8.6878
26.57117	12.57860	8.9302
26.76247	12.50824	9.1816
26.89843	12.40919	9.4361
27.00843	12.31662	9.6723
27.10741	12.22748	9.9237
27.17546	12.14403	10.1752
27.18835	12.06899	10.4296
27.23047	11.98854	10.6751
27.27143	11.92007	10.9264
27.29413	11.86962	11.1808
27.31008	11.83230	11.4262
27.32559	11.80213	11.6686
27.34922	11.76629	11.9109
27.39605	11.70643	12.1502
27.47804	11.61759	12.3926
27.57630	11.50924	12.6350
27.68340	11.39720	12.8894
27.78404	11.28351	13.1377
27.86327	11.17202	13.3831
27.93982	11.07637	13.6285
27.99445	11.00627	13.8739
28.04987	10.94320	14.1131
28.10626	10.84068	14.3706
28.22473	10.68688	14.6069
28.33951	10.53807	14.8462
28.40744	10.42757	15.0885
28.49806	10.31310	15.3279
28.58927	10.19463	15.5672
28.64553	10.08878	15.8064
28.70785	9.98595	16.0397
28.80855	9.86157	16.2911
28.90579	9.74638	16.5365
28.97153	9.66602	16.7818
29.01364	9.61483	17.0152
29.03947	9.58095	17.2604
29.05712	9.55124	17.5118
29.08118	9.51769	17.7601
29.09641	9.49119	18.0056
29.10874	9.46869	18.2420
29.13056	9.42847	18.4904
29.17283	9.35340	18.7235
29.26034	9.23372	18.9780
29.36015	9.10329	19.2142
29.44534	8.99365	19.4536
29.50457	8.91385	19.6959
29.54707	8.85401	19.9412
29.58203	8.80594	20.1927
29.60003	8.76401	20.4379
29.63873	8.70412	20.6803
29.70423	8.63075	20.9227
29.76095	8.56539	21.1711
29.80887	8.50845	21.4195
29.82949	8.45196	21.6557
29.87093	8.37577	21.8949
29.95484	8.26878	22.1343
