Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
31.45455	6.86255	51.7732
31.45505	6.86011	52.0064
31.45714	6.85623	52.2426
31.46052	6.85167	52.4729
31.46311	6.84769	52.7273
31.46599	6.84479	52.9605
31.46687	6.84334	53.1999
31.46414	6.84220	53.4482
31.46579	6.83703	53.6786
31.47289	6.82952	53.9270
31.47558	6.82476	54.1693
31.47779	6.82099	54.3994
31.48053	6.81757	54.6360
31.48240	6.81504	54.8871
31.48289	6.81328	55.1295
31.48216	6.81033	55.3659
31.48836	6.80382	55.6052
31.49125	6.79833	55.8323
31.49507	6.79337	56.0838
31.49716	6.78603	56.3020
31.50912	6.77311	56.5412
31.51681	6.76314	56.7745
31.52424	6.75493	57.0138
31.52964	6.74790	57.2470
31.53799	6.73907	57.4864
31.54381	6.73040	57.7287
31.55129	6.72178	57.9742
31.55761	6.71352	58.2315
31.56530	6.70491	58.4648
31.57083	6.69769	58.6919
31.57662	6.69201	58.9465
31.57799	6.68820	59.1798
31.58206	6.68335	59.4340
31.58517	6.67948	59.6766
31.58709	6.67655	59.9220
31.58917	6.67454	60.1551
31.59027	6.67278	60.3975
31.59151	6.67139	60.6338
31.59271	6.66923	60.8821
31.59478	6.66649	61.1122
31.59833	6.66253	61.3517
31.60150	6.65897	61.5879
31.60363	6.65655	61.8242
31.60513	6.65480	62.0605
31.60575	6.65438	62.2937
31.60638	6.65387	62.5299
31.60844	6.65196	62.7722
31.60988	6.64954	63.0149
31.61260	6.64758	63.2541
31.61559	6.64496	63.4993
31.61814	6.64238	63.7175
31.62551	6.63399	63.9629
31.63788	6.61936	64.2143
31.64715	6.60686	64.4627
31.65534	6.59626	64.7050
31.66157	6.58725	64.9564
31.66826	6.57954	65.1896
31.67232	6.57429	65.4319
31.67418	6.57002	65.6774
31.67756	6.56478	65.9197
31.68090	6.55995	66.1590
31.68607	6.55609	66.4044
31.68697	6.55624	66.6498
31.68456	6.55784	66.8889
31.67971	6.55676	67.1283
31.68633	6.54920	67.3737
31.69292	6.54160	67.6100
31.69723	6.53610	67.8493
31.70019	6.53204	68.1038
31.70272	6.52881	68.3825
31.70529	6.52598	68.6368
31.70730	6.52362	68.8670
31.70846	6.52187	69.1155
31.71026	6.52018	69.3699
31.71099	6.51889	69.6152
31.71149	6.51787	69.8698
31.71247	6.51668	70.1122
31.71278	6.51519	70.3574
31.71387	6.51345	70.6119
31.71501	6.51181	70.8512
31.71535	6.51021	71.0905
31.71743	6.50785	71.3357
31.71994	6.50503	71.5752
31.72217	6.50287	71.8174
31.72382	6.50097	72.0538
31.72551	6.49866	72.3021
31.72690	6.49630	72.5474
31.72884	6.49394	72.7899
31.73159	6.49137	73.0292
31.73431	6.48907	73.2777
31.73571	6.48742	73.5259
31.73669	6.48588	73.7712
31.73776	6.48424	74.0167
31.73907	6.48270	74.2559
31.74040	6.48152	74.5074
31.74084	6.48085	74.7437
31.74147	6.48050	74.9860
31.74189	6.48029	75.2283
31.74162	6.48009	75.4646
31.74183	6.47901	75.6978
31.74268	6.47731	75.9372
31.74400	6.47578	76.1674
31.74479	6.47480	76.4127
31.74543	6.47413	76.6551
31.74493	6.47367	76.8944
31.74548	6.47295	77.1398
31.74622	6.47203	77.3913
31.74726	6.47116	77.6336
31.74814	6.47008	77.8848
31.74873	6.46895	78.1394
31.74979	6.46767	78.4242
31.75090	6.46634	78.7056
31.75098	6.46511	78.9329
31.75163	6.46208	79.1662
31.75623	6.45700	79.4147
31.75999	6.45100	79.6538
31.76378	6.44542	79.8840
31.76907	6.43998	80.1203
31.77320	6.43609	80.3627
31.77624	6.43270	80.5929
31.77966	6.42994	80.8383
31.78278	6.42727	81.0806
31.78617	6.42425	81.3259
31.78739	6.42097	81.5714
31.78981	6.41287	81.8225
31.80008	6.40063	82.0682
31.80790	6.39065	82.3073
31.81420	6.38348	82.5587
31.81745	6.37928	82.8011
31.81889	6.37637	83.0525
31.82043	6.37319	83.2887
31.82166	6.36992	83.5311
31.82193	6.36516	83.7795
31.82456	6.35723	84.0156
31.82905	6.34582	84.2641
31.83738	6.33135	84.4945
31.84358	6.31540	84.7397
31.85879	6.29527	84.9760
31.86787	6.27684	85.2304
31.88092	6.25596	85.4576
31.90006	6.23468	85.6968
31.91439	6.21928	85.9392
31.92327	6.20970	86.1844
31.92827	6.20404	86.4269
31.93201	6.19986	86.6722
31.93463	6.19548	86.9087
31.93878	6.18946	87.1539
31.94584	6.18080	87.3992
31.95551	6.17077	87.6385
31.96675	6.16155	87.8868
31.97513	6.15574	88.1443
31.98097	6.15233	88.4231
31.99293	6.15086	88.6987
32.00040	6.15284	88.9411
32.00069	6.15712	89.1682
32.00037	6.16129	89.4136
32.00114	6.16460	89.6558
31.99790	6.16756	89.8923
31.99577	6.16904	90.1343
31.99489	6.16985	90.3737
31.99786	6.17046	90.6070
32.00380	6.17158	90.8522
32.00501	6.17377	91.0977
32.00341	6.17571	91.3371
32.00196	6.17713	91.5762
32.00142	6.17795	91.8186
32.00384	6.17841	92.0669
32.00672	6.17815	92.3093
32.01045	6.17693	92.5486
32.01707	6.17484	92.7909
32.02282	6.17148	93.0303
32.02540	6.16715	93.2695
32.02877	6.16206	93.5181
32.03171	6.15625	93.7542
32.02462	6.14791	93.9841
32.03172	6.13182	94.2237
32.04372	6.11488	94.4568
32.05311	6.10196	94.6962
32.06061	6.09317	94.9325
32.06358	6.08778	95.1717
32.06499	6.08295	95.4019
32.06578	6.07767	95.6443
32.06858	6.07152	95.8805
32.07218	6.06532	96.1138
