Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
20.57637	12.59782	1.0030
20.53380	12.59583	1.0151
20.48745	12.59656	1.0121
20.47306	12.59740	1.0091
20.48326	12.59752	1.0001
20.50575	12.59830	0.9910
20.52825	12.59956	0.9911
20.53312	12.60010	0.9941
20.52076	12.60046	1.0033
20.50608	12.60154	1.0033
20.49302	12.60322	1.0004
20.47341	12.60497	0.9974
20.44843	12.60665	0.9914
20.44253	12.60719	0.9853
20.47568	12.60719	0.9793
20.52963	12.60869	0.9884
20.57861	12.60881	1.0035
20.56594	12.60749	1.0188
20.50151	12.60875	1.0189
20.46670	12.60953	1.0098
20.46342	12.60833	1.0007
20.47532	12.61783	0.9886
20.46998	12.62504	0.9917
20.44823	12.62775	0.9978
20.44632	12.62865	0.9857
20.46669	12.62859	0.9948
20.48065	12.62739	0.9919
20.48505	12.62576	0.9949
20.48648	12.62480	0.9980
20.48362	12.62444	0.9950
20.47602	12.62510	0.9919
20.47520	12.62624	0.9981
20.48097	12.62763	1.0042
20.47977	12.62901	1.0043
20.47289	12.63003	0.9982
20.47266	12.63129	1.0043
20.47331	12.63274	1.0044
20.45420	12.63394	1.0044
20.43095	12.63538	1.0014
20.44786	12.63701	0.9955
20.47599	12.63815	0.9985
20.46458	12.63851	0.9985
20.42136	12.63863	0.9925
20.41426	12.63923	0.9894
20.43229	12.63905	0.9835
20.46179	12.63887	0.9896
20.48513	12.63851	0.9866
20.50094	12.63785	1.0018
20.50772	12.63701	1.0139
20.48538	12.63586	1.0170
20.44687	12.63628	1.0140
20.42686	12.63701	1.0110
20.46165	12.63695	1.0080
20.49471	12.63899	1.0021
20.48916	12.64104	1.0142
20.44134	12.64350	1.0142
20.40274	12.64801	1.0082
20.39362	12.64994	1.0022
20.39728	12.65343	0.9901
20.43026	12.66486	0.9841
20.47028	12.67196	0.9992
20.48485	12.67527	1.0023
20.46112	12.67901	1.0175
20.45561	12.68316	1.0297
20.52345	12.68569	1.0630
20.66075	12.67750	1.1539
20.87099	12.66438	1.2963
20.97566	12.66372	1.4508
21.03462	12.66643	1.6478
21.10307	12.65686	1.8477
21.17966	12.58899	2.0476
21.45097	12.41667	2.2477
21.41131	12.20822	2.4718
21.61512	12.08432	2.6899
22.18723	11.89602	2.9172
22.98808	11.62379	3.1352
24.37466	11.23577	3.3503
24.99982	10.81989	3.5503
25.20390	10.50819	3.7532
25.41033	10.29265	3.9562
25.74765	10.12952	4.1532
26.00875	9.99509	4.3379
26.16188	9.89537	4.5500
26.40927	9.81988	4.7469
26.76751	9.72645	4.9317
26.87042	9.63597	5.1165
26.93716	9.57418	5.2923
27.17995	9.50884	5.4832
27.38033	9.43913	5.6649
27.50999	9.37864	5.8557
27.59119	9.32734	6.0375
27.67318	9.28523	6.2314
27.73935	9.24888	6.4192
27.79883	9.21823	6.6071
27.88204	9.18683	6.7979
28.00674	9.15386	7.0009
28.11370	9.11923	7.2069
28.29307	9.07674	7.3948
28.57382	9.01233	7.5855
28.86906	8.90312	7.7825
29.12826	8.77606	7.9734
29.34229	8.65440	8.1672
29.48194	8.55448	8.3642
29.58534	8.48014	8.5520
29.67509	8.42854	8.7367
29.74342	8.38819	8.9307
29.78938	8.35599	9.1246
29.83234	8.33338	9.3154
29.85800	8.31636	9.5002
29.88109	8.30386	9.6911
29.89932	8.29297	9.8728
29.91849	8.28449	10.0576
29.93155	8.27650	10.2515
29.94500	8.26723	10.4424
29.96400	8.25784	10.6302
29.97310	8.24707	10.8210
29.98636	8.23630	11.0088
29.99757	8.22452	11.1907
30.01733	8.21162	11.3906
30.04559	8.19626	11.5694
30.06883	8.17903	11.7572
30.10785	8.16004	11.9419
30.15421	8.14326	12.1206
30.17553	8.13246	12.3055
30.18288	8.11868	12.4872
30.26470	8.08868	12.6842
30.33101	8.04408	12.8718
30.35823	7.99816	13.0628
30.38826	7.95207	13.2506
30.42027	7.91448	13.4475
30.44599	7.88697	13.6354
30.46198	7.87003	13.8262
30.47604	7.85857	14.0200
30.48844	7.84795	14.2108
30.50030	7.83835	14.3926
30.51399	7.82960	14.5805
30.52483	7.82117	14.7623
30.53216	7.81232	14.9501
30.53921	7.80267	15.1379
30.54622	7.79457	15.3196
30.55196	7.78943	15.4984
30.55341	7.78731	15.6863
30.55402	7.78614	15.8710
30.55010	7.78466	16.0529
30.55456	7.78090	16.2437
30.57008	7.77370	16.4376
30.57476	7.76390	16.6284
30.58100	7.75120	16.8192
30.59004	7.73929	17.0283
30.59480	7.73083	17.2372
30.58663	7.72057	17.4372
30.57962	7.70132	17.6281
30.58690	7.67316	17.8190
30.61115	7.64354	17.9916
30.62830	7.62290	18.1795
30.63378	7.61140	18.3490
30.63969	7.60318	18.5460
30.63268	7.59564	18.7369
30.64624	7.57903	18.9186
30.66063	7.56518	19.1064
30.67289	7.55780	19.2851
30.68747	7.55327	19.4670
30.70090	7.55006	19.6487
30.70493	7.54690	19.8335
30.71094	7.54369	20.0182
30.71529	7.53942	20.2001
30.68696	7.53005	20.3788
30.73130	7.50390	20.5636
30.80115	7.46636	20.7454
30.85593	7.41893	20.9362
30.89801	7.38111	21.1241
30.92698	7.35767	21.3059
30.94409	7.34462	21.4846
30.95687	7.33613	21.6693
30.96465	7.32697	21.8481
30.98218	7.31095	22.0238
31.01175	7.28807	22.2116
31.03186	7.26846	22.4025
31.04366	7.25523	22.5812
31.05228	7.24770	22.7599
31.05551	7.24289	22.9417
31.05616	7.23955	23.1114
31.05659	7.23599	23.2931
31.04871	7.23014	23.4780
31.05618	7.21995	23.6506
31.06837	7.20846	23.8324
31.07339	7.19698	24.0112
31.08516	7.18090	24.1838
31.09230	7.16707	24.3656
31.10089	7.15424	24.5443
31.11012	7.14308	24.7353
31.11537	7.13531	24.9140
31.12046	7.12994	25.0897
31.12282	7.12650	25.2654
31.12329	7.12447	25.4441
31.12566	7.12213	25.6319
31.12660	7.12025	25.8137
31.12590	7.11884	25.9924
31.12367	7.11676	26.1742
31.12393	7.11348	26.3681
31.12049	7.10952	26.5740
31.12028	7.10348	26.7650
31.12373	7.09665	26.9467
31.12334	7.09118	27.1345
31.12129	7.08525	27.3133
31.11989	7.07666	27.4920
31.13174	7.06308	27.6768
31.15702	7.04736	27.8617
31.18578	7.03036	28.0465
31.19783	7.01658	28.2374
31.20557	7.00141	28.4161
31.21660	6.98655	28.5948
31.22789	6.97409	28.7794
31.23569	6.96614	28.9583
31.22677	6.96131	29.1432
31.16605	6.95021	29.3158
31.13676	6.91208	29.4885
31.18343	6.85696	29.6672
31.20764	6.81364	29.8309
31.22500	6.77812	30.0096
