Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
31.57032	5.94894	38.2439
31.56741	5.92898	38.4802
31.60675	5.90893	38.7440
31.68060	5.90640	38.9860
31.66996	5.92655	39.2315
31.66018	5.94418	39.4768
31.54534	5.95076	39.7192
31.45661	5.91182	39.9736
31.48656	5.83732	40.2069
31.54876	5.76977	40.4522
31.56733	5.72817	40.6915
31.58931	5.69935	40.9308
31.59497	5.67896	41.1761
31.60204	5.66245	41.4183
31.61255	5.64861	41.6609
31.62596	5.63885	41.9093
31.63589	5.63412	42.1515
31.63699	5.63357	42.3878
31.63152	5.63367	42.6362
31.63354	5.63065	42.8845
31.63416	5.62633	43.1270
31.63587	5.62196	43.3602
31.64491	5.61708	43.6055
31.65255	5.61487	43.8600
31.65451	5.61406	44.1054
31.65609	5.61366	44.3447
31.65861	5.61336	44.5900
31.66106	5.61306	44.8385
31.66479	5.61361	45.0868
31.67459	5.61582	45.3230
31.72500	5.62321	45.5653
31.71930	5.64378	45.7985
31.71799	5.66345	46.0439
31.70501	5.67880	46.2834
31.66434	5.68555	46.5318
31.65903	5.67443	46.7679
31.65992	5.65847	47.0163
31.66008	5.64388	47.2495
31.65545	5.62975	47.5009
31.66196	5.61386	47.7463
31.67012	5.59843	47.9916
31.65854	5.58291	48.2340
31.65913	5.56308	48.4855
31.66529	5.54315	48.7399
31.67345	5.52604	48.9822
31.68870	5.51225	49.2185
31.68573	5.50282	49.4790
31.70192	5.49305	49.7153
31.71334	5.48613	49.9547
31.71676	5.48297	50.1909
31.70950	5.48112	50.4303
31.69847	5.47641	50.6785
31.68907	5.46614	50.9240
31.67341	5.44881	51.1572
31.69090	5.42383	51.3965
31.70534	5.40467	51.6388
31.71651	5.39222	51.8872
31.71334	5.38477	52.1356
31.71393	5.37747	52.3780
31.71847	5.36967	52.6323
31.72105	5.36322	52.8716
31.72449	5.35748	53.1169
31.72907	5.35288	53.3624
31.73361	5.35038	53.6199
31.73518	5.34933	53.8502
31.73092	5.34878	54.0986
31.72665	5.34654	54.3469
31.72762	5.34179	54.5771
31.72849	5.33685	54.8256
31.72734	5.33205	55.0557
31.72635	5.32731	55.2980
31.72371	5.32232	55.5433
31.73486	5.31697	55.7949
31.73759	5.31573	56.0402
31.73861	5.31623	56.2794
31.73776	5.31707	56.5157
31.73565	5.31777	56.7612
31.73454	5.31757	57.0004
31.73615	5.31663	57.2580
31.73412	5.31548	57.5002
31.73373	5.31363	57.7456
31.72693	5.31054	57.9879
31.73184	5.30530	58.2393
31.73414	5.30090	58.4877
31.73409	5.29766	58.7482
31.73398	5.29447	59.0210
31.73187	5.28988	59.2541
31.73497	5.28434	59.5117
31.73776	5.27900	59.7449
31.73625	5.27437	59.9901
31.73761	5.26883	60.2295
31.74041	5.26340	60.4810
31.74195	5.25886	60.7233
31.73828	5.25517	60.9536
31.72843	5.24999	61.1928
31.70588	5.23957	61.4533
31.71059	5.22174	61.7017
31.70768	5.20341	61.9440
31.72064	5.18529	62.1833
31.74114	5.17211	62.4409
31.75746	5.16569	62.6924
31.75003	5.16469	62.9377
31.72365	5.15997	63.1920
31.67827	5.14237	63.4435
31.68017	5.10534	63.6889
31.69735	5.06607	63.9433
31.71831	5.03595	64.1888
31.73288	5.01449	64.4341
31.75035	5.00021	64.6855
31.76231	4.99283	64.9399
31.76380	4.99025	65.1793
31.76917	4.98847	65.4215
31.81237	4.99025	65.6668
31.80578	5.00452	65.9092
31.79431	5.01840	66.1577
31.81536	5.02891	66.3969
31.80599	5.04404	66.6484
31.79811	5.05674	66.8817
31.79228	5.06552	67.1240
31.78850	5.07113	67.3602
31.79988	5.07560	67.6088
31.80916	5.08314	67.8510
31.81282	5.09387	68.1084
31.79346	5.10495	68.3538
31.79631	5.10852	68.5932
31.81579	5.11145	68.8536
31.82741	5.12079	69.1384
31.82119	5.13387	69.4049
31.81069	5.14490	69.6533
31.79034	5.14948	69.8898
31.77552	5.14455	70.1471
31.77415	5.13227	70.3926
31.77424	5.11801	70.6378
31.78387	5.10365	70.8740
31.79180	5.09263	71.1285
31.80349	5.08538	71.3680
31.80201	5.07997	71.6163
31.82161	5.07361	71.8708
31.79270	5.06934	72.1160
31.78287	5.05550	72.3616
31.78336	5.03531	72.6099
31.79221	5.01473	72.8491
31.80331	4.99664	73.1128
31.81252	4.98218	73.3521
31.81994	4.97163	73.6126
31.81962	4.96420	73.8580
31.82198	4.95772	74.0974
31.82552	4.95182	74.3609
31.82464	4.94732	74.6122
31.82192	4.94306	74.8547
31.80665	4.93658	75.1030
31.81036	4.92347	75.3483
31.81774	4.90849	75.6151
31.82835	4.89603	75.8481
31.83572	4.88797	76.1028
31.83759	4.88332	76.3570
31.83975	4.87991	76.5903
