Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
125	8.29409	3.1650303	7.4062	7.3653	6.782762	29.88854
126	8.26760	3.1626036	8.4930	8.4462	6.787026	29.88523
127	8.21285	3.1605926	9.6043	9.5514	6.794460	29.91029
128	8.19481	3.1598194	10.8463	10.7865	6.796978	29.91703
129	8.17507	3.1593311	12.2193	12.1518	6.799573	29.92814
130	8.15475	3.1589852	13.6136	13.5384	6.802174	29.94125
131	8.14331	3.1588124	14.9805	14.8976	6.803639	29.94861
132	8.13391	3.1585159	16.3717	16.2811	6.804920	29.95293
133	8.10485	3.1575142	17.7994	17.7009	6.808866	29.96662
134	7.96999	3.1549981	19.2545	19.1479	6.826144	30.05504
135	7.87406	3.1553336	20.6489	20.5344	6.837492	30.14055
136	7.80119	3.1555389	22.0400	21.9178	6.846158	30.20508
137	7.74564	3.1559481	23.4344	23.3044	6.852661	30.25695
138	7.66254	3.1567846	24.8287	24.6908	6.862284	30.33748
139	7.57191	3.1607899	26.2352	26.0894	6.871329	30.45868
140	7.43547	3.1627046	27.6629	27.5091	6.886906	30.59845
141	7.40329	3.1627735	29.1029	28.9410	6.890789	30.62695
142	7.38975	3.1633622	30.4850	30.3153	6.892171	30.64461
143	7.37418	3.1657470	31.8733	31.6957	6.892941	30.68334
144	7.29078	3.1700230	33.2707	33.0853	6.901003	30.80267
145	7.19650	3.1712081	34.6802	34.4868	6.911879	30.89891
146	7.17030	3.1710848	36.1019	35.9004	6.915145	30.92038
147	7.16769	3.1711659	37.4993	37.2899	6.915450	30.92296
148	7.16195	3.1711168	38.9149	38.6975	6.916199	30.92693
149	7.15251	3.1715201	40.3001	40.0748	6.917177	30.93912
150	7.13165	3.1719856	41.6793	41.4461	6.919510	30.96222
151	7.12050	3.1723519	43.0675	42.8265	6.920715	30.97555
152	7.10836	3.1729103	44.4619	44.2129	6.921946	30.99186
153	7.10404	3.1729480	45.8259	45.5691	6.922481	30.99553
154	7.09091	3.1735126	47.1866	46.9220	6.923828	31.01281
155	7.03908	3.1753860	48.5810	48.3084	6.929243	31.07912
156	6.95928	3.1786309	49.9115	49.6313	6.937392	31.18585
157	6.86963	3.1830439	51.2297	50.9420	6.946170	31.31469
158	6.84177	3.1839322	52.5420	52.2467	6.949154	31.34916
159	6.83468	3.1843424	53.8481	53.5453	6.949844	31.35950
160	6.82904	3.1847649	55.1420	54.8317	6.950350	31.36866
161	6.81844	3.1856780	56.4359	56.1182	6.951220	31.38771
162	6.80918	3.1863925	57.7300	57.4048	6.952023	31.40337
163	6.80328	3.1867780	59.0299	58.6973	6.952579	31.41237
164	6.79728	3.1877285	60.3421	60.0019	6.952868	31.42763
165	6.78948	3.1886854	61.6848	61.3368	6.953376	31.44460
166	6.77950	3.1899406	63.0275	62.6717	6.954000	31.46683
167	6.76715	3.1908232	64.3153	63.9520	6.955096	31.48720
168	6.75713	3.1919855	65.5849	65.2142	6.955770	31.50852
169	6.74675	3.1923463	66.8607	66.4826	6.956884	31.52140
170	6.74283	3.1927507	68.1423	67.7568	6.957189	31.52884
171	6.73162	3.1938386	69.4273	69.0343	6.958043	31.55044
172	6.70964	3.1959276	70.6908	70.2905	6.959716	31.59295
173	6.67539	3.1988753	71.9513	71.5436	6.962456	31.65625
174	6.61507	3.2016253	73.2088	72.7937	6.968473	31.74166
175	6.59083	3.2020054	74.4693	74.0468	6.971269	31.76773
176	6.58106	3.2024226	75.7389	75.3090	6.972281	31.78080
177	6.56687	3.2034870	77.0116	76.5742	6.973510	31.80509
178	6.53947	3.2047446	78.2508	77.8062	6.976253	31.84384
179	6.51985	3.2054358	79.1736	78.7236	6.978325	31.86930
180	6.52077	3.2057282	78.9641	78.5153	6.978061	31.87176
181	6.52745	3.2055413	78.4870	78.0410	6.977328	31.86370
182	6.52627	3.2053607	78.0646	77.6210	6.977554	31.86301
183	6.52324	3.2052051	77.6422	77.2011	6.977993	31.86432
184	6.52760	3.2050493	77.2045	76.7660	6.977528	31.85874
185	6.53577	3.2045575	76.7455	76.3097	6.976767	31.84593
186	6.54512	3.2038603	76.1739	75.7414	6.975961	31.82982
187	6.55792	3.2034369	75.4137	74.9857	6.974593	31.81361
188	6.57026	3.2024722	74.5986	74.1754	6.973550	31.79191
189	6.58188	3.2020425	73.6466	73.2290	6.972325	31.77684
190	6.58852	3.2016689	72.6490	72.2372	6.971680	31.76704
191	6.59464	3.2010403	71.6331	71.2272	6.971225	31.75492
192	6.62429	3.1983096	70.6325	70.2324	6.968945	31.69793
193	6.66550	3.1961578	69.6438	69.2495	6.964964	31.63668
194	6.69839	3.1939382	68.6827	68.2940	6.962031	31.58247
195	6.72321	3.1928564	67.7216	67.3385	6.959520	31.54823
196	6.73513	3.1923278	66.7482	66.3707	6.958307	31.53193
197	6.74174	3.1920665	65.7658	65.3941	6.957610	31.52345
198	6.74665	3.1915380	64.7803	64.4143	6.957253	31.51363
199	6.75207	3.1912581	63.8129	63.4525	6.956710	31.50603
200	6.75842	3.1904066	62.8579	62.5030	6.956336	31.49134
201	6.76746	3.1894496	61.9180	61.5686	6.955687	31.47302
202	6.77883	3.1884555	60.9628	60.6190	6.954772	31.45218
203	6.78757	3.1875981	59.9987	59.6604	6.954110	31.43526
204	6.79449	3.1866104	59.0040	58.6714	6.953732	31.41860
205	6.80085	3.1859954	58.0519	57.7249	6.953241	31.40651
206	6.80618	3.1854983	57.1241	56.8025	6.952817	31.39664
207	6.81032	3.1850014	56.2087	55.8923	6.952538	31.38786
208	6.81544	3.1844796	55.2900	54.9789	6.952152	31.37791
209	6.82232	3.1839205	54.3471	54.0414	6.951569	31.36596
210	6.82899	3.1834981	53.4040	53.1038	6.950944	31.35569
211	6.83318	3.1831874	52.4855	52.1905	6.950567	31.34891
212	6.83556	3.1829327	51.5851	51.2953	6.950384	31.34437
213	6.83950	3.1821752	50.7029	50.4182	6.950259	31.33293
214	6.85062	3.1800403	49.7995	49.5200	6.949934	31.29994
215	6.87828	3.1776514	48.8839	48.6096	6.947718	31.24917
216	6.91228	3.1755732	47.9744	47.7053	6.944575	31.19611
217	6.96955	3.1739044	47.0891	46.8251	6.938395	31.12651
218	7.00732	3.1733768	46.2285	45.9694	6.934038	31.08707
219	7.02811	3.1729920	45.3495	45.0954	6.931678	31.06455
220	7.05286	3.1723840	44.4216	44.1728	6.928945	31.03608
221	7.08440	3.1718007	43.5121	43.2685	6.925376	31.00181
222	7.10232	3.1715586	42.6299	42.3913	6.923299	30.98350
223	7.10966	3.1714776	41.7538	41.5202	6.922428	30.97643
224	7.11274	3.1713348	40.8899	40.6612	6.922107	30.97251
225	7.11967	3.1708944	40.0199	39.7962	6.921461	30.96193
226	7.13134	3.1706338	39.1408	38.9221	6.920152	30.94904
227	7.13885	3.1704661	38.2556	38.0419	6.919304	30.94090
228	7.14338	3.1703418	37.3520	37.1435	6.918795	30.93590
229	7.15006	3.1701928	36.4607	36.2572	6.918039	30.92872
230	7.15851	3.1700065	35.5421	35.3438	6.917085	30.91955
231	7.17405	3.1695103	34.6720	34.4787	6.915422	30.90068
232	7.20198	3.1682830	33.7716	33.5833	6.912609	30.86288
233	7.26981	3.1651353	32.8680	32.6849	6.905886	30.76894
234	7.33571	3.1629360	31.9676	31.7895	6.898943	30.68721
235	7.37014	3.1616105	31.0793	30.9062	6.895394	30.64290
236	7.38718	3.1609849	30.2152	30.0471	6.893614	30.62151
237	7.39143	3.1608422	29.3332	29.1699	6.893151	30.61663
238	7.39515	3.1606562	28.4326	28.2744	6.892771	30.61174
239	7.42922	3.1589845	27.5290	27.3760	6.889433	30.56419
240	7.51342	3.1568547	26.5920	26.4442	6.880257	30.46781
241	7.57945	3.1547628	25.6732	25.5306	6.873264	30.38809
242	7.61910	3.1543230	24.7697	24.6321	6.868675	30.34918
243	7.65119	3.1541121	23.8630	23.7305	6.864892	30.31937
244	7.69122	3.1537774	22.9504	22.8230	6.860213	30.28138
245	7.72887	3.1535541	22.0406	21.9183	6.855773	30.24671
246	7.75601	3.1534484	21.1157	20.9986	6.852543	30.22246
247	7.79398	3.1531695	20.1908	20.0789	6.848096	30.18703
248	7.83400	3.1529400	19.2720	19.1652	6.843384	30.15041
249	7.86673	3.1528652	18.3471	18.2455	6.839476	30.12178
250	7.97548	3.1538038	17.4132	17.3168	6.826008	30.03854
251	8.08254	3.1545446	16.4882	16.3970	6.812868	29.95506
252	8.11281	3.1549151	15.5419	15.4559	6.809072	29.93351
253	8.12557	3.1551374	14.5987	14.5180	6.807432	29.92536
254	8.13182	3.1552175	13.6584	13.5830	6.806633	29.92127
255	8.13540	3.1553037	12.7275	12.6572	6.806150	29.91952
256	8.13952	3.1553777	11.8147	11.7494	6.805609	29.91718
257	8.14684	3.1554701	10.8684	10.8084	6.804677	29.91231
258	8.15026	3.1554945	9.8948	9.8403	6.804241	29.91007
259	8.15341	3.1555375	8.9210	8.8718	6.803828	29.90825
260	8.15673	3.1555928	7.9474	7.9036	6.803390	29.90642
261	8.16876	3.1556728	6.9798	6.9413	6.801904	29.89742
262	8.17940	3.1556601	6.0305	5.9973	6.800626	29.88863
263	8.18619	3.1558205	5.0629	5.0350	6.799727	29.88494
264	8.20070	3.1562469	4.0709	4.0485	6.797789	29.87750
265	8.21360	3.1569704	3.0881	3.0711	6.795907	29.87452
266	8.25918	3.1602184	2.1112	2.0996	6.788994	29.87017
267	8.42187	3.1767216	1.1740	1.1676	6.762254	29.90467
268	8.73438	3.1846168	0.3768	0.3747	6.722064	29.72324
269	8.74632	3.1814327	0.1276	0.1269	6.722083	29.68047
270	8.70298	2.7557430	0.1249	0.1242	6.917656	25.36112
271	8.60743	0.4440957	0.1222	0.1215	7.974805	3.53817
272	8.58905	0.4115105	0.1256	0.1249	7.992371	3.26407
273	8.57279	0.3591264	0.1229	0.1222	8.018039	2.82538
274	8.54287	0.2996856	0.1293	0.1286	8.049175	2.33377
275	8.51465	0.2821629	0.1327	0.1319	8.062030	2.19120
276	8.49049	0.2768058	0.1300	0.1293	8.068935	2.14864
277	8.46721	0.1973027	0.1302	0.1295	8.106991	1.50352
278	8.44345	0.2118711	0.1336	0.1329	8.105482	1.62191
