Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
220	5.88006	3.1052054	90.6856	90.1676	7.109311	31.34709
221	5.87961	3.1052919	91.9615	91.4359	7.109352	31.34787
222	5.87905	3.1053968	93.2343	92.7011	7.109396	31.34896
223	5.87865	3.1055509	94.5252	93.9844	7.109395	31.35044
224	5.87733	3.1059510	95.8193	95.2708	7.109383	31.35552
225	5.87667	3.1062773	97.1256	96.5693	7.109325	31.35916
226	5.87551	3.1066466	98.4593	97.8951	7.109310	31.36373
227	5.87349	3.1070714	99.7717	99.1996	7.109374	31.36973
228	5.87005	3.1075822	101.0841	100.5042	7.109573	31.37800
229	5.86797	3.1077302	102.3661	101.7785	7.109787	31.38098
230	5.86701	3.1078659	103.6662	103.0708	7.109867	31.38277
231	5.86484	3.1080447	104.9816	104.3784	7.110079	31.38616
232	5.86272	3.1081558	106.3062	105.6949	7.110319	31.38875
233	5.86181	3.1083223	107.6400	107.0208	7.110377	31.39082
234	5.86074	3.1086057	108.9523	108.3252	7.110393	31.39435
235	5.86009	3.1086860	110.2768	109.6417	7.110464	31.39524
236	5.85999	3.1087110	111.6014	110.9583	7.110493	31.39498
237	5.85948	3.1088037	112.9259	112.2748	7.110538	31.39586
238	5.85832	3.1088840	114.2321	113.5731	7.110672	31.39722
239	5.85579	3.1090874	115.5050	114.8383	7.110915	31.40124
240	5.85013	3.1092478	116.7687	116.0943	7.111577	31.40769
241	5.84512	3.1090514	118.0446	117.3625	7.112341	31.40954
242	5.83901	3.1085229	119.3569	118.6669	7.113420	31.40869
243	5.83143	3.1082834	120.6509	119.9530	7.114535	31.41244
244	5.82991	3.1083146	121.9421	121.2363	7.114739	31.41359
245	5.83017	3.1084257	123.2056	122.4922	7.114677	31.41400
246	5.82774	3.1086414	124.4724	123.7513	7.114900	31.41806
247	5.81875	3.1086726	125.7208	124.9921	7.116052	31.42618
248	5.80936	3.1091282	126.9389	126.2028	7.117033	31.43943
249	5.80860	3.1094792	128.1659	127.4222	7.116974	31.44348
250	5.80941	3.1097810	129.3962	128.6450	7.116741	31.44553
251	5.81032	3.1100151	130.6232	129.8645	7.116531	31.44672
252	5.81057	3.1105938	131.8566	131.0903	7.116224	31.45238
253	5.80027	3.1105697	133.0958	132.3220	7.117571	31.46110
254	5.77493	3.1105026	134.3473	133.5658	7.120849	31.48336
255	5.77135	3.1114383	135.5988	134.8096	7.120843	31.49658
256	5.77690	3.1127124	136.8472	136.0503	7.119500	31.50509
257	5.78099	3.1133650	138.1352	137.3304	7.118669	31.50797
258	5.78164	3.1135870	139.4080	138.5954	7.118498	31.50924
259	5.78089	3.1136797	140.6899	139.8693	7.118574	31.51038
260	5.77735	3.1139632	141.9779	141.1494	7.118903	31.51624
261	5.77392	3.1139083	143.2689	142.4324	7.119395	31.51821
262	5.76746	3.1135333	144.5416	143.6973	7.120439	31.51943
263	5.76388	3.1136137	145.8143	144.9621	7.120880	31.52307
264	5.76171	3.1136080	147.1480	146.2875	7.121187	31.52440
265	5.75601	3.1132699	148.4636	147.5949	7.122117	31.52530
266	5.74759	3.1128396	149.7485	148.8718	7.123439	31.52773
267	5.73877	3.1125447	151.0516	150.1669	7.124743	31.53205
268	5.73640	3.1125266	152.3639	151.4710	7.125083	31.53343
269	5.72839	3.1121394	153.6550	152.7540	7.126332	31.53596
270	5.72365	3.1122752	154.9612	154.0521	7.126892	31.54129
271	5.72395	3.1124848	156.2826	155.3652	7.126773	31.54273
272	5.72521	3.1129652	157.5796	156.6541	7.126390	31.54633
273	5.72738	3.1133718	158.8950	157.9613	7.125931	31.54824
274	5.72168	3.1131076	160.2196	159.2776	7.126823	31.54997
275	5.71543	3.1124926	161.5287	160.5785	7.127968	31.54828
276	5.71115	3.1127885	162.8381	161.8796	7.128386	31.55498
277	5.71075	3.1126842	164.1717	163.2049	7.128522	31.55356
278	5.70929	3.1132570	165.5265	164.5511	7.128437	31.56071
279	5.71292	3.1138298	166.8845	165.9006	7.127706	31.56310
280	5.71760	3.1145072	168.2332	167.2408	7.126786	31.56567
281	5.71473	3.1133874	169.5942	168.5932	7.127768	31.55515
282	5.69695	3.1124464	170.9644	169.9548	7.130552	31.56057
283	5.68874	3.1117023	172.3405	171.3222	7.132017	31.55924
284	5.68154	3.1112352	173.6985	172.6716	7.133209	31.56008
285	5.67525	3.1107557	175.0076	173.9724	7.134290	31.55996
286	5.66951	3.1103562	176.2987	175.2553	7.135259	31.56023
287	5.65808	3.1090649	177.5989	176.5473	7.137422	31.55579
288	5.64807	3.1090715	178.8805	177.8208	7.138722	31.56462
289	5.65154	3.1101176	180.1321	179.0644	7.137758	31.57253
290	5.65864	3.1106778	181.3408	180.2654	7.136587	31.57161
291	5.66498	3.1123086	182.5528	181.4697	7.134949	31.58342
292	5.68008	3.1138659	183.7827	182.6918	7.132238	31.58619
293	5.68562	3.1142047	185.0191	183.9202	7.131383	31.58422
294	5.69277	3.1156947	186.2673	185.1605	7.129720	31.59366
295	5.70506	3.1170064	187.5248	186.4100	7.127498	31.59628
296	5.71669	3.1181027	188.7792	187.6563	7.125473	31.59710
297	5.72385	3.1191376	190.0580	188.9269	7.124051	31.60140
298	5.73413	3.1198462	191.3429	190.2036	7.122404	31.59912
299	5.73882	3.1202838	192.6216	191.4741	7.121608	31.59904
300	5.74008	3.1202904	193.8942	192.7385	7.121473	31.59733
301	5.73927	3.1202477	195.1882	194.0242	7.121626	31.59699
302	5.73867	3.1203589	196.4823	195.3099	7.121674	31.59819
303	5.74134	3.1210800	197.7458	196.5653	7.120985	31.60318
304	5.75087	3.1222138	198.7901	197.6029	7.119207	31.60647
305	5.75546	3.1223371	199.0890	197.8999	7.118568	31.60342
306	5.75627	3.1223555	199.1565	197.9669	7.118457	31.60284
307	5.75687	3.1223925	199.2453	198.0551	7.118363	31.60265
308	5.75662	3.1223310	199.3279	198.1372	7.118429	31.60216
309	5.75687	3.1224296	199.4135	198.2222	7.118347	31.60299
310	5.75823	3.1223002	199.4963	198.3046	7.118244	31.60022
311	5.75743	3.1225159	199.5697	198.3775	7.118235	31.60336
312	5.75722	3.1224604	199.4882	198.2965	7.118288	31.60297
313	5.76035	3.1229224	199.2330	198.0430	7.117645	31.60534
314	5.76126	3.1226696	198.8652	197.6775	7.117654	31.60183
315	5.76065	3.1227558	198.4670	197.2819	7.117676	31.60355
