Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
130	9.61644	3.2311719	6.2998	6.2651	6.600500	29.46463
131	9.50109	3.2266740	7.4050	7.3642	6.615527	29.51344
132	9.39128	3.2227647	8.5467	8.4995	6.629730	29.56383
133	9.29403	3.2204403	9.6851	9.6317	6.641861	29.62014
134	9.24987	3.2195559	10.8178	10.7580	6.647318	29.64727
135	9.19413	3.2157365	11.9654	11.8993	6.655385	29.65413
136	9.12810	3.2113647	13.1284	13.0558	6.664893	29.66387
137	9.07072	3.2096284	14.3034	14.2244	6.672279	29.69339
138	9.04431	3.2092616	15.4816	15.3960	6.675505	29.71118
139	9.02834	3.2077307	16.6750	16.5828	6.678038	29.70831
140	8.95447	3.2043089	17.8775	17.7785	6.688096	29.73440
141	8.89625	3.2027482	19.1166	19.0107	6.695545	29.76657
142	8.85668	3.2014800	20.3557	20.2429	6.700716	29.78618
143	8.80882	3.1994720	21.6494	21.5293	6.707184	29.80512
144	8.73628	3.1962463	22.9585	22.8311	6.717077	29.83229
145	8.61836	3.1916926	24.2888	24.1540	6.732890	29.88406
146	8.36916	3.1817918	25.6344	25.4920	6.766615	29.99191
147	8.11670	3.1771544	26.9891	26.8391	6.798594	30.15876
148	8.03262	3.1752642	28.3438	28.1861	6.809473	30.21069
149	7.89610	3.1687145	29.7199	29.5545	6.828799	30.25896
150	7.75612	3.1662508	31.1142	30.9409	6.846719	30.35377
151	7.69910	3.1650007	32.5236	32.3424	6.854172	30.38956
152	7.67083	3.1638558	33.9514	33.7621	6.858133	30.40143
153	7.62517	3.1613802	35.3974	35.2000	6.864818	30.41434
154	7.51868	3.1573218	36.8312	36.6256	6.879601	30.46366
155	7.40035	3.1536119	38.2986	38.0846	6.895706	30.52731
156	7.21707	3.1482415	39.7659	39.5436	6.920575	30.63086
157	7.04922	3.1444620	41.1236	40.8936	6.942922	30.73866
158	6.97765	3.1427088	42.3079	42.0711	6.952566	30.78304
159	6.94454	3.1417337	43.4069	43.1639	6.957128	30.80160
160	6.91347	3.1402029	44.4695	44.2204	6.961714	30.81232
161	6.87704	3.1391972	45.5686	45.3133	6.966708	30.83355
162	6.86233	3.1390248	46.6646	46.4030	6.968624	30.84438
163	6.85865	3.1389387	47.7849	47.5169	6.969142	30.84623
164	6.82713	3.1374826	48.9053	48.6309	6.973762	30.85819
165	6.79491	3.1368969	50.0470	49.7660	6.978045	30.88026
166	6.78664	3.1366072	51.1917	50.9041	6.979231	30.88402
167	6.75233	3.1358488	52.3790	52.0846	6.983862	30.90610
168	6.71738	3.1348930	53.5907	53.2894	6.988676	30.92662
