Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
1945	7.35474	3.2070362	43.2884	43.0460	6.875748	31.13893
1946	7.37340	3.2081379	43.0205	42.7797	6.872979	31.13412
1947	7.39112	3.2088101	42.7433	42.5041	6.870529	31.12555
1948	7.40686	3.2090901	42.4758	42.2381	6.868506	31.11455
1949	7.41904	3.2089902	42.2018	41.9656	6.867091	31.10268
1950	7.42796	3.2090212	41.9339	41.6993	6.866003	31.09513
1951	7.43642	3.2092639	41.6629	41.4298	6.864870	31.09028
1952	7.44655	3.2095128	41.3889	41.1574	6.863534	31.08399
1953	7.45627	3.2097866	41.1180	40.8881	6.862236	31.07834
1954	7.46526	3.2102161	40.8533	40.6249	6.860953	31.07502
1955	7.47598	3.2110443	40.5762	40.3493	6.859272	31.07442
1956	7.48923	3.2125141	40.3023	40.0770	6.856986	31.07843
1957	7.50658	3.2134920	40.0285	39.8047	6.854445	31.07349
1958	7.52642	3.2172681	39.7607	39.5384	6.850283	31.09628
1959	7.55769	3.2188012	39.4897	39.2690	6.845826	31.08482
1960	7.58868	3.2203408	39.2065	38.9874	6.841407	31.07371
1961	7.61683	3.2224919	38.9233	38.7058	6.837039	31.07166
1962	7.64501	3.2237515	38.6435	38.4276	6.833094	31.06008
1963	7.66998	3.2246432	38.3695	38.1552	6.829705	31.04744
1964	7.69112	3.2257534	38.0954	37.8826	6.826673	31.04056
1965	7.70956	3.2260027	37.8247	37.6134	6.824365	31.02690
1966	7.72284	3.2264268	37.5538	37.3441	6.822588	31.01973
1967	7.73336	3.2268884	37.2828	37.0747	6.821121	31.01539
1968	7.74341	3.2272002	37.0057	36.7991	6.819779	31.00989
1969	7.75241	3.2274746	36.7318	36.5268	6.818581	31.00493
1970	7.76067	3.2279051	36.4670	36.2635	6.817397	31.00229
1971	7.76951	3.2281233	36.1963	35.9943	6.816244	30.99687
1972	7.77782	3.2284914	35.9250	35.7246	6.815084	30.99352
1973	7.78682	3.2289219	35.6544	35.4555	6.813813	30.99022
1974	7.79700	3.2296957	35.3834	35.1860	6.812244	30.98953
1975	7.81104	3.2304321	35.1187	34.9228	6.810237	30.98500
1976	7.82694	3.2310499	34.8446	34.6502	6.808066	30.97757
1977	7.84232	3.2313307	34.5799	34.3870	6.806115	30.96702
1978	7.85505	3.2317925	34.3028	34.1116	6.804393	30.96076
1979	7.86753	3.2324417	34.0317	33.8420	6.802615	30.95671
1980	7.88037	3.2329660	33.7640	33.5758	6.800852	30.95101
1981	7.89402	3.2337963	33.4931	33.3064	6.798853	30.94784
1982	7.90900	3.2342270	33.2161	33.0310	6.796883	30.93927
1983	7.92308	3.2345391	32.9542	32.7706	6.795076	30.93023
1984	7.93706	3.2352822	32.6804	32.4983	6.793081	30.92585
1985	7.95317	3.2356505	32.4126	32.2320	6.791010	30.91562
1986	7.96876	3.2360813	32.1415	31.9625	6.788973	30.90653
1987	7.98372	3.2363934	31.8737	31.6961	6.787066	30.89674
1988	7.99681	3.2365119	31.5968	31.4208	6.785468	30.88656
1989	8.00805	3.2365741	31.3259	31.1514	6.784115	30.87743
1990	8.01711	3.2365115	31.0518	30.8789	6.783075	30.86890
1991	8.02435	3.2362677	30.7870	30.6156	6.782332	30.86006
1992	8.03037	3.2360489	30.5039	30.3340	6.781721	30.85257
1993	8.03453	3.2351555	30.2330	30.0647	6.781640	30.83959
1994	8.03618	3.2341622	29.9620	29.7953	6.781899	30.82777
1995	8.03533	3.2327757	29.6911	29.5258	6.782633	30.81401
1996	8.03192	3.2309525	29.4143	29.2506	6.783870	30.79788
1997	8.02691	3.2302158	29.1463	28.9842	6.784793	30.79463
1998	8.02291	3.2300284	28.8723	28.7117	6.785344	30.79629
1999	8.02398	3.2301532	28.5891	28.4300	6.785155	30.79679
2000	8.02867	3.2308023	28.3062	28.1487	6.784299	30.79965
2001	8.03922	3.2314764	28.0261	27.8702	6.782744	30.79761
2002	8.05537	3.2336055	27.7552	27.6009	6.779860	30.80599
2003	8.08071	3.2336676	27.4842	27.3314	6.776854	30.78450
2004	8.10233	3.2345042	27.2194	27.0681	6.773930	30.77446
2005	8.12289	3.2347225	26.9455	26.7957	6.771415	30.75884
2006	8.13849	3.2350596	26.6714	26.5232	6.769428	30.74883
2007	8.15324	3.2357714	26.4006	26.2539	6.767370	30.74352
2008	8.17217	3.2366020	26.1234	25.9783	6.764769	30.73580
2009	8.19314	3.2375951	25.8494	25.7057	6.761857	30.72801
2010	8.21717	3.2392945	25.5724	25.4303	6.758267	30.72496
2011	8.24904	3.2417379	25.3046	25.1641	6.753428	30.72287
2012	8.28758	3.2435630	25.0306	24.8916	6.748098	30.70847
2013	8.32821	3.2458262	24.7537	24.6162	6.742334	30.69686
2014	8.36817	3.2480650	24.4887	24.3527	6.736667	30.68557
2015	8.40759	3.2507613	24.2057	24.0713	6.730866	30.67956
2016	8.44914	3.2530327	23.9380	23.8051	6.725018	30.66725
2017	8.48869	3.2543656	23.6608	23.5294	6.719833	30.64691
2018	8.52245	3.2557676	23.3929	23.2630	6.715292	30.63234
2019	8.55057	3.2564811	23.1191	22.9908	6.711718	30.61551
2020	8.57293	3.2575705	22.8450	22.7182	6.708642	30.60759
2021	8.59287	3.2581338	22.5862	22.4609	6.706084	30.59630
2022	8.60903	3.2586597	22.3060	22.1823	6.703980	30.58790
2023	8.62325	3.2592232	22.0383	21.9160	6.702083	30.58157
2024	8.63689	3.2595989	21.7643	21.6436	6.700339	30.57381
2025	8.64939	3.2599056	21.4903	21.3711	6.698757	30.56631
2026	8.66103	3.2600307	21.2162	21.0986	6.697356	30.55767
2027	8.67148	3.2599992	20.9423	20.8262	6.696162	30.54844
2028	8.68041	3.2601556	20.6713	20.5567	6.695058	30.54247
2029	8.69027	3.2602494	20.3914	20.2783	6.693877	30.53505
2030	8.70361	3.2604183	20.1114	19.9999	6.692263	30.52543
2031	8.71765	3.2608441	19.8404	19.7305	6.690454	30.51786
2032	8.73457	3.2612135	19.5632	19.4548	6.688339	30.50723
2033	8.75155	3.2615892	19.2895	19.1826	6.686216	30.49662
2034	8.76941	3.2620276	19.0184	18.9130	6.683966	30.48592
2035	8.79086	3.2628356	18.7476	18.6437	6.681141	30.47595
2036	8.81580	3.2633053	18.4736	18.3713	6.678067	30.45950
2037	8.83961	3.2637750	18.1935	18.0927	6.675125	30.44404
2038	8.86306	3.2647086	17.9102	17.8111	6.672021	30.43369
2039	8.89295	3.2654855	17.6362	17.5385	6.668253	30.41622
2040	8.92728	3.2668016	17.3684	17.2723	6.663743	30.40053
2041	8.97571	3.2672023	17.0945	16.9999	6.658030	30.36338
2042	9.01912	3.2677660	16.8294	16.7363	6.652824	30.33227
2043	9.05351	3.2683299	16.5616	16.4700	6.648654	30.30890
2044	9.08223	3.2688940	16.2875	16.1974	6.645132	30.29037
2045	9.10955	3.2696399	16.0289	15.9402	6.641693	30.27492
2046	9.13896	3.2706431	15.7550	15.6678	6.637906	30.26035
2047	9.16972	3.2716087	15.4902	15.4046	6.633987	30.24426
2048	9.20292	3.2725179	15.2162	15.1320	6.629820	30.22556
2049	9.23565	3.2731763	14.9512	14.8685	6.625818	30.20471
