Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
185	12.45125	3.3892170	0.8538	0.8491	6.231706	28.76188
186	12.45622	3.3867880	0.8386	0.8340	6.232082	28.73525
187	12.45179	3.3849191	0.8264	0.8219	6.233222	28.72107
188	12.43635	3.3842646	0.8204	0.8159	6.235054	28.72671
189	12.41776	3.3844046	0.8295	0.8250	6.236922	28.74223
190	12.40025	3.3853074	0.8418	0.8372	6.238400	28.76412
191	12.39272	3.3879777	0.8508	0.8461	6.238199	28.79502
192	12.39589	3.3908713	0.8600	0.8553	6.236811	28.81984
193	12.41286	3.3913672	0.8631	0.8584	6.234879	28.81149
194	12.45729	3.3869978	0.8449	0.8402	6.231894	28.73640
195	12.48633	3.3833552	0.8419	0.8373	6.230230	28.68002
196	12.48645	3.3832599	0.8419	0.8372	6.230253	28.67904
197	12.47519	3.3863555	0.8541	0.8494	6.230284	28.71670
198	12.46908	3.3890197	0.8572	0.8524	6.229940	28.74639
199	12.47034	3.3914938	0.8511	0.8464	6.228907	28.76868
200	12.50328	3.3888921	0.8359	0.8313	6.226464	28.71909
201	12.53679	3.3844923	0.8207	0.8162	6.224616	28.65228
202	12.54386	3.3822488	0.8085	0.8041	6.224703	28.62587
203	12.52018	3.3832341	0.8177	0.8132	6.226785	28.65312
204	12.49867	3.3861200	0.8329	0.8284	6.227950	28.69658
205	12.48746	3.3877477	0.8542	0.8495	6.228511	28.72041
206	12.47573	3.3896047	0.8664	0.8617	6.229042	28.74681
207	12.48543	3.3910039	0.8817	0.8769	6.227533	28.75254
208	12.51185	3.3913661	0.8725	0.8677	6.224681	28.73577
209	12.54045	3.3891970	0.8543	0.8496	6.222528	28.69361
210	12.55562	3.3851087	0.8300	0.8255	6.222453	28.64374
211	12.55442	3.3824267	0.8149	0.8104	6.223551	28.61951
212	12.53469	3.3822172	0.8301	0.8255	6.225660	28.63254
213	12.49938	3.3850139	0.8422	0.8376	6.228279	28.68565
214	12.47477	3.3884283	0.8576	0.8529	6.229570	28.73649
215	12.45993	3.3913349	0.8636	0.8589	6.230038	28.77515
216	12.49226	3.3903550	0.8576	0.8529	6.227066	28.74124
217	12.53703	3.3856428	0.8545	0.8499	6.224173	28.66288
218	12.55574	3.3827380	0.8455	0.8408	6.223302	28.62142
219	12.55112	3.3821153	0.8395	0.8349	6.224005	28.61909
220	12.53151	3.3841301	0.8454	0.8408	6.225292	28.65289
221	12.52150	3.3865775	0.8486	0.8440	6.225431	28.68347
