Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
965	5.78387	3.1848192	83.1463	82.6729	7.079797	32.33349
966	5.78321	3.1848813	83.1492	82.6758	7.079846	32.33482
967	5.78235	3.1849993	83.1555	82.6820	7.079892	32.33696
968	5.78296	3.1850303	83.1584	82.6849	7.079800	32.33673
969	5.78392	3.1851545	83.1647	82.6912	7.079616	32.33721
970	5.78382	3.1851545	83.1803	82.7067	7.079629	32.33729
971	5.78190	3.1852415	83.1773	82.7037	7.079823	32.34011
972	5.77938	3.1851794	83.1225	82.6492	7.080168	32.34186
973	5.77928	3.1848502	82.9949	82.5224	7.080350	32.33831
974	5.78291	3.1854835	82.8611	82.3893	7.079563	32.34202
975	5.78604	3.1855145	82.8187	82.3472	7.079156	32.33939
976	5.78785	3.1847259	82.8128	82.3414	7.079341	32.32879
977	5.78609	3.1847880	82.7488	82.2777	7.079527	32.33121
978	5.78286	3.1848873	82.6030	82.1328	7.079875	32.33549
979	5.78321	3.1851543	82.4417	81.9724	7.079688	32.33823
980	5.78513	3.1852411	82.2895	81.8211	7.079400	32.33745
981	5.78720	3.1849368	82.1163	81.6489	7.079297	32.33213
982	5.78861	3.1846636	81.9368	81.4705	7.079259	32.32779
983	5.78917	3.1844834	81.7728	81.3074	7.079280	32.32531
984	5.78937	3.1842723	81.5964	81.1321	7.079361	32.32283
985	5.78952	3.1842101	81.4259	80.9626	7.079370	32.32207
986	5.78997	3.1838314	81.2495	80.7872	7.079507	32.31746
987	5.79083	3.1834526	81.0550	80.5938	7.079593	32.31248
988	5.79275	3.1832663	80.8754	80.4153	7.079447	32.30864
989	5.79517	3.1829682	80.6991	80.2400	7.079296	32.30305
990	5.79800	3.1828750	80.5225	80.0645	7.078988	32.29939
991	5.80073	3.1828129	80.3402	79.8833	7.078676	32.29617
992	5.80305	3.1826949	80.1821	79.7261	7.078445	32.29270
993	5.80537	3.1826141	80.0968	79.6414	7.078195	32.28961
994	5.80689	3.1825396	80.0786	79.6232	7.078045	32.28734
995	5.80805	3.1826016	79.9905	79.5357	7.077866	32.28697
996	5.80906	3.1827506	79.8265	79.3726	7.077658	32.28775
997	5.81032	3.1829988	79.6772	79.2242	7.077368	32.28941
998	5.81189	3.1830236	79.5251	79.0730	7.077157	32.28826
999	5.81315	3.1829366	79.4037	78.9523	7.077042	32.28614
1000	5.81385	3.1828373	79.3337	78.8827	7.077004	32.28438
1001	5.81406	3.1827503	79.2609	78.8103	7.077022	32.28325
1002	5.81401	3.1827503	79.1208	78.6711	7.077026	32.28336
1003	5.81411	3.1828434	78.9690	78.5201	7.076961	32.28439
1004	5.81471	3.1829054	78.8289	78.3809	7.076850	32.28457
1005	5.81593	3.1829364	78.6435	78.1966	7.076679	32.28385
1006	5.81694	3.1826632	78.4519	78.0060	7.076691	32.27991
1007	5.81734	3.1827066	78.2724	77.8277	7.076614	32.28010
1008	5.81810	3.1824210	78.1082	77.6644	7.076664	32.27625
1009	5.81835	3.1820857	77.9529	77.5100	7.076804	32.27232
1010	5.81845	3.1819926	77.7796	77.3378	7.076836	32.27126
1011	5.81880	3.1817504	77.5969	77.1561	7.076913	32.26829
1012	5.81941	3.1816883	77.4117	76.9720	7.076866	32.26710
1013	5.82062	3.1815703	77.2231	76.7845	7.076772	32.26471
1014	5.82234	3.1815889	77.0495	76.6119	7.076544	32.26336
1015	5.82421	3.1814771	76.8855	76.4489	7.076366	32.26040
1016	5.82598	3.1815391	76.7121	76.2765	7.076109	32.25949
1017	5.82759	3.1814459	76.5326	76.0980	7.075952	32.25699
1018	5.82921	3.1814148	76.3408	75.9074	7.075762	32.25519
1019	5.83078	3.1812968	76.1615	75.7291	7.075625	32.25246
1020	5.83239	3.1812347	75.9820	75.5507	7.075451	32.25031
1021	5.83416	3.1812346	75.8178	75.3874	7.075227	32.24870
1022	5.83613	3.1811476	75.6384	75.2091	7.075023	32.24593
1023	5.83815	3.1809924	75.4620	75.0337	7.074847	32.24234
1024	5.84088	3.1808123	75.2794	74.8522	7.074597	32.23780
1025	5.84361	3.1806261	75.0938	74.6676	7.074349	32.23320
1026	5.84720	3.1805391	74.9143	74.4892	7.073943	32.22889
1027	5.85084	3.1802970	74.7348	74.3108	7.073611	32.22279
1028	5.85417	3.1801480	74.5676	74.1446	7.073269	32.21802
1029	5.85685	3.1800238	74.3973	73.9753	7.072996	32.21415
1030	5.85898	3.1799616	74.2088	73.7879	7.072759	32.21152
1031	5.86034	3.1799305	74.0202	73.6003	7.072601	32.20997
1032	5.86145	3.1799305	73.8651	73.4462	7.072459	32.20898
1033	5.86231	3.1799304	73.7859	73.3674	7.072350	32.20820
1034	5.86287	3.1797815	73.7405	73.3223	7.072357	32.20602
1035	5.86292	3.1797939	73.6707	73.2529	7.072343	32.20615
1036	5.86292	3.1799304	73.5977	73.1803	7.072270	32.20771
1037	5.86332	3.1799304	73.5368	73.1198	7.072219	32.20736
1038	5.86383	3.1799303	73.4213	73.0049	7.072153	32.20693
1039	5.86429	3.1801102	73.2573	72.8419	7.071999	32.20859
1040	5.86509	3.1801722	73.1720	72.7571	7.071864	32.20856
1041	5.86605	3.1798433	73.1782	72.7633	7.071915	32.20395
1042	5.86631	3.1796696	73.1510	72.7362	7.071974	32.20178
1043	5.86616	3.1797192	73.0476	72.6335	7.071964	32.20253
1044	5.86621	3.1798122	72.9167	72.5033	7.071907	32.20359
1045	5.86681	3.1799301	72.7982	72.3855	7.071767	32.20439
1046	5.86803	3.1798121	72.6949	72.2828	7.071675	32.20196
1047	5.86975	3.1795701	72.6188	72.2072	7.071585	32.19764
1048	5.87131	3.1792971	72.5764	72.1650	7.071530	32.19311
1049	5.87238	3.1791853	72.5217	72.1106	7.071455	32.19087
1050	5.87248	3.1793528	72.4457	72.0351	7.071353	32.19269
1051	5.87248	3.1792970	72.3241	71.9142	7.071380	32.19212
1052	5.87298	3.1787509	72.1903	71.7812	7.071597	32.18558
1053	5.87379	3.1785399	72.0444	71.6361	7.071602	32.18252
1054	5.87511	3.1780559	71.9045	71.4970	7.071687	32.17591
1055	5.87592	3.1779070	71.7798	71.3731	7.071660	32.17353
1056	5.87678	3.1778387	71.6490	71.2430	7.071586	32.17201
1057	5.87738	3.1777208	71.5243	71.1191	7.071568	32.17017
1058	5.87809	3.1776587	71.3693	70.9650	7.071509	32.16887
1059	5.87905	3.1777827	71.2263	70.8228	7.071321	32.16942
1060	5.87996	3.1777516	71.0741	70.6715	7.071221	32.16828
1061	5.88087	3.1775096	70.9405	70.5387	7.071230	32.16476
1062	5.88153	3.1773297	70.8187	70.4175	7.071238	32.16218
1063	5.88204	3.1775095	70.7033	70.3028	7.071080	32.16377
1064	5.88269	3.1772055	70.6060	70.2061	7.071153	32.15979
1065	5.88264	3.1773544	70.4873	70.0881	7.071080	32.16156
1066	5.88300	3.1772675	70.3625	69.9641	7.071078	32.16031
1067	5.88386	3.1772054	70.2227	69.8251	7.071000	32.15886
1068	5.88487	3.1773232	70.0798	69.6830	7.070809	32.15929
1069	5.88639	3.1770440	69.9216	69.5257	7.070761	32.15479
1070	5.88755	3.1767214	69.7633	69.3683	7.070780	32.15015
1071	5.88917	3.1765973	69.6144	69.2203	7.070639	32.14729
1072	5.89094	3.1763553	69.4714	69.0782	7.070541	32.14296
1073	5.89322	3.1762684	69.3195	68.9271	7.070299	32.13990
1074	5.89595	3.1763551	69.1704	68.7789	7.069910	32.13835
1075	5.89817	3.1761814	69.0152	68.6246	7.069719	32.13436
1076	5.90015	3.1757844	68.8511	68.4614	7.069675	32.12812
1077	5.90172	3.1756913	68.6898	68.3011	7.069524	32.12566
1078	5.90298	3.1756602	68.5194	68.1317	7.069379	32.12420
1079	5.90415	3.1756291	68.3520	67.9653	7.069246	32.12282
1080	5.90511	3.1755670	68.1971	67.8112	7.069155	32.12129
1081	5.90582	3.1755732	68.0358	67.6509	7.069060	32.12076
1082	5.90602	3.1756290	67.8685	67.4846	7.069002	32.12128
1083	5.90622	3.1756599	67.7015	67.3185	7.068957	32.12151
1084	5.90663	3.1756599	67.5340	67.1521	7.068903	32.12121
