Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
1163	5.08948	3.1538051	115.0018	114.3381	7.184592	32.63765
1164	5.08982	3.1538360	114.7676	114.1054	7.184525	32.63778
1165	5.09027	3.1538421	114.5332	113.8724	7.184459	32.63753
1166	5.09022	3.1538049	114.3080	113.6486	7.184480	32.63727
1167	5.09022	3.1538048	114.0832	113.4251	7.184475	32.63738
1168	5.08987	3.1538048	113.8491	113.1924	7.184514	32.63784
1169	5.08992	3.1536253	113.6209	112.9656	7.184599	32.63585
1170	5.09027	3.1529819	113.3898	112.7359	7.184898	32.62825
1171	5.09057	3.1529015	113.1648	112.5123	7.184899	32.62715
1172	5.09102	3.1528148	112.9398	112.2887	7.184883	32.62583
1173	5.09121	3.1527838	112.7085	112.0587	7.184869	32.62540
1174	5.09146	3.1527590	112.4865	111.8381	7.184846	32.62498
1175	5.09136	3.1528455	112.2557	111.6086	7.184806	32.62618
1176	5.09156	3.1527527	112.0274	111.3817	7.184826	32.62504
1177	5.09161	3.1526598	111.8115	111.1671	7.184865	32.62404
1178	5.09107	3.1526041	111.5774	110.9344	7.184959	32.62405
1179	5.09102	3.1525422	111.3491	110.7075	7.184993	32.62350
1180	5.09107	3.1525112	111.1272	110.4870	7.184999	32.62321
1181	5.09131	3.1525111	110.8900	110.2512	7.184961	32.62308
1182	5.09146	3.1523626	110.6709	110.0334	7.185018	32.62135
1183	5.09131	3.1523007	110.4490	109.8128	7.185065	32.62089
1184	5.09117	3.1523501	110.2207	109.5859	7.185052	32.62172
1185	5.09107	3.1523624	109.9865	109.3532	7.185052	32.62207
1186	5.09092	3.1522139	109.7617	109.1297	7.185146	32.62063
1187	5.09077	3.1521829	109.5365	108.9059	7.185177	32.62053
1188	5.09067	3.1520962	109.3146	108.6853	7.185231	32.61975
1189	5.09057	3.1520343	109.0866	108.4586	7.185272	32.61925
1190	5.09032	3.1519106	108.8553	108.2287	7.185365	32.61819
1191	5.09027	3.1518548	108.6271	108.0020	7.185397	32.61771
1192	5.09012	3.1518795	108.3992	107.7754	7.185397	32.61825
1193	5.09027	3.1518733	108.1771	107.5546	7.185376	32.61815
1194	5.09082	3.1518546	107.9520	107.3309	7.185311	32.61751
1195	5.09112	3.1517309	107.7271	107.1073	7.185335	32.61592
1196	5.09112	3.1514896	107.4989	106.8805	7.185460	32.61327
1197	5.09117	3.1514896	107.2709	106.6539	7.185449	32.61333
1198	5.09171	3.1511741	107.0519	106.4362	7.185545	32.60929
1199	5.09191	3.1509823	106.8268	106.2125	7.185618	32.60701
1200	5.09206	3.1508586	106.5988	105.9858	7.185661	32.60556
1201	5.09231	3.1505926	106.3857	105.7740	7.185768	32.60238
1202	5.09201	3.1505740	106.1518	105.5415	7.185811	32.60257
1203	5.09176	3.1503513	105.9266	105.3177	7.185958	32.60038
1204	5.09161	3.1502894	105.6955	105.0879	7.186005	32.59993
1205	5.09191	3.1500791	105.4827	104.8764	7.186076	32.59733
1206	5.09216	3.1497204	105.2454	104.6405	7.186233	32.59310
1207	5.09231	3.1494050	105.0235	104.4199	7.186379	32.58945
1208	5.09211	3.1491515	104.8042	104.2020	7.186537	32.58685
1209	5.09206	3.1490340	104.5824	103.9815	7.186602	32.58566
1210	5.09241	3.1487001	104.3543	103.7548	7.186733	32.58161
1211	5.09256	3.1486443	104.1322	103.5340	7.186739	32.58094
1212	5.09256	3.1485515	103.9044	103.3076	7.186784	32.57999
