Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
2402	4.70678	3.0687790	94.9753	94.4318	7.280240	32.04142
2403	4.71274	3.0687298	94.7228	94.1808	7.279480	32.03522
2404	4.71796	3.0686685	94.4823	93.9417	7.278824	32.02959
2405	4.72288	3.0687480	94.2267	93.6876	7.278129	32.02588
2406	4.72899	3.0688152	93.9709	93.4333	7.277285	32.02089
2407	4.73628	3.0689007	93.7304	93.1943	7.276276	32.01497
2408	4.74337	3.0689618	93.4749	92.9404	7.275307	32.00896
2409	4.74894	3.0690474	93.2224	92.6893	7.274524	32.00470
2410	4.75445	3.0691758	92.9759	92.4443	7.273724	32.00098
2411	4.76047	3.0692186	92.7232	92.1931	7.272907	31.99581
2412	4.76549	3.0692980	92.4767	91.9481	7.272199	31.99200
2413	4.76914	3.0693347	92.2300	91.7028	7.271695	31.98903
2414	4.77166	3.0693591	91.9773	91.4516	7.271347	31.98702
2415	4.77333	3.0694263	91.7312	91.2070	7.271084	31.98630
2416	4.77407	3.0694507	91.4814	90.9586	7.270968	31.98599
2417	4.77466	3.0694813	91.2256	90.7044	7.270867	31.98590
2418	4.77491	3.0695424	90.9729	90.4532	7.270795	31.98649
2419	4.77491	3.0695729	90.7264	90.2081	7.270773	31.98697
2420	4.77516	3.0695667	90.4770	89.9603	7.270738	31.98678
2421	4.77525	3.0696279	90.2365	89.7212	7.270685	31.98751
2422	4.77530	3.0696339	89.9747	89.4610	7.270669	31.98766
2423	4.77555	3.0696277	89.6976	89.1855	7.270634	31.98749
2424	4.77589	3.0696032	89.4268	88.9162	7.270596	31.98701
2425	4.77619	3.0695970	89.1774	88.6684	7.270555	31.98678
2426	4.77649	3.0695724	88.9247	88.4171	7.270523	31.98634
2427	4.77688	3.0695968	88.6752	88.1691	7.270452	31.98636
2428	4.77747	3.0695967	88.4316	87.9270	7.270369	31.98591
2429	4.77801	3.0696028	88.1728	87.6697	7.270289	31.98559
2430	4.77856	3.0695966	87.9202	87.4185	7.270215	31.98512
2431	4.77890	3.0695720	87.6768	87.1766	7.270178	31.98462
2432	4.77895	3.0695658	87.4330	86.9343	7.270169	31.98463
2433	4.77925	3.0695412	87.1808	86.6835	7.270138	31.98418
2434	4.77944	3.0695412	86.9220	86.4263	7.270106	31.98412
2435	4.77959	3.0695656	86.6754	86.1811	7.270067	31.98438
2436	4.77994	3.0695104	86.4258	85.9330	7.270047	31.98354
2437	4.78053	3.0695654	86.1731	85.6819	7.269933	31.98373
2438	4.78137	3.0695409	85.9358	85.4459	7.269831	31.98276
2439	4.78216	3.0695408	85.6741	85.1857	7.269721	31.98212
2440	4.78294	3.0695407	85.4307	84.9438	7.269612	31.98148
2441	4.78388	3.0695100	85.1808	84.6954	7.269501	31.98035
2442	4.78487	3.0695099	84.9346	84.4506	7.269366	31.97952
2443	4.78620	3.0694486	84.6818	84.1993	7.269220	31.97766
2444	4.78768	3.0694240	84.4323	83.9513	7.269034	31.97608
2445	4.78901	3.0694178	84.1766	83.6971	7.268857	31.97485
2446	4.78990	3.0694239	83.9269	83.4488	7.268731	31.97419
2447	4.79049	3.0694238	83.6865	83.2098	7.268648	31.97374
2448	4.79098	3.0693563	83.4338	82.9587	7.268615	31.97261
2449	4.79207	3.0693073	83.1781	82.7044	7.268494	31.97113
2450	4.79503	3.0692031	82.9257	82.4535	7.268158	31.96721
2451	4.79937	3.0691907	82.6882	82.2175	7.267591	31.96300
2452	4.80371	3.0690988	82.4354	81.9662	7.267068	31.95789
2453	4.80869	3.0690191	82.1829	81.7151	7.266454	31.95231
2454	4.81387	3.0689822	81.9271	81.4609	7.265791	31.94703
2455	4.81762	3.0688964	81.6807	81.2159	7.265342	31.94256
2456	4.82127	3.0688106	81.4280	80.9647	7.264906	31.93818
2457	4.82507	3.0687431	81.1878	80.7259	7.264440	31.93387
2458	4.82808	3.0687797	80.9351	80.4747	7.264020	31.93153
2459	4.82932	3.0688103	80.6823	80.2234	7.263836	31.93082
2460	4.82843	3.0687735	80.4330	79.9755	7.263967	31.93137
2461	4.82586	3.0686632	80.1833	79.7273	7.264357	31.93269
2462	4.82320	3.0686203	79.9365	79.4819	7.264724	31.93488
2463	4.82177	3.0684917	79.6901	79.2370	7.264976	31.93490
2464	4.82132	3.0684672	79.4376	78.9860	7.265041	31.93517
2465	4.82083	3.0684610	79.1699	78.7198	7.265103	31.93570
2466	4.82058	3.0684915	78.9170	78.4684	7.265112	31.93642
2467	4.82043	3.0684669	78.6675	78.2205	7.265139	31.93640
2468	4.82038	3.0683995	78.4238	77.9782	7.265177	31.93579
2469	4.81940	3.0683750	78.1775	77.7333	7.265314	31.93658
2470	4.81762	3.0683994	77.9247	77.4820	7.265527	31.93870
2471	4.81585	3.0684361	77.6722	77.2309	7.265733	31.94095
2472	4.81412	3.0684605	77.4196	76.9798	7.265940	31.94302
2473	4.81298	3.0683992	77.1698	76.7316	7.266116	31.94353
2474	4.81288	3.0683441	76.9233	76.4865	7.266153	31.94311
2475	4.81367	3.0682828	76.6738	76.2384	7.266078	31.94177
