DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
10/09/16 11:27:49 PM	6.535					
10/10/16 12:27:49 AM	6.535					
10/10/16 01:27:49 AM	6.535					
10/10/16 02:27:49 AM	6.535					
10/10/16 03:27:49 AM	6.535					
10/10/16 04:27:49 AM	6.535					
10/10/16 05:27:49 AM	6.535					
10/10/16 06:27:49 AM	6.535					
10/10/16 07:27:49 AM	6.535					
10/10/16 08:27:49 AM	6.535					
10/10/16 09:27:49 AM	6.535					
10/10/16 10:27:49 AM	6.535					
10/10/16 11:27:49 AM	6.889					
10/10/16 12:27:49 PM	5.514					
10/10/16 01:27:49 PM	6.611					
10/10/16 02:27:49 PM	6.560					
10/10/16 03:27:49 PM	6.560					
10/10/16 04:27:49 PM	6.509					
10/10/16 05:27:49 PM	6.535					
10/10/16 06:27:49 PM	6.484					
10/10/16 07:27:49 PM	6.408					
10/10/16 08:27:49 PM	6.611					
10/10/16 09:27:49 PM	6.585					
