Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
30.96640	8.62604	58.0639
30.96397	8.62458	58.3123
30.96514	8.62198	58.5820
30.96599	8.61976	58.8395
30.96730	8.61755	59.0757
30.96386	8.61560	59.3212
30.96201	8.61198	59.5695
30.96287	8.60706	59.8211
30.96708	8.60251	60.0603
30.96934	8.59943	60.3057
30.96977	8.59770	60.5482
30.97089	8.59630	60.7993
30.97125	8.59532	61.0328
30.97171	8.59478	61.2115
30.97156	8.59413	61.3571
30.97203	8.59354	61.4661
30.97235	8.59316	61.5086
30.97287	8.59295	61.5028
30.97343	8.59305	61.5057
30.97252	8.59365	61.4937
30.97276	8.59386	61.4000
30.97311	8.59392	61.2337
30.97469	8.59446	61.0369
30.97402	8.59532	60.8431
30.97260	8.59592	60.6465
30.97240	8.59624	60.4467
30.97285	8.59635	60.2470
30.97299	8.59651	60.0534
30.97274	8.59689	59.8537
30.97292	8.59716	59.6568
30.97240	8.59749	59.4510
30.97239	8.59759	59.2482
30.97357	8.59792	59.0425
30.97576	8.59851	58.8336
30.97644	8.60024	58.6036
30.97639	8.60251	58.3615
30.97540	8.60489	58.1162
30.97539	8.60689	57.8680
30.97491	8.60906	57.6288
30.97555	8.61144	57.3777
30.97502	8.61403	57.1355
30.97358	8.61684	56.8813
30.97308	8.61912	56.6239
30.97242	8.62149	56.3727
30.97177	8.62393	56.1094
30.97064	8.62647	55.8641
30.96941	8.62874	55.6190
30.96757	8.63096	55.3678
30.96622	8.63286	55.1165
30.96490	8.63426	54.8624
30.96163	8.63551	54.6109
30.95896	8.63599	54.3568
30.95683	8.63594	54.1056
30.95563	8.63556	53.8604
30.95485	8.63507	53.6032
30.95454	8.63459	53.3516
30.95316	8.63426	53.1006
30.95430	8.63421	52.8493
30.95510	8.63491	52.6011
30.95407	8.63621	52.3528
30.95220	8.63773	52.1016
30.95010	8.63913	51.8565
30.94765	8.64011	51.6022
30.94530	8.64038	51.3539
30.94526	8.64054	51.1025
30.94350	8.64081	50.8454
30.94351	8.64092	50.6002
30.94269	8.64124	50.3459
30.94195	8.64184	50.0945
30.94178	8.64238	49.8494
30.94140	8.64308	49.5952
30.94061	8.64411	49.3468
30.94038	8.64525	49.0926
30.93959	8.64628	48.8474
30.93856	8.64757	48.5960
30.93768	8.64871	48.3326
30.93620	8.64963	48.0844
30.93512	8.65039	47.8332
30.93461	8.65109	47.5820
30.93448	8.65174	47.3275
30.93383	8.65223	47.0854
30.93361	8.65261	46.8282
30.93334	8.65304	46.5799
30.93317	8.65358	46.3346
30.93284	8.65423	46.0894
30.93173	8.65488	45.8382
30.93122	8.65559	45.5840
30.93080	8.65618	45.3416
30.92997	8.65689	45.1025
30.92923	8.65748	44.8544
30.92951	8.65802	44.6121
30.92861	8.65873	44.3549
30.92789	8.65938	44.1125
30.92790	8.65948	43.8674
30.92726	8.65997	43.6192
30.92732	8.66003	43.3709
30.92751	8.66030	43.1286
30.92654	8.66078	42.8775
30.92636	8.66111	42.6352
30.92619	8.66105	42.3778
30.92545	8.66127	42.1356
30.92512	8.66133	41.8904
30.92499	8.66160	41.6483
30.92472	8.66203	41.4000
30.92402	8.66257	41.1608
30.92350	8.66306	40.9217
30.92305	8.66355	40.6793
30.92259	8.66382	40.4403
30.92245	8.66409	40.2012
30.92176	8.66425	39.9589
30.92182	8.66430	39.7228
30.92164	8.66425	39.4776
30.92157	8.66430	39.2414
30.92105	8.66441	39.0022
30.92111	8.66447	38.7570
30.92131	8.66436	38.5116
30.92161	8.66452	38.2542
30.92115	8.66479	38.0061
30.92135	8.66468	37.7640
30.92085	8.66463	37.5217
30.92084	8.66468	37.2765
30.92017	8.66452	37.0433
30.91995	8.66414	36.7983
30.91988	8.66360	36.5559
30.92013	8.66306	36.3136
30.92028	8.66262	36.0777
30.91889	8.66208	35.8443
30.91829	8.66133	35.5992
30.91968	8.66030	35.3690
30.91895	8.65976	35.1299
30.91836	8.65905	34.8876
30.91837	8.65840	34.6575
30.91713	8.65770	34.4152
30.91664	8.65689	34.1701
30.91476	8.65586	33.9369
30.90999	8.65456	33.6917
30.90913	8.65266	33.4555
30.90813	8.65131	33.2134
30.90734	8.65120	32.9682
30.90739	8.65201	32.7349
30.90649	8.65391	32.4956
30.90503	8.65607	32.2535
30.90522	8.65808	32.0083
30.90492	8.66019	31.7661
30.90448	8.66268	31.5178
30.90410	8.66512	31.2757
30.90442	8.66793	31.0364
30.90356	8.67091	30.7911
30.90274	8.67383	30.5490
30.90314	8.67665	30.3036
30.90131	8.67947	30.0613
30.90162	8.68185	29.8192
30.90211	8.68440	29.5801
30.90153	8.68743	29.3348
30.89843	8.69036	29.0925
30.89874	8.69274	28.8533
30.89756	8.69458	28.6111
30.89653	8.69588	28.3627
30.89602	8.69697	28.1205
30.89593	8.69756	27.8814
30.89612	8.69821	27.6331
30.89570	8.69881	27.3907
30.89510	8.69924	27.1456
30.89520	8.69962	26.9034
30.89501	8.69989	26.6610
30.89424	8.70022	26.4128
30.89331	8.70065	26.1735
30.89230	8.70082	25.9283
30.89175	8.70082	25.6922
30.88998	8.70071	25.4529
30.88720	8.70065	25.2046
30.88685	8.70006	24.9563
30.88583	8.69984	24.7261
30.88398	8.69946	24.4810
30.88367	8.69919	24.2416
30.88302	8.69930	23.9965
30.88163	8.69952	23.7634
30.88131	8.69962	23.5210
30.88029	8.69979	23.2817
30.87852	8.70022	23.0395
30.87749	8.70055	22.7973
30.87586	8.70103	22.5520
30.87307	8.70174	22.3128
30.86766	8.70244	22.0736
30.86136	8.70304	21.8313
30.85526	8.70380	21.5891
30.85054	8.70423	21.3528
30.84565	8.70450	21.0986
30.83996	8.70477	20.8653
30.83615	8.70477	20.6201
30.83401	8.70472	20.3870
30.82862	8.70466	20.1386
30.82616	8.70423	19.9025
30.82422	8.70396	19.6632
30.82087	8.70380	19.4210
30.81842	8.70336	19.1787
30.81921	8.70288	18.9394
30.81624	8.70304	18.6942
30.81271	8.70271	18.4579
30.81100	8.70217	18.2157
30.80943	8.70147	17.9855
30.80628	8.70071	17.7343
30.80607	8.69995	17.4828
30.80661	8.69930	17.2405
30.80382	8.69903	17.0044
30.80313	8.69843	16.7652
30.80143	8.69789	16.5138
30.79874	8.69735	16.2746
