Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
29.86520	7.42455	31.9866
29.89180	7.42518	32.2836
29.90764	7.42613	32.5745
29.91427	7.42681	32.8685
29.91387	7.42744	33.1412
29.91335	7.42760	33.4139
29.91251	7.42775	33.6926
29.91254	7.42781	33.9681
29.91227	7.42775	34.2470
29.91391	7.42791	34.5258
29.91489	7.42807	34.8228
29.91703	7.42796	35.0984
29.91690	7.42796	35.3771
29.91739	7.42786	35.6712
29.91750	7.42812	35.9618
29.91908	7.42796	36.2558
29.92015	7.42802	36.5559
29.92082	7.42775	36.8891
29.92098	7.42781	37.1739
29.92178	7.42765	37.4618
29.92188	7.42754	37.7405
29.92228	7.42770	38.0161
29.92667	7.42765	38.2888
29.93741	7.42775	38.5615
29.94632	7.42786	38.8372
29.94819	7.42807	39.1099
29.95188	7.42844	39.3857
29.95441	7.42865	39.6585
29.95953	7.42880	39.9431
29.96732	7.42907	40.2280
29.96672	7.42922	40.5251
29.96843	7.42954	40.8127
29.96954	7.42970	41.1066
29.97285	7.42975	41.4006
29.97479	7.42985	41.7066
29.97871	7.42996	41.9912
29.97894	7.43022	42.2941
29.98599	7.43027	42.5791
29.99746	7.43038	42.8820
30.01134	7.43059	43.1607
30.02310	7.43075	43.4425
30.02908	7.43090	43.7304
30.03067	7.43111	44.0271
30.02972	7.43117	44.3119
30.04123	7.43138	44.6058
30.05052	7.43143	44.8968
30.05726	7.43122	45.2361
30.06023	7.43090	45.5361
30.06086	7.43069	45.8541
30.05975	7.43054	46.1692
30.05928	7.43038	46.4873
30.05924	7.43027	46.7963
30.05994	7.42985	47.0811
30.06088	7.42922	47.3750
30.06144	7.42844	47.6598
30.06162	7.42807	47.9688
30.05992	7.42775	48.2778
30.05845	7.42665	48.5687
30.05672	7.42592	48.8626
30.05762	7.42571	49.1866
30.06069	7.42502	49.5230
30.06713	7.42366	49.8228
30.07778	7.42161	50.1319
30.08902	7.41851	50.4227
30.10644	7.41505	50.7105
30.11912	7.41395	50.9895
30.12450	7.41510	51.2800
30.12717	7.41705	51.5678
30.12605	7.41888	51.8313
30.12614	7.42030	52.1192
30.13013	7.42124	52.4071
30.13084	7.42240	52.6889
30.12993	7.42324	52.9675
30.12915	7.42376	53.2554
30.13195	7.42403	53.5401
30.14018	7.42403	53.8339
30.14749	7.42403	54.1311
30.15095	7.42392	54.4157
30.15240	7.42361	54.7245
30.15374	7.42329	55.0004
30.15424	7.42303	55.2910
30.15541	7.42298	55.5759
30.15835	7.42292	55.8788
30.16219	7.42292	56.1363
30.16402	7.42287	56.4181
30.16999	7.42245	56.6876
30.17318	7.42182	56.9876
30.17544	7.42135	57.2664
30.17946	7.42061	57.5179
30.18553	7.41993	57.7937
30.18816	7.41836	58.0752
30.19288	7.41678	58.3994
30.19379	7.41521	58.6933
30.19726	7.41395	58.9902
30.19927	7.41300	59.2870
30.19871	7.41237	59.5656
30.19877	7.41180	59.8262
30.19978	7.41164	60.0867
30.19980	7.41148	60.3503
30.20119	7.41159	60.5956
30.20224	7.41153	60.8533
30.20420	7.41148	61.1440
30.20421	7.41132	61.4258
30.20559	7.41111	61.7104
30.20661	7.41085	62.0013
30.20662	7.41069	62.3014
30.20720	7.41064	62.5860
30.20871	7.41043	62.8737
30.20842	7.41001	63.1465
30.20974	7.40980	63.4162
30.20795	7.40991	63.6886
30.20778	7.41012	63.9492
30.20926	7.41033	64.2156
30.20851	7.41038	64.4761
30.21163	7.41038	64.7340
30.21482	7.40975	65.0216
30.21594	7.40870	65.2911
30.21325	7.40802	65.5820
30.20868	7.40812	65.8728
30.20905	7.40891	66.1638
30.20977	7.40938	66.4516
30.21199	7.40933	66.7423
30.21912	7.40896	67.0029
30.21989	7.40755	67.3087
30.21853	7.40676	67.5995
30.21841	7.40639	67.8660
30.21857	7.40644	68.1356
30.22237	7.40671	68.4145
30.22956	7.40702	68.6811
30.23337	7.40765	68.9838
30.23320	7.40839	69.2625
30.23211	7.40881	69.5442
30.23200	7.40902	69.8381
30.23135	7.40902	70.1288
30.23160	7.40896	70.4104
30.23110	7.40902	70.6984
30.23227	7.40896	70.9801
30.23156	7.40896	71.2557
30.23144	7.40896	71.5223
30.23262	7.40891	71.8010
30.23120	7.40896	72.0676
30.23066	7.40907	72.3402
30.22992	7.40902	72.6219
30.22939	7.40896	72.8885
30.22937	7.40902	73.1429
30.22948	7.40912	73.4214
30.23021	7.40928	73.7032
30.23242	7.40917	73.9820
30.23122	7.40928	74.2636
30.23133	7.40938	74.5453
30.23126	7.40933	74.8148
30.23105	7.40944	75.0816
30.23065	7.40938	75.3419
30.23150	7.40933	75.6177
30.23305	7.40938	75.8841
30.23422	7.40928	76.1416
30.23569	7.40928	76.3962
30.23539	7.40949	76.6626
30.23601	7.40970	76.9322
30.23540	7.40996	77.2110
30.23397	7.40991	77.5533
30.23470	7.40959	77.8652
30.23330	7.40933	78.1316
30.23270	7.40912	78.4043
30.23384	7.40912	78.6799
30.23436	7.40907	78.9344
30.23717	7.40912	79.1859
30.23850	7.40891	79.4465
30.23917	7.40907	79.6979
30.23970	7.40938	79.9614
30.23896	7.40980	80.2157
30.23857	7.41012	80.4853
30.23862	7.41022	80.7670
30.23894	7.41017	81.0486
30.23831	7.41038	81.3152
30.23819	7.41038	81.5877
30.23806	7.41033	81.8392
30.23889	7.41038	82.0996
30.23845	7.41038	82.3451
30.23872	7.41033	82.5843
30.23824	7.41038	82.8237
30.23908	7.41043	83.0659
30.23898	7.41043	83.2991
30.23977	7.41054	83.5385
30.23946	7.41069	83.7900
30.23991	7.41080	84.0412
30.24185	7.41064	84.2898
30.24441	7.41054	84.5410
30.24545	7.41064	84.8075
30.24427	7.41111	85.0651
30.24338	7.41132	85.3165
30.24402	7.41122	85.5648
30.24255	7.41127	85.8163
30.24709	7.41101	86.0554
30.26047	7.41090	86.2827
30.26434	7.41096	86.5249
30.26505	7.41122	86.7765
30.25860	7.41122	87.0673
30.26213	7.41111	87.3397
30.26760	7.41122	87.5881
30.27397	7.41143	87.8395
30.27997	7.41174	88.1060
30.28740	7.41059	88.3605
30.29792	7.40734	88.6118
30.30819	7.40240	88.8541
30.31495	7.39674	89.0963
