Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
17.08959	7.32775	0.9681
17.00398	7.33315	0.9651
16.88457	7.33629	0.9743
16.87193	7.33530	0.9653
16.96690	7.33247	0.9683
17.04355	7.33247	0.9683
17.02452	7.33572	0.9623
16.95876	7.33933	0.9715
16.92027	7.34132	0.9716
16.93376	7.34164	0.9777
16.99411	7.34143	0.9717
17.04236	7.34295	0.9748
17.01184	7.34604	0.9687
16.91728	7.34881	0.9657
16.83596	7.34965	0.9690
16.82868	7.34703	0.9689
16.90435	7.34242	0.9719
17.02483	7.34043	0.9721
17.11066	7.34300	0.9722
17.09047	7.34729	0.9662
16.99149	7.35107	0.9631
16.90586	7.35269	0.9632
16.88891	7.35149	0.9694
16.93365	7.34902	0.9634
17.00693	7.34808	0.9726
17.07074	7.35002	0.9725
17.07681	7.35379	0.9726
17.01207	7.35751	0.9726
16.93551	7.36034	0.9696
16.90543	7.36061	0.9697
16.92748	7.35945	0.9789
16.99152	7.35856	0.9699
17.04778	7.35945	0.9730
17.02017	7.36197	0.9669
16.93377	7.36443	0.9729
16.91290	7.36485	0.9702
16.97763	7.36386	0.9702
17.04326	7.36375	0.9642
17.05084	7.36538	0.9702
17.02600	7.36779	0.9672
16.98100	7.36988	0.9613
16.92860	7.37093	0.9674
16.92924	7.37046	0.9674
16.99815	7.36947	0.9766
17.04924	7.36936	0.9735
17.02189	7.37104	0.9767
16.98004	7.37266	0.9738
16.97727	7.37350	0.9767
16.99286	7.37366	0.9708
17.01448	7.37408	0.9740
17.03916	7.37481	0.9741
17.02980	7.37607	0.9741
16.96542	7.37728	0.9680
16.90748	7.37754	0.9712
16.92178	7.37597	0.9712
16.99358	7.37355	0.9743
17.05970	7.37298	0.9713
17.08350	7.37439	0.9713
17.05777	7.37639	0.9624
16.98274	7.37785	0.9744
16.91869	7.37833	0.9685
16.92479	7.37665	0.9685
16.99121	7.37387	0.9778
17.04813	7.37298	0.9626
17.06763	7.37413	0.9748
17.06456	7.37597	0.9719
17.02725	7.37770	0.9719
16.97838	7.37880	0.9781
16.96501	7.37885	0.9690
16.97548	7.37801	0.9661
16.98035	7.37738	0.9782
16.98636	7.37717	0.9783
17.01685	7.37712	0.9755
17.05468	7.37744	0.9754
17.07053	7.37848	0.9755
17.06294	7.37990	0.9785
17.03378	7.38084	0.9757
16.98762	7.38163	0.9697
16.95074	7.38158	0.9728
16.94266	7.38037	0.9728
16.97694	7.37859	0.9758
17.04180	7.37738	0.9759
17.10689	7.37749	0.9729
17.10761	7.37875	0.9701
