Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
1545	6.69142	3.1336206	33.0241	32.8401	6.992087	30.94557
1546	6.69658	3.1332503	32.7500	32.5675	6.991628	30.93699
1547	6.70385	3.1335895	32.4908	32.3098	6.990555	30.93425
1548	6.71216	3.1341199	32.2257	32.0462	6.989260	30.93267
1549	6.72088	3.1343604	31.9607	31.7826	6.988058	30.92755
1550	6.73306	3.1348724	31.6988	31.5222	6.986295	30.92227
1551	6.74426	3.1350512	31.4459	31.2707	6.984818	30.91423
1552	6.75268	3.1351004	31.1809	31.0073	6.983750	30.90730
1553	6.76084	3.1354643	30.9280	30.7558	6.982557	30.90404
1554	6.77479	3.1361183	30.6598	30.4891	6.980508	30.89872
1555	6.79557	3.1376427	30.4101	30.2408	6.977188	30.89674
1556	6.81863	3.1380868	30.1418	29.9741	6.974123	30.88095
1557	6.83612	3.1385990	29.8735	29.7072	6.971712	30.87092
1558	6.85067	3.1389569	29.6148	29.4500	6.969741	30.86187
1559	6.86387	3.1387467	29.3525	29.1892	6.968215	30.84784
1560	6.87666	3.1388762	29.0906	28.9288	6.966573	30.83789
1561	6.89205	3.1395242	28.8317	28.6713	6.964358	30.83125
1562	6.90781	3.1384497	28.5575	28.3986	6.962944	30.80558
1563	6.91574	3.1363260	28.2803	28.1230	6.963007	30.77554
1564	6.91942	3.1406723	28.0182	27.8623	6.960415	30.81955
1565	6.92699	3.1394001	27.7560	27.6017	6.960105	30.79907
1566	6.93109	3.1398507	27.4880	27.3351	6.959375	30.80042
1567	6.94748	3.1414005	27.2199	27.0686	6.956598	30.80268
1568	6.96648	3.1421846	26.9639	26.8140	6.953879	30.79430
1569	6.98081	3.1425364	26.6958	26.5474	6.951945	30.78542
1570	6.99338	3.1425362	26.4308	26.2839	6.950399	30.77430
1571	7.00632	3.1428943	26.1688	26.0234	6.948634	30.76674
1572	7.01973	3.1434129	25.9037	25.7598	6.946734	30.76050
1573	7.03018	3.1430730	25.6477	25.5052	6.945615	30.74761
1574	7.03699	3.1423563	25.3887	25.2477	6.945126	30.73389
1575	7.04312	3.1417880	25.1297	24.9901	6.944647	30.72239
1576	7.04406	3.1411888	24.8679	24.7298	6.944819	30.71519
1577	7.04536	3.1405403	24.6055	24.4689	6.944970	30.70713
1578	7.04708	3.1408304	24.3436	24.2085	6.944614	30.70886
1579	7.05207	3.1415776	24.0817	23.9480	6.943633	30.71261
1580	7.05941	3.1428930	23.8227	23.6904	6.942089	30.72042
1581	7.06685	3.1431894	23.5666	23.4358	6.941030	30.71711
1582	7.07273	3.1430472	23.3046	23.1753	6.940374	30.71045
1583	7.07643	3.1431644	23.0395	22.9116	6.939860	30.70854
1584	7.08298	3.1437017	22.7803	22.6539	6.938791	30.70863
1585	7.09121	3.1440784	22.5123	22.3874	6.937597	30.70549
1586	7.09960	3.1437940	22.2443	22.1209	6.936706	30.69508
1587	7.10517	3.1433923	21.9671	21.8453	6.936214	30.68591
1588	7.10939	3.1434911	21.6897	21.5694	6.935645	30.68334
1589	7.11715	3.1437009	21.4154	21.2967	6.934589	30.67883
1590	7.12346	3.1437935	21.1535	21.0362	6.933769	30.67434
1591	7.12799	3.1439416	20.8852	20.7695	6.933138	30.67203
1592	7.13555	3.1447384	20.6203	20.5060	6.931824	30.67403
1593	7.14780	3.1457330	20.3521	20.2393	6.929841	30.67400
1594	7.16042	3.1463940	20.0963	19.9849	6.927976	30.67003
1595	7.17174	3.1466657	19.8280	19.7181	6.926459	30.66303
1596	7.18035	3.1465111	19.5660	19.4576	6.925479	30.65383
1597	7.19236	3.1463811	19.3100	19.2030	6.924073	30.64190
1598	7.20776	3.1466651	19.0450	18.9395	6.922054	30.63142
1599	7.22191	3.1469306	18.7829	18.6788	6.920197	30.62185
1600	7.23466	3.1464793	18.5209	18.4183	6.918858	30.60582
1601	7.24449	3.1458426	18.2649	18.1638	6.917964	30.59039
1602	7.25160	3.1441186	17.9815	17.8820	6.917924	30.56569
