Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
916	6.06717	3.1779395	64.3456	63.9821	7.047690	31.99626
917	6.06326	3.1780016	64.6200	64.2550	7.048149	32.00051
918	6.06067	3.1780265	64.8974	64.5307	7.048464	32.00310
919	6.05874	3.1781197	65.1717	64.8035	7.048662	32.00583
920	6.05793	3.1782439	65.4491	65.0792	7.048705	32.00785
921	6.05757	3.1782439	65.7206	65.3491	7.048755	32.00805
922	6.05732	3.1782750	65.9978	65.6248	7.048777	32.00851
923	6.05691	3.1783310	66.2721	65.8975	7.048805	32.00938
924	6.05681	3.1783310	66.5405	66.1642	7.048823	32.00935
925	6.05650	3.1783311	66.8148	66.4370	7.048867	32.00951
926	6.05610	3.1783622	67.0860	66.7066	7.048908	32.01011
927	6.05564	3.1783685	67.3694	66.9884	7.048967	32.01047
928	6.05539	3.1783066	67.6560	67.2733	7.049037	32.00988
929	6.05498	3.1783067	67.9303	67.5460	7.049094	32.01014
930	6.05442	3.1783316	68.1924	67.8065	7.049156	32.01082
931	6.05381	3.1783627	68.4669	68.0794	7.049222	32.01161
932	6.05234	3.1783628	68.7410	68.3520	7.049410	32.01287
933	6.05061	3.1784249	69.0154	68.6248	7.049599	32.01506
934	6.04914	3.1783320	69.3111	68.9188	7.049836	32.01527
935	6.04721	3.1784251	69.6250	69.2308	7.050035	32.01798
936	6.04477	3.1787292	69.8872	69.4915	7.050187	32.02355
937	6.04239	3.1787604	70.1555	69.7582	7.050473	32.02602
938	6.04066	3.1788783	70.4390	70.0400	7.050633	32.02883
939	6.03888	3.1788784	70.7193	70.3188	7.050860	32.03038
940	6.03721	3.1792446	70.9815	70.5794	7.050885	32.03592
941	6.03492	3.1797286	71.2528	70.8491	7.050926	32.04335
942	6.03183	3.1806967	71.5301	71.1248	7.050819	32.05695
943	6.02787	3.1813236	71.7983	71.3914	7.050994	32.06756
944	6.02365	3.1821864	72.0818	71.6733	7.051079	32.08105
945	6.01822	3.1834589	72.3409	71.9309	7.051104	32.10027
946	6.01264	3.1842785	72.6153	72.2037	7.051381	32.11458
947	6.00701	3.1852471	72.8927	72.4795	7.051587	32.13060
948	6.00011	3.1867375	73.1549	72.7401	7.051681	32.15367
949	5.99240	3.1879238	73.4292	73.0128	7.052032	32.17412
950	5.98449	3.1890793	73.7096	73.2915	7.052424	32.19442
951	5.97658	3.1900734	73.9779	73.5583	7.052898	32.21292
952	5.96943	3.1909930	74.2492	73.8280	7.053316	32.22988
953	5.96269	3.1919686	74.5174	74.0946	7.053654	32.24708
954	5.95682	3.1924224	74.7978	74.3734	7.054156	32.25763
955	5.95215	3.1927270	75.0691	74.6432	7.054582	32.26535
956	5.94840	3.1932429	75.3405	74.9129	7.054787	32.27456
957	5.94476	3.1939764	75.6146	75.1854	7.054866	32.28612
958	5.94106	3.1946167	75.8829	75.4522	7.055000	32.29669
959	5.93701	3.1958539	76.1634	75.7310	7.054869	32.31427
960	5.93052	3.1974519	76.4377	76.0037	7.054853	32.33823
961	5.92298	3.1985775	76.7212	76.2855	7.055212	32.35792
962	5.91584	3.1998899	76.9895	76.5523	7.055424	32.37933
963	5.90865	3.2010532	77.2577	76.8189	7.055719	32.39912
964	5.90304	3.2018123	77.5229	77.0826	7.056028	32.41288
965	5.89868	3.2023661	77.7912	77.3493	7.056286	32.42314
966	5.89534	3.2030631	78.0686	77.6250	7.056345	32.43402
967	5.89216	3.2036481	78.3337	77.8886	7.056443	32.44351
968	5.88952	3.2043202	78.5959	78.1493	7.056427	32.45345
969	5.88730	3.2046253	78.8673	78.4190	7.056550	32.45887
970	5.88583	3.2047498	79.1476	78.6977	7.056674	32.46154
971	5.88472	3.2048993	79.4463	78.9947	7.056741	32.46414
972	5.88356	3.2050736	79.7605	79.3070	7.056802	32.46706
973	5.88249	3.2054845	80.0375	79.5824	7.056727	32.47256
974	5.88133	3.2056651	80.3121	79.8554	7.056783	32.47557
975	5.88077	3.2057585	80.5895	80.1312	7.056810	32.47702
976	5.88032	3.2058769	80.8638	80.4038	7.056811	32.47865
977	5.87956	3.2061073	81.1349	80.6733	7.056792	32.48183
978	5.87905	3.2062132	81.3972	80.9340	7.056806	32.48338
979	5.87855	3.2063066	81.6685	81.2038	7.056826	32.48478
980	5.87794	3.2065183	81.9427	81.4764	7.056798	32.48761
981	5.87703	3.2066429	82.2111	81.7432	7.056852	32.48975
982	5.87658	3.2068298	82.4640	81.9946	7.056817	32.49216
983	5.87617	3.2069792	82.6895	82.2188	7.056795	32.49412
984	5.87592	3.2073901	82.8635	82.3918	7.056617	32.49889
985	5.87592	3.2089092	82.9671	82.4947	7.055832	32.51589
986	5.87693	3.2092455	82.9764	82.5040	7.055532	32.51869
987	5.88229	3.2096564	82.9462	82.4740	7.054655	32.51816
988	5.89028	3.2096127	82.9403	82.4681	7.053689	32.50999
989	5.89519	3.2100734	82.9465	82.4742	7.052843	32.51044
990	5.89696	3.2109577	82.9283	82.4561	7.052166	32.51866
991	5.89757	3.2108394	82.9163	82.4442	7.052152	32.51676
992	5.89524	3.2104408	82.9102	82.4382	7.052646	32.51453
993	5.89236	3.2107460	82.8982	82.4262	7.052844	32.52073
994	5.89079	3.2108083	82.8740	82.4022	7.053005	32.52295
995	5.88968	3.2102541	82.8650	82.3933	7.053430	32.51780
996	5.88821	3.2103786	82.8560	82.3843	7.053547	32.52062
997	5.88791	3.2107149	82.8472	82.3755	7.053410	32.52469
998	5.88816	3.2109017	82.8381	82.3665	7.053281	32.52655
999	5.88806	3.2110823	82.8291	82.3575	7.053200	32.52867
1000	5.88831	3.2113564	82.8231	82.3516	7.053027	32.53151
1001	5.88912	3.2115993	82.8112	82.3397	7.052801	32.53346
1002	5.88963	3.2118795	82.8051	82.3337	7.052593	32.53612
1003	5.88963	3.2121847	82.8052	82.3338	7.052435	32.53955
1004	5.89013	3.2123716	82.7963	82.3249	7.052275	32.54116
1005	5.89064	3.2127703	82.8026	82.3312	7.052006	32.54515
1006	5.89119	3.2135053	82.7905	82.3192	7.051556	32.55287
1007	5.89256	3.2140224	82.7752	82.3040	7.051119	32.55736
1008	5.89428	3.2143339	82.7753	82.3041	7.050745	32.55920
1009	5.89615	3.2148821	82.7604	82.2893	7.050230	32.56356
1010	5.89792	3.2154055	82.7606	82.2894	7.049740	32.56773
1011	5.89985	3.2158043	82.7453	82.2742	7.049296	32.57036
1012	5.90162	3.2161719	82.7303	82.2594	7.048886	32.57279
1013	5.90288	3.2162966	82.7121	82.2413	7.048665	32.57298
1014	5.90339	3.2164150	82.6909	82.2202	7.048541	32.57383
1015	5.90369	3.2166019	82.6820	82.2113	7.048407	32.57564
1016	5.90420	3.2167889	82.6698	82.1992	7.048247	32.57725
1017	5.90496	3.2170631	82.6548	82.1842	7.048011	32.57961
1018	5.90587	3.2173373	82.6426	82.1721	7.047756	32.58181
1019	5.90749	3.2161095	82.5971	82.1269	7.048191	32.56650
1020	5.91574	3.2154676	82.4786	82.0091	7.047501	32.55141
1021	5.93873	3.2150062	82.2898	81.8214	7.044897	32.52423
1022	5.95160	3.2147879	82.0827	81.6155	7.043417	32.50952
1023	5.95793	3.2153423	81.8726	81.4066	7.042344	32.50975
1024	5.96335	3.2160152	81.6717	81.2069	7.041324	32.51218
1025	5.96852	3.2162643	81.4585	80.9950	7.040553	32.51011
1026	5.97273	3.2163577	81.2606	80.7983	7.039981	32.50721
1027	5.97653	3.2160959	81.0354	80.5744	7.039643	32.50074
1028	5.98069	3.2162017	80.8100	80.3503	7.039070	32.49805
1029	5.98530	3.2164446	80.5785	80.1202	7.038371	32.49645
1030	5.98880	3.2166938	80.3348	79.8780	7.037806	32.49600
1031	5.99108	3.2167248	80.0974	79.6419	7.037503	32.49428
1032	5.99321	3.2167559	79.8599	79.4058	7.037219	32.49270
1033	5.99499	3.2167246	79.6163	79.1636	7.037011	32.49076
1034	5.99580	3.2162322	79.3697	78.9185	7.037159	32.48460
1035	5.99560	3.2157710	79.1078	78.6581	7.037416	32.47976
1036	5.99707	3.2150357	78.8520	78.4038	7.037608	32.47024
1037	5.99884	3.2148486	78.5840	78.1374	7.037479	32.46658
1038	5.99905	3.2171542	78.3251	77.8800	7.036261	32.49231
1039	5.99864	3.2175842	78.0664	77.6228	7.036084	32.49763
1040	5.99955	3.2168425	77.8105	77.3685	7.036348	32.48858
1041	6.00148	3.2162628	77.5487	77.1082	7.036403	32.48037
1042	6.00310	3.2163873	77.2865	76.8476	7.036133	32.48034
1043	6.00478	3.2163872	77.0369	76.5994	7.035921	32.47885
1044	6.00914	3.2166301	76.7813	76.3453	7.035253	32.47751
1045	6.01345	3.2165989	76.5284	76.0939	7.034732	32.47315
1046	6.01726	3.2167545	76.2788	75.8457	7.034177	32.47137
1047	6.02041	3.2167544	76.0199	75.5883	7.033784	32.46848
1048	6.02269	3.2166297	75.7793	75.3492	7.033561	32.46501
1049	6.02437	3.2166919	75.5235	75.0949	7.033317	32.46423
1050	6.02548	3.2163553	75.2617	74.8346	7.033347	32.45952
1051	6.02604	3.2160436	75.0088	74.5832	7.033433	32.45563
1052	6.02614	3.2154765	74.7499	74.3258	7.033706	32.44931
1053	6.02675	3.2153393	74.4882	74.0656	7.033696	32.44732
1054	6.02670	3.2155262	74.2293	73.8082	7.033600	32.44959
1055	6.02624	3.2154638	73.9735	73.5539	7.033683	32.44945
1056	6.02706	3.2154014	73.7025	73.2845	7.033609	32.44811
1057	6.02863	3.2151832	73.4344	73.0180	7.033521	32.44429
1058	6.02944	3.2149401	73.1664	72.7515	7.033540	32.44093
1059	6.02533	3.2148155	72.9076	72.4942	7.034105	32.44359
1060	6.02162	3.2144790	72.6364	72.2246	7.034729	32.44351
1061	6.01726	3.2144789	72.3653	71.9552	7.035260	32.44782
1062	6.01315	3.2145100	72.1005	71.6919	7.035745	32.45223
1063	6.00661	3.2146658	71.8356	71.4286	7.036466	32.46037
1064	6.00031	3.2146658	71.5677	71.1622	7.037235	32.46653
1065	5.99529	3.2148464	71.2935	70.8896	7.037755	32.47350
1066	5.99184	3.2153448	71.0133	70.6111	7.037917	32.48252
1067	5.99225	3.2151578	70.7331	70.3325	7.037957	32.48017
1068	5.99225	3.2152761	70.4683	70.0692	7.037890	32.48163
1069	5.99215	3.2152760	70.1911	69.7936	7.037897	32.48186
1070	5.99291	3.2150703	69.9200	69.5241	7.037903	32.47896
1071	5.99423	3.2147275	69.6580	69.2637	7.037911	32.47399
1072	5.99656	3.2145717	69.3901	68.9973	7.037698	32.47013
1073	5.99879	3.2144843	69.1192	68.7279	7.037461	32.46715
1074	6.00001	3.2144157	68.8480	68.4584	7.037341	32.46535
1075	6.00103	3.2142661	68.5708	68.1828	7.037286	32.46284
1076	6.00270	3.2137738	68.2845	67.8982	7.037327	32.45586
1077	6.00260	3.2139295	67.9952	67.6105	7.037253	32.45784
1078	6.00047	3.2157986	67.7182	67.3351	7.036547	32.48093
1079	5.99778	3.2162597	67.4380	67.0566	7.036634	32.48881
1080	5.99854	3.2163219	67.1578	66.7780	7.036502	32.48891
1081	6.00072	3.2167020	66.8775	66.4994	7.036032	32.49121
1082	6.00351	3.2169324	66.6095	66.2329	7.035563	32.49124
1083	6.00661	3.2169323	66.3385	65.9634	7.035176	32.48840
1084	6.00863	3.2166269	66.0675	65.6940	7.035077	32.48317
1085	6.00945	3.2162902	65.7872	65.4153	7.035144	32.47876
1086	6.00980	3.2163213	65.5161	65.1458	7.035078	32.47890
1087	6.01021	3.2159224	65.2482	64.8795	7.035228	32.47418
1088	6.01051	3.2157042	64.9740	64.6069	7.035296	32.47158
1089	6.01087	3.2153863	64.7059	64.3403	7.035410	32.46782
1090	6.01285	3.2150934	64.4442	64.0802	7.035311	32.46277
1091	6.01736	3.2145387	64.1760	63.8136	7.035034	32.45237
1092	6.01959	3.2144763	63.9082	63.5472	7.034785	32.44966
1093	6.02147	3.2146008	63.6399	63.2806	7.034484	32.44939
1094	6.02406	3.2150929	63.3690	63.0112	7.033906	32.45254
1095	6.02629	3.2166258	63.1009	62.7446	7.032837	32.46768
1096	6.02741	3.2170183	62.8360	62.4813	7.032491	32.47112
1097	6.02761	3.2169621	62.5680	62.2148	7.032489	32.47043
1098	6.02802	3.2169932	62.3031	61.9514	7.032417	32.47052
1099	6.02878	3.2170243	62.0289	61.6788	7.032301	32.47027
1100	6.02939	3.2171488	61.7609	61.4124	7.032156	32.47121
1101	6.02980	3.2175165	61.4868	61.1399	7.031911	32.47506
1102	6.03010	3.2176597	61.2128	60.8675	7.031794	32.47651
1103	6.03005	3.2176098	60.9355	60.5918	7.031820	32.47613
1104	6.03025	3.2170487	60.6522	60.3102	7.032077	32.46980
1105	6.03046	3.2164379	60.3843	60.0438	7.032360	32.46291
1106	6.03020	3.2169302	60.1162	59.7772	7.032132	32.46879
1107	6.03127	3.2176967	59.8452	59.5078	7.031601	32.47647
1108	6.03188	3.2178649	59.5679	59.2321	7.031433	32.47790
1109	6.03152	3.2178523	59.3152	58.9809	7.031478	32.47822
1110	6.03071	3.2179146	59.0412	58.7084	7.031540	32.47983
1111	6.02954	3.2179831	58.7731	58.4419	7.031642	32.48185
1112	6.02904	3.2180952	58.5081	58.1785	7.031641	32.48371
1113	6.02914	3.2179892	58.2310	57.9029	7.031677	32.48257
1114	6.03056	3.2177584	57.9538	57.6273	7.031614	32.47876
1115	6.03173	3.2179765	57.6827	57.3578	7.031352	32.48021
1116	6.03183	3.2181260	57.4147	57.0913	7.031257	32.48191
1117	6.03183	3.2179140	57.1558	56.8339	7.031360	32.47967
1118	6.03269	3.2174527	56.8817	56.5614	7.031485	32.47382
1119	6.03401	3.2166112	56.6074	56.2887	7.031749	32.46328
1120	6.03558	3.2162247	56.3395	56.0224	7.031748	32.45758
1121	6.03954	3.2161000	56.0686	55.7530	7.031318	32.45252
1122	6.04300	3.2161933	55.7973	55.4832	7.030839	32.45039
1123	6.04310	3.2163179	55.5203	55.2078	7.030757	32.45182
1124	6.04031	3.2165609	55.2583	54.9474	7.030970	32.45734
1125	6.03934	3.2171903	54.9872	54.6778	7.030759	32.46543
1126	6.03944	3.2173273	54.7161	54.4083	7.030670	32.46700
1127	6.03909	3.2175142	54.4449	54.1386	7.030612	32.46956
1128	6.03919	3.2175764	54.1830	53.8783	7.030561	32.47029
1129	6.03929	3.2176324	53.9090	53.6059	7.030514	32.47095
1130	6.04005	3.2176261	53.6470	53.3454	7.030418	32.47028
1131	6.04350	3.2176322	53.3851	53.0849	7.029984	32.46716
1132	6.04706	3.2175137	53.1141	52.8155	7.029601	32.46257
1133	6.04772	3.2168966	52.8460	52.5489	7.029831	32.45517
1134	6.04691	3.2159493	52.5811	52.2855	7.030412	32.44548
1135	6.04746	3.2153821	52.3161	52.0221	7.030628	32.43874
1136	6.04990	3.2156998	52.0540	51.7615	7.030159	32.44008
1137	6.04625	3.2159179	51.7831	51.4922	7.030491	32.44615
1138	6.03909	3.2158555	51.5150	51.2256	7.031399	32.45244
1139	6.03604	3.2156436	51.2562	50.9683	7.031877	32.45311
1140	6.03259	3.2150579	50.9820	50.6956	7.032597	32.45000
1141	6.02959	3.2144721	50.7261	50.4412	7.033261	32.44645
1142	6.02909	3.2140422	50.4489	50.1657	7.033538	32.44226
1143	6.02716	3.2134627	50.1869	49.9051	7.034068	32.43775
1144	6.02492	3.2131263	49.9127	49.6325	7.034510	32.43626
1145	6.02350	3.2129393	49.6448	49.3661	7.034775	32.43566
1146	6.02335	3.2126652	49.3737	49.0966	7.034929	32.43287
