Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
291	10.76891	2.0399708	0.8854	6.951133	17.22578
292	10.78373	2.0500464	0.8795	6.945049	17.31169
293	10.79769	2.0503326	0.8795	6.943042	17.30775
294	10.78784	2.0484242	0.8673	6.945146	17.29480
295	10.76445	2.0467338	0.8613	6.949001	17.29023
296	10.74399	2.0461935	0.8673	6.951996	17.29489
297	10.72439	2.0464215	0.8674	6.954564	17.30623
298	10.70835	2.0490555	0.8674	6.955674	17.33813
299	10.69448	2.0523006	0.8674	6.956240	17.37467
300	10.68557	2.0530273	0.8676	6.957154	17.38561
301	10.67536	2.0526402	0.8705	6.958699	17.38687
302	10.65803	2.0532715	0.8736	6.960798	17.40094
303	10.63950	2.0549004	0.8827	6.962653	17.42481
304	10.62651	2.0563226	0.8828	6.963840	17.44416
305	10.61876	2.0583132	0.8858	6.964082	17.46629
306	10.61278	2.0602141	0.8706	6.964119	17.48676
307	10.60908	2.0612603	0.8586	6.964195	17.49823
308	10.60356	2.0612551	0.8556	6.964948	17.50082
309	10.59701	2.0609842	0.8648	6.965949	17.50144
310	10.58927	2.0604638	0.8707	6.967215	17.50031
311	10.58170	2.0632314	0.8738	6.967114	17.52960
312	10.57897	2.0655005	0.8738	6.966558	17.55196
313	10.57669	2.0659311	0.8769	6.966691	17.55704
314	10.56845	2.0664999	0.8769	6.967581	17.56628
315	10.55895	2.0675685	0.8831	6.968435	17.58076
316	10.55298	2.0686161	0.8862	6.968819	17.59335
317	10.55087	2.0672283	0.8952	6.969673	17.58147
318	10.55212	2.0642571	0.8923	6.970719	17.55329
319	10.56463	2.0704349	0.8772	6.966489	17.60464
320	10.57800	2.0730312	0.8591	6.963611	17.62231
321	10.58079	2.0701636	0.8469	6.964404	17.59436
322	10.57914	2.0679778	0.8409	6.965522	17.57487
323	10.57641	2.0638212	0.8560	6.967592	17.53761
324	10.57459	2.0531819	0.8712	6.972190	17.43979
325	10.58199	2.0532720	0.8987	6.971146	17.43710
326	10.59092	2.0637520	0.9047	6.965648	17.53000
327	10.59997	2.0563918	0.8986	6.967422	17.45744
328	10.61011	2.0530756	0.8834	6.967396	17.42189
329	10.61654	2.0543116	0.8593	6.966016	17.43029
