Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
193	7.99621	2.2784799	1.0080	1.0025	7.231964	21.00024
194	7.97801	2.2784031	1.0141	1.0085	7.234581	21.01037
195	7.95768	2.2770240	1.0202	1.0146	7.238114	21.00863
196	7.95231	2.2745631	1.0141	1.0085	7.240037	20.98700
197	7.95247	2.2732451	1.0020	0.9965	7.240635	20.97360
198	7.96784	2.2747717	0.9867	0.9813	7.237732	20.97981
199	7.99174	2.2775018	0.9838	0.9784	7.233057	20.99306
200	8.00825	2.2789964	0.9928	0.9874	7.230015	20.99825
201	8.00985	2.2792052	1.0050	0.9995	7.229691	20.99939
202	7.99142	2.2783810	1.0112	1.0056	7.232689	21.00211
203	7.98839	2.2760459	1.0142	1.0086	7.234218	20.98037
204	7.99318	2.2754581	1.0112	1.0057	7.233815	20.97157
205	7.98333	2.2766997	1.0204	1.0148	7.234628	20.98999
206	7.97056	2.2782163	1.0113	1.0057	7.235726	21.01295
207	7.96178	2.2786065	1.0082	1.0026	7.236787	21.02216
208	7.95816	2.2782164	1.0051	0.9996	7.237484	21.02039
209	7.96061	2.2785296	0.9870	0.9815	7.236989	21.02209
210	7.96561	2.2804863	0.9747	0.9694	7.235358	21.03885
211	7.96641	2.2816902	0.9901	0.9846	7.234678	21.05053
212	7.95848	2.2812395	1.0022	0.9967	7.236015	21.05073
213	7.94252	2.2811406	1.0114	1.0059	7.238325	21.05932
214	7.92732	2.2802502	1.0205	1.0149	7.240903	21.05946
215	7.92482	2.2763760	1.0146	1.0090	7.243087	21.02180
216	7.93194	2.2741843	1.0085	1.0029	7.243109	20.99538
217	7.97843	2.2753703	0.9811	0.9757	7.235948	20.97952
218	8.03318	2.2777213	0.9749	0.9696	7.227082	20.97048
219	8.06805	2.2797599	0.9842	0.9788	7.221192	20.97018
220	8.06752	2.2805295	1.0055	1.0000	7.220907	20.97824
221	8.03564	2.2802878	1.0147	1.0091	7.225531	20.99487
222	8.01640	2.2764247	1.0206	1.0150	7.230069	20.96743
223	8.01384	2.2748702	1.0147	1.0091	7.231161	20.95329
224	8.00782	2.2736400	0.9995	0.9940	7.232592	20.94449
225	8.03025	2.2755182	0.9842	0.9788	7.228531	20.95003
226	8.05051	2.2770618	0.9781	0.9728	7.224938	20.95349
227	8.06395	2.2792543	0.9935	0.9880	7.222010	20.96754
228	8.06272	2.2803426	1.0088	1.0032	7.221674	20.97922
229	8.05035	2.2795072	1.0209	1.0153	7.223815	20.97820
230	8.03638	2.2756445	1.0149	1.0093	7.227604	20.94763
231	8.03121	2.2743922	1.0088	1.0032	7.228924	20.93810
232	8.03494	2.2746558	0.9966	0.9911	7.228271	20.93854
233	8.05525	2.2763750	0.9877	0.9822	7.224589	20.94374
234	8.06779	2.2787596	0.9907	0.9853	7.221698	20.96026
235	8.06789	2.2799083	1.0060	1.0005	7.221145	20.97176
236	8.06064	2.2791114	1.0089	1.0034	7.222545	20.96807
237	8.05536	2.2766497	1.0120	1.0064	7.224445	20.94643
238	8.05312	2.2758092	1.0059	1.0004	7.225156	20.93930
239	8.04390	2.2773750	0.9998	0.9943	7.225728	20.96058
240	8.03430	2.2800845	0.9969	0.9914	7.225815	20.99362
241	8.02402	2.2811400	0.9999	0.9944	7.226775	21.01042
242	8.01283	2.2808157	0.9999	0.9944	7.228512	21.01385
243	8.00857	2.2792052	1.0031	0.9975	7.229872	21.00016
244	8.01145	2.2790183	0.9940	0.9885	7.229552	20.99655
245	8.01219	2.2811896	0.9970	0.9915	7.228426	21.01800
246	8.00463	2.2816680	1.0092	1.0036	7.229273	21.02736
247	7.98663	2.2814647	1.0184	1.0128	7.231918	21.03610
248	7.97013	2.2797057	1.0183	1.0128	7.235085	21.02824
249	7.96534	2.2772767	1.0155	1.0099	7.236908	21.00659
250	7.96598	2.2762823	0.9788	0.9735	7.237285	20.99618
251	7.99467	2.2784029	0.9727	0.9673	7.232218	21.00040
252	8.02173	2.2810246	0.9728	0.9674	7.227153	21.01063
253	8.03606	2.2821956	1.0003	0.9948	7.224576	21.01384
254	8.01683	2.2826576	1.0186	1.0130	7.227081	21.03002
255	7.98849	2.2800573	1.0277	1.0221	7.232316	21.02078
256	7.98413	2.2761393	1.0308	1.0251	7.234778	20.98385
257	7.97588	2.2738929	1.0096	1.0041	7.237006	20.96613
258	7.99797	2.2740410	0.9973	0.9919	7.233801	20.95442
259	8.03628	2.2772267	0.9791	0.9737	7.226876	20.96365
260	8.06192	2.2785453	0.9821	0.9767	7.222628	20.96161
261	8.06571	2.2802107	0.9945	0.9890	7.221313	20.97612
262	8.05547	2.2811453	1.0065	1.0010	7.222323	20.99165
263	8.04294	2.2808870	1.0189	1.0133	7.224217	20.99653
264	8.03755	2.2785016	1.0250	1.0194	7.226098	20.97572
265	8.04374	2.2764740	1.0281	1.0224	7.226173	20.95159
266	8.04177	2.2764960	1.0220	1.0164	7.226442	20.95299
267	8.03777	2.2769465	1.0098	1.0043	7.226797	20.95993
268	8.04187	2.2781443	0.9916	0.9861	7.225654	20.96955
269	8.04305	2.2810904	0.9825	0.9771	7.224106	20.99853
270	8.04081	2.2825420	0.9947	0.9893	7.223742	21.01450
271	8.03238	2.2825695	1.0069	1.0014	7.224920	21.01981
272	8.01656	2.2818053	1.0131	1.0075	7.227519	21.02159
273	8.00969	2.2800077	1.0100	1.0044	7.229336	21.00758
274	8.01123	2.2792547	1.0101	1.0045	7.229471	20.99906
275	8.00601	2.2803101	1.0163	1.0107	7.229715	21.01283
276	7.99781	2.2821409	1.0102	1.0046	7.230016	21.03622
277	7.98961	2.2828228	1.0163	1.0107	7.230857	21.04802
278	7.98418	2.2808599	1.0040	0.9985	7.232549	21.03147
279	7.98647	2.2792329	0.9890	0.9836	7.232990	21.01368
280	7.98977	2.2810028	0.9921	0.9866	7.231690	21.02956
281	7.98727	2.2835762	0.9981	0.9926	7.230834	21.05703
282	7.97492	2.2834608	1.0103	1.0048	7.232638	21.06328
283	7.94986	2.2833015	1.0195	1.0139	7.236265	21.07674
284	7.93152	2.2801072	1.0227	1.0171	7.240375	21.05549
285	7.92588	2.2783045	1.0044	0.9988	7.242025	21.04066
286	7.92812	2.2787607	0.9831	0.9777	7.241492	21.04393
287	7.95087	2.2810526	0.9831	0.9777	7.237181	21.05342
288	7.96784	2.2826470	1.0044	0.9989	7.234024	21.05932
289	7.95949	2.2821852	1.0288	1.0232	7.235426	21.05967
290	7.93721	2.2809373	1.0258	1.0202	7.239176	21.06045
291	7.93189	2.2775572	1.0167	1.0111	7.241525	21.02949
292	7.92604	2.2757222	1.0014	0.9959	7.243221	21.01446
293	7.93705	2.2763759	0.9863	0.9809	7.241349	21.01447
294	7.96359	2.2787054	0.9832	0.9778	7.236484	21.02208
295	7.97753	2.2807885	0.9924	0.9869	7.233526	21.03474
296	7.97700	2.2815417	1.0077	1.0022	7.233247	21.04266
297	7.96518	2.2809316	1.0231	1.0175	7.235209	21.04359
298	7.95460	2.2778757	1.0261	1.0204	7.238151	21.01908
299	7.95406	2.2768263	1.0170	1.0114	7.238721	21.00880
300	7.95327	2.2770515	1.0080	1.0024	7.238728	21.01156
301	7.96433	2.2785461	1.0048	0.9993	7.236453	21.02002
302	7.97018	2.2807391	1.0111	1.0055	7.234591	21.03865
303	7.96880	2.2808381	1.0142	1.0086	7.234740	21.04047
304	7.96774	2.2783537	1.0112	1.0056	7.236061	21.01603
305	7.96885	2.2768976	0.9930	0.9875	7.236588	21.00066
306	7.97045	2.2790076	0.9806	0.9752	7.235368	21.02101
307	7.97524	2.2808160	0.9899	0.9844	7.233837	21.03640
308	7.97391	2.2807116	1.0082	1.0027	7.234075	21.03613
309	7.95109	2.2805084	1.0265	1.0209	7.237408	21.04778
