Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
205	7.61180	3.1121393	1.3510	1.3435	6.889050	29.91703
206	7.61370	3.1144473	1.3236	1.3163	6.887727	29.93994
207	7.61586	3.1156601	1.3328	1.3255	6.886891	29.95097
208	7.61723	3.1161588	1.3663	1.3587	6.886489	29.95507
209	7.61839	3.1175812	1.4090	1.4013	6.885676	29.96917
210	7.62066	3.1195458	1.4426	1.4347	6.884472	29.98809
211	7.62647	3.1178213	1.4577	1.4497	6.884584	29.96475
212	7.63285	3.1235134	1.4670	1.4589	6.881119	30.01974
213	7.63359	3.1258432	1.4365	1.4286	6.879928	30.04388
214	7.63211	3.1262501	1.4092	1.4014	6.879914	30.04949
215	7.63100	3.1287471	1.3757	1.3681	6.878867	30.07701
216	7.63026	3.1288951	1.3330	1.3257	6.878886	30.07924
217	7.62947	3.1304245	1.3117	1.3045	6.878259	30.09619
218	7.62963	3.1322566	1.3239	1.3167	6.877374	30.11553
219	7.62963	3.1346752	1.3299	1.3225	6.876231	30.14125
220	7.62995	3.1355639	1.3697	1.3622	6.875774	30.15041
221	7.63048	3.1365884	1.3909	1.3833	6.875226	30.16084
222	7.63095	3.1388478	1.4062	1.3985	6.874102	30.18445
223	7.63106	3.1415957	1.4155	1.4077	6.872791	30.21359
224	7.63079	3.1427322	1.4124	1.4046	6.872286	30.22591
225	7.63042	3.1442210	1.4064	1.3986	6.871627	30.24207
226	7.63048	3.1448573	1.3943	1.3866	6.871320	30.24880
227	7.63127	3.1459016	1.3851	1.3775	6.870731	30.25923
228	7.63148	3.1471004	1.3791	1.3715	6.870139	30.27180
229	7.63048	3.1475083	1.3638	1.3563	6.870067	30.27702
230	7.62879	3.1476690	1.3425	1.3351	6.870194	30.28021
231	7.62779	3.1480275	1.3516	1.3441	6.870146	30.28489
232	7.62694	3.1489300	1.3639	1.3564	6.869821	30.29523
233	7.62662	3.1507971	1.3761	1.3685	6.868978	30.31537
234	7.62815	3.1521945	1.4005	1.3928	6.868133	30.32890
235	7.62884	3.1537283	1.4218	1.4140	6.867327	30.34462
236	7.62794	3.1538458	1.4158	1.4080	6.867379	30.34666
237	7.62509	3.1552005	1.3976	1.3899	6.867082	30.36357
238	7.62193	3.1564070	1.3702	1.3626	6.866892	30.37919
239	7.61987	3.1569700	1.3305	1.3232	6.866873	30.38700
240	7.61834	3.1579354	1.3153	1.3081	6.866601	30.39863
241	7.61708	3.1586842	1.3367	1.3294	6.866400	30.40770
242	7.61739	3.1577807	1.3793	1.3717	6.866790	30.39778
243	7.61781	3.1583067	1.4192	1.4114	6.866491	30.40300
244	7.61829	3.1606092	1.4373	1.4294	6.865346	30.42710
245	7.61982	3.1590122	1.4434	1.4355	6.865917	30.40875
246	7.61892	3.1601263	1.4282	1.4204	6.865498	30.42140
247	7.61739	3.1614820	1.3856	1.3780	6.865041	30.43720
248	7.61592	3.1625965	1.3430	1.3356	6.864691	30.45038
249	7.61454	3.1638597	1.3003	1.2931	6.864258	30.46506
250	7.61370	3.1648568	1.3065	1.2993	6.863888	30.47642
251	7.61344	3.1651541	1.3339	1.3266	6.863780	30.47981
252	7.61402	3.1631972	1.3889	1.3812	6.864636	30.45843
253	7.61349	3.1644914	1.4376	1.4297	6.864089	30.47266
254	7.61391	3.1657426	1.4560	1.4480	6.863447	30.48561
255	7.61439	3.1640703	1.4589	1.4509	6.864180	30.46737
256	7.61191	3.1641942	1.4284	1.4206	6.864419	30.47088
257	7.60890	3.1650365	1.4073	1.3995	6.864382	30.48250
258	7.60705	3.1658789	1.3768	1.3692	6.864205	30.49311
259	7.60600	3.1663497	1.3617	1.3542	6.864109	30.49906
260	7.60616	3.1664860	1.3800	1.3724	6.864026	30.50036
261	7.60637	3.1667276	1.3983	1.3906	6.863887	30.50274
262	7.60642	3.1672046	1.4165	1.4088	6.863655	30.50777
263	7.60800	3.1670249	1.4379	1.4300	6.863550	30.50446
264	7.60790	3.1663001	1.4318	1.4240	6.863906	30.49683
265	7.60600	3.1665107	1.4167	1.4089	6.864034	30.50075
266	7.60415	3.1668763	1.3954	1.3877	6.864082	30.50627
267	7.60294	3.1675701	1.3649	1.3574	6.863899	30.51475
268	7.60231	3.1678985	1.3558	1.3483	6.863820	30.51881
269	7.60173	3.1678985	1.3649	1.3574	6.863890	30.51931
270	7.60125	3.1677188	1.3986	1.3909	6.864032	30.51780
271	7.60062	3.1687040	1.4139	1.4061	6.863643	30.52885
272	7.60115	3.1692307	1.4291	1.4213	6.863331	30.53399
273	7.60226	3.1686854	1.4321	1.4242	6.863456	30.52721
274	7.60173	3.1683818	1.4322	1.4243	6.863663	30.52443
275	7.59988	3.1683818	1.4201	1.4123	6.863884	30.52606
276	7.59867	3.1685491	1.4109	1.4032	6.863950	30.52891
277	7.59809	3.1685925	1.4048	1.3971	6.864000	30.52989
278	7.59809	3.1685925	1.3988	1.3911	6.863999	30.52989
279	7.59841	3.1688032	1.3989	1.3912	6.863862	30.53186
280	7.59793	3.1691998	1.4020	1.3943	6.863731	30.53650
281	7.59677	3.1693795	1.4172	1.4094	6.863786	30.53943
282	7.59593	3.1693423	1.4233	1.4155	6.863905	30.53977
283	7.59614	3.1692865	1.4385	1.4306	6.863906	30.53898
284	7.59635	3.1694415	1.4386	1.4307	6.863808	30.54045
285	7.59656	3.1696831	1.4447	1.4367	6.863668	30.54284
286	7.59551	3.1699558	1.4264	1.4186	6.863665	30.54668
287	7.59414	3.1700736	1.3961	1.3884	6.863774	30.54915
288	7.59303	3.1701418	1.3869	1.3793	6.863874	30.55086
289	7.59234	3.1702843	1.3808	1.3732	6.863889	30.55298
290	7.59161	3.1704640	1.3841	1.3765	6.863893	30.55555
291	7.59150	3.1705570	1.4053	1.3976	6.863862	30.55662
292	7.59161	3.1705260	1.4144	1.4066	6.863864	30.55619
293	7.59171	3.1709227	1.4297	1.4218	6.863664	30.56033
294	7.59203	3.1714495	1.4390	1.4311	6.863377	30.56566
295	7.59287	3.1714619	1.4420	1.4341	6.863270	30.56505
296	7.59308	3.1715239	1.4512	1.4433	6.863215	30.56552
297	7.59292	3.1712512	1.4329	1.4250	6.863363	30.56276
298	7.59250	3.1709227	1.4208	1.4130	6.863569	30.55963
299	7.59155	3.1710095	1.4086	1.4009	6.863642	30.56140
300	7.59150	3.1714124	1.4087	1.4010	6.863457	30.56574
301	7.59150	3.1716417	1.4025	1.3948	6.863349	30.56819
302	7.59092	3.1717967	1.4089	1.4011	6.863345	30.57035
303	7.59066	3.1718277	1.4117	1.4040	6.863362	30.57091
304	7.59039	3.1713132	1.4210	1.4132	6.863637	30.56565
305	7.59024	3.1713752	1.4302	1.4223	6.863627	30.56645
306	7.59050	3.1723732	1.4455	1.4375	6.863124	30.57685
307	7.59187	3.1728505	1.4455	1.4375	6.862733	30.58074
308	7.59319	3.1725839	1.4456	1.4377	6.862701	30.57674
309	7.59324	3.1726087	1.4427	1.4347	6.862683	30.57696
310	7.59303	3.1727017	1.4366	1.4287	6.862664	30.57814
311	7.59287	3.1727327	1.4333	1.4254	6.862668	30.57861
312	7.59208	3.1726273	1.4244	1.4165	6.862813	30.57818
313	7.59166	3.1726707	1.4122	1.4045	6.862843	30.57902
314	7.59129	3.1728815	1.4061	1.3984	6.862787	30.58160
315	7.59103	3.1729125	1.4032	1.3954	6.862804	30.58216
316	7.59071	3.1730365	1.4093	1.4016	6.862784	30.58376
317	7.59002	3.1727327	1.4277	1.4198	6.863010	30.58111
318	7.58981	3.1721500	1.4369	1.4290	6.863311	30.57508
319	7.58960	3.1724600	1.4642	1.4562	6.863191	30.57856
320	7.59034	3.1736379	1.4795	1.4713	6.862545	30.59047
321	7.59282	3.1738177	1.4766	1.4684	6.862162	30.59021
322	7.59287	3.1736999	1.4614	1.4533	6.862212	30.58891
323	7.59266	3.1737619	1.4278	1.4199	6.862207	30.58977
324	7.59208	3.1739417	1.3973	1.3896	6.862191	30.59221
325	7.59140	3.1742207	1.3792	1.3716	6.862141	30.59580
326	7.59108	3.1741215	1.3791	1.3716	6.862226	30.59502
327	7.59087	3.1708607	1.3975	1.3898	6.863794	30.56042
328	7.58997	3.1678119	1.4310	1.4232	6.865345	30.52868
329	7.58929	3.1727637	1.4554	1.4474	6.863085	30.58208
330	7.59018	3.1732163	1.4708	1.4627	6.862763	30.58611
331	7.59282	3.1749896	1.4830	1.4748	6.861608	30.60270
332	7.59577	3.1749089	1.4769	1.4688	6.861292	30.59925
333	7.59704	3.1744253	1.4464	1.4385	6.861368	30.59299
334	7.59588	3.1741524	1.4190	1.4112	6.861636	30.59111
335	7.59340	3.1743013	1.3948	1.3872	6.861862	30.59489
336	7.59118	3.1743633	1.3916	1.3840	6.862099	30.59750
337	7.58992	3.1714806	1.4070	1.3993	6.863615	30.56786
338	7.58944	3.1676322	1.4283	1.4204	6.865493	30.52723
339	7.58886	3.1700737	1.4528	1.4448	6.864408	30.55376
340	7.58923	3.1731543	1.4743	1.4662	6.862907	30.58629
341	7.59176	3.1749090	1.4713	1.4632	6.861773	30.60278
342	7.59445	3.1752748	1.4682	1.4601	6.861277	30.60431
343	7.59593	3.1748903	1.4377	1.4298	6.861281	30.59893
344	7.59503	3.1749709	1.4134	1.4056	6.861350	30.60059
345	7.59229	3.1752996	1.3921	1.3844	6.861523	30.60651
346	7.59045	3.1734581	1.3921	1.3845	6.862616	30.58850
347	7.58929	3.1683262	1.4165	1.4087	6.865184	30.53477
348	7.58797	3.1687166	1.4471	1.4391	6.865158	30.54008
349	7.58723	3.1693734	1.4746	1.4665	6.864936	30.54772
350	7.58728	3.1723670	1.4960	1.4877	6.863514	30.57959
351	7.58897	3.1750888	1.4961	1.4879	6.862023	30.60714
352	7.59245	3.1749090	1.4624	1.4544	6.861690	30.60218
353	7.59271	3.1755167	1.4168	1.4090	6.861370	30.60845
354	7.59082	3.1757275	1.3651	1.3576	6.861497	30.61239
355	7.58850	3.1755601	1.3406	1.3333	6.861854	30.61266
356	7.58749	3.1721562	1.3469	1.3395	6.863585	30.57723
357	7.58644	3.1721562	1.3865	1.3789	6.863713	30.57814
358	7.58528	3.1747850	1.4444	1.4365	6.862609	30.60717
359	7.58307	3.1758765	1.5054	1.4971	6.862359	30.62074
360	7.58096	3.1749401	1.5512	1.5427	6.863056	30.61259
361	7.58012	3.1748781	1.5513	1.5427	6.863187	30.61267
362	7.58185	3.1746983	1.5178	1.5095	6.863063	30.60923
363	7.58402	3.1750889	1.4476	1.4397	6.862617	30.61153
364	7.58402	3.1750579	1.3563	1.3488	6.862630	30.61124
365	7.58359	3.1753307	1.2802	1.2731	6.862550	30.61455
366	7.58328	3.1744874	1.2619	1.2550	6.862987	30.60584
367	7.58296	3.1758764	1.2956	1.2885	6.862368	30.62093
368	7.58159	3.1779295	1.3779	1.3703	6.861562	30.64401
369	7.57827	3.1794805	1.4814	1.4733	6.861228	30.66344
370	7.57511	3.1786926	1.5395	1.5310	6.861981	30.65779
371	7.57327	3.1754239	1.5577	1.5492	6.863751	30.62452
372	7.57216	3.1742767	1.5395	1.5310	6.864427	30.61326
373	7.57363	3.1746673	1.4756	1.4675	6.864063	30.61616
374	7.57579	3.1746983	1.4085	1.4008	6.863788	30.61462
375	7.57822	3.1749587	1.3414	1.3341	6.863372	30.61529
376	7.57938	3.1751199	1.3052	1.2980	6.863156	30.61601
377	7.58001	3.1753617	1.3141	1.3069	6.862966	30.61803
378	7.58038	3.1759385	1.3478	1.3404	6.862649	30.62384
379	7.58070	3.1760005	1.4056	1.3979	6.862583	30.62420
380	7.58038	3.1756657	1.4667	1.4586	6.862781	30.62088
381	7.58070	3.1750207	1.4973	1.4890	6.863049	30.61370
382	7.58180	3.1755168	1.5064	1.4981	6.862681	30.61802
383	7.58365	3.1756966	1.4912	1.4830	6.862374	30.61832
384	7.58365	3.1765711	1.4365	1.4286	6.861959	30.62767
385	7.58317	3.1772720	1.3878	1.3802	6.861684	30.63559
386	7.58254	3.1778736	1.3421	1.3348	6.861474	30.64259
387	7.58217	3.1779295	1.3390	1.3317	6.861492	30.64351
388	7.58180	3.1762982	1.3633	1.3559	6.862309	30.62642
389	7.58164	3.1760563	1.4032	1.3954	6.862443	30.62396
390	7.58154	3.1762424	1.4428	1.4349	6.862368	30.62602
391	7.58201	3.1774209	1.4701	1.4620	6.861754	30.63816
392	7.58323	3.1783265	1.4763	1.4682	6.861180	30.64676
393	7.58496	3.1784195	1.4703	1.4623	6.860927	30.64622
394	7.58454	3.1785312	1.4613	1.4533	6.860925	30.64779
395	7.58291	3.1785436	1.4491	1.4411	6.861115	30.64937
396	7.58191	3.1785436	1.4218	1.4139	6.861234	30.65026
397	7.58070	3.1785436	1.3943	1.3866	6.861379	30.65134
398	7.57948	3.1785436	1.3731	1.3655	6.861524	30.65242
399	7.57896	3.1785685	1.3548	1.3473	6.861575	30.65316
400	7.57832	3.1785995	1.3609	1.3534	6.861636	30.65404
401	7.57706	3.1786926	1.3793	1.3717	6.861744	30.65614
402	7.57611	3.1786616	1.4097	1.4019	6.861874	30.65664
403	7.57590	3.1787236	1.4464	1.4384	6.861870	30.65747
404	7.57695	3.1788105	1.4830	1.4748	6.861703	30.65745
405	7.57774	3.1786305	1.4891	1.4809	6.861694	30.65483
406	7.57748	3.1786305	1.4801	1.4719	6.861725	30.65507
407	7.57653	3.1787918	1.4404	1.4325	6.861762	30.65764
