Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
212	11.54530	3.0254922	0.8148	6.465704	25.99161
213	11.64796	3.0252842	0.8178	6.454257	25.91791
214	11.71817	3.0228000	0.8147	6.447339	25.84561
215	11.76130	3.0212965	0.8209	6.443084	25.80151
216	11.79015	3.0216248	0.8148	6.439732	25.78463
217	11.81607	3.0235903	0.8118	6.436088	25.78520
218	11.84290	3.0252336	0.8148	6.432470	25.78211
219	11.86397	3.0261284	0.8118	6.429780	25.77595
220	11.87581	3.0260369	0.8119	6.428494	25.76692
221	11.88765	3.0248922	0.8119	6.427607	25.74799
222	11.89814	3.0239973	0.8150	6.426776	25.73235
223	11.90192	3.0228956	0.8150	6.426772	25.71941
224	11.90121	3.0221105	0.8211	6.427148	25.71252
225	11.89797	3.0209361	0.8211	6.427953	25.70373
226	11.89414	3.0202121	0.8151	6.428654	25.69957
227	11.89302	3.0201695	0.8181	6.428795	25.69994
228	11.89720	3.0203277	0.8151	6.428268	25.69855
229	11.88636	3.0199932	0.8151	6.429605	25.70287
230	11.86221	3.0192755	0.8183	6.432572	25.71277
231	11.84555	3.0181382	0.8213	6.434863	25.71356
232	11.83878	3.0158698	0.8213	6.436480	25.69691
233	11.83407	3.0145382	0.8213	6.437511	25.68763
234	11.83095	3.0143923	0.8244	6.437915	25.68841
235	11.84449	3.0149698	0.8184	6.436183	25.68451
236	11.86486	3.0147507	0.8214	6.433989	25.66843
237	11.85991	3.0134254	0.8275	6.435044	25.65938
238	11.84743	3.0115777	0.8155	6.437139	25.65061
239	11.84378	3.0097608	0.8185	6.438236	25.63605
240	11.84360	3.0085821	0.8185	6.438703	25.62509
241	11.84643	3.0080778	0.8186	6.438578	25.61841
242	11.85002	3.0078469	0.8186	6.438264	25.61378
243	11.85491	3.0067839	0.8186	6.438120	25.60044
244	11.86209	3.0054659	0.8157	6.437815	25.58313
245	11.87110	3.0050285	0.8248	6.436972	25.57285
246	11.88329	3.0048037	0.8188	6.435693	25.56238
247	11.90015	3.0047429	0.8278	6.433831	25.55027
248	11.91270	3.0036923	0.8218	6.432824	25.53183
249	11.91730	3.0028423	0.8219	6.432630	25.52071
250	11.92043	3.0015007	0.8160	6.432787	25.50600
251	11.92792	2.9975500	0.8189	6.433441	25.46387
252	11.94320	2.9924371	0.8219	6.433660	25.40556
253	11.96599	2.9892423	0.8191	6.432314	25.36018
254	11.99345	2.9889451	0.8190	6.429352	25.33877
255	12.01941	2.9852004	0.8130	6.427857	25.28621
256	12.04165	2.9798350	0.8221	6.427383	25.22109
257	12.06236	2.9729490	0.8222	6.427648	25.14291
258	12.07604	2.9722049	0.8131	6.426395	25.12679
259	12.08978	2.9771896	0.8192	6.422990	25.16403
260	12.10478	2.9724163	0.8101	6.423099	25.10949
261	12.10181	2.9661896	0.8133	6.425762	25.05348
262	12.08984	2.9614050	0.8163	6.428895	25.01691
263	12.08374	2.9562733	0.8224	6.431502	24.97319
264	12.07527	2.9538052	0.8164	6.433378	24.95585
265	12.06171	2.9548312	0.8225	6.434516	24.97445
266	12.04443	2.9566539	0.8196	6.435774	25.00298
267	12.02573	2.9576561	0.8166	6.437498	25.02482
268	12.01201	2.9552420	0.8135	6.439948	25.01148
269	12.00202	2.9560387	0.8105	6.440772	25.02559
270	11.99251	2.9590812	0.8136	6.440698	25.06037
271	11.98394	2.9582481	0.8077	6.441975	25.05833
272	11.97408	2.9551820	0.8137	6.444240	25.03630
273	11.96221	2.9523584	0.8198	6.446642	25.01787
274	11.95052	2.9521052	0.8168	6.448054	25.02333
275	11.93594	2.9527387	0.8199	6.449459	25.03902
276	11.91954	2.9537102	0.8139	6.450941	25.05910
277	11.90133	2.9547301	0.8169	6.452610	25.08088
278	11.88488	2.9554786	0.8230	6.454182	25.09893
279	11.86715	2.9543322	0.8231	6.456618	25.10012
280	11.85620	2.9518889	0.8171	6.458781	25.08460
