Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
217	11.61373	3.3028814	0.8128	6.351832	28.58511
218	11.61847	3.3033849	0.8158	6.351134	28.58629
219	11.62093	3.3080071	0.8127	6.349107	28.62868
220	11.62584	3.3128648	0.8157	6.346728	28.67144
221	11.63509	3.3147683	0.8128	6.345017	28.68254
222	11.64504	3.3154617	0.8098	6.343694	28.68149
223	11.65341	3.3157516	0.8188	6.342692	28.67780
224	11.65956	3.3179458	0.8158	6.341202	28.69407
225	11.66495	3.3225253	0.8188	6.338885	28.73376
226	11.67297	3.3245319	0.8219	6.337268	28.74676
227	11.68141	3.3241973	0.8188	6.336500	28.73703
228	11.68856	3.3240584	0.8249	6.335794	28.73017
229	11.69413	3.3266398	0.8249	6.334221	28.75057
230	11.70069	3.3285526	0.8341	6.332797	28.76380
231	11.70966	3.3291903	0.8370	6.331604	28.76296
232	11.71881	3.3314700	0.8461	6.329768	28.77768
233	11.72843	3.3341736	0.8371	6.327723	28.79610
234	11.73864	3.3359301	0.8401	6.325976	28.80499
235	11.74850	3.3375669	0.8371	6.324312	28.81301
236	11.75778	3.3381862	0.8309	6.323096	28.81174
237	11.76665	3.3370484	0.8220	6.322590	28.79401
238	11.77481	3.3385211	0.8158	6.321169	28.80176
239	11.78198	3.3428205	0.8128	6.318784	28.83730
240	11.78774	3.3437249	0.8099	6.317834	28.84147
241	11.79015	3.3406704	0.8068	6.318736	28.81043
242	11.79244	3.3391657	0.7977	6.319063	28.79429
243	11.79467	3.3426243	0.8099	6.317519	28.82559
244	11.79979	3.3439715	0.8129	6.316470	28.83449
245	11.80778	3.3438449	0.8069	6.315674	28.82710
246	11.81754	3.3473117	0.8130	6.313335	28.85263
247	11.82778	3.3495582	0.8160	6.311408	28.86615
248	11.83537	3.3491847	0.8189	6.310750	28.85670
249	11.84266	3.3487542	0.8252	6.310144	28.84694
250	11.85202	3.3503935	0.8342	6.308540	28.85533
251	11.86285	3.3508744	0.8341	6.307219	28.85153
252	11.87334	3.3487286	0.8494	6.306925	28.82295
253	11.88235	3.3505577	0.8554	6.305288	28.83341
254	11.89048	3.3549012	0.8584	6.302798	28.86852
255	11.89461	3.3553571	0.8493	6.302193	28.86967
256	11.89355	3.3524505	0.8464	6.303398	28.84279
257	11.89685	3.3508424	0.8403	6.303656	28.82492
258	11.90398	3.3533875	0.8252	6.301949	28.84366
259	11.91176	3.3563070	0.8191	6.300034	28.86546
260	11.91695	3.3542865	0.8070	6.300248	28.84220
261	11.92367	3.3502977	0.8040	6.301041	28.79902
262	11.93116	3.3504559	0.8071	6.300194	28.79474
263	11.93895	3.3548373	0.8040	6.297731	28.83044
264	11.94757	3.3561546	0.8072	6.296333	28.83632
265	11.95707	3.3536085	0.8041	6.296291	28.80475
266	11.96664	3.3492782	0.8011	6.296910	28.75619
267	11.97219	3.3488541	0.7981	6.296487	28.74788
268	11.97644	3.3530004	0.8072	6.294487	28.78403
269	11.98436	3.3571551	0.8133	6.292100	28.81742
270	11.99381	3.3582700	0.8162	6.290692	28.82072
271	12.00380	3.3572499	0.8253	6.290028	28.80332
272	12.01479	3.3566036	0.8314	6.289118	28.78870
273	12.02627	3.3576234	0.8496	6.287536	28.78954
274	12.03756	3.3589285	0.8557	6.285866	28.79322
275	12.04822	3.3604745	0.8588	6.284174	28.79969
276	12.05703	3.3626357	0.8678	6.282446	28.81341
277	12.06159	3.3637831	0.8589	6.281541	28.82079
278	12.06153	3.3625089	0.8557	6.282022	28.80874
279	12.06497	3.3595681	0.8437	6.282760	28.77820
280	12.07426	3.3582374	0.8287	6.282284	28.75842
281	12.08439	3.3597960	0.8195	6.280644	28.76542
282	12.09358	3.3611838	0.8014	6.279167	28.77152
283	12.10199	3.3601317	0.7952	6.278680	28.75508
284	12.10999	3.3564442	0.8014	6.279216	28.71398
285	12.11503	3.3528026	0.7953	6.280044	28.67562
286	12.11562	3.3536068	0.7984	6.279683	28.68278
287	12.11711	3.3560894	0.7984	6.278605	28.70516
288	12.12357	3.3567671	0.8015	6.277677	28.70662
289	12.13229	3.3553482	0.8014	6.277294	28.68650
290	12.13953	3.3535749	0.8076	6.277197	28.66416
291	12.14249	3.3554811	0.8136	6.276179	28.67993
292	12.14522	3.3606002	0.8319	6.273993	28.72630
293	12.14902	3.3640547	0.8409	6.272314	28.75609
294	12.14789	3.3631419	0.8470	6.272770	28.74831
295	12.15394	3.3572799	0.8500	6.274315	28.68817
296	12.18019	3.3532578	0.8501	6.273068	28.63004
297	12.20104	3.3539605	0.8621	6.270631	28.62074
298	12.22613	3.3587553	0.8653	6.266240	28.64688
299	12.28594	3.3631530	0.8623	6.258391	28.64271
300	12.34472	3.3641160	0.8562	6.251929	28.60696
301	12.36728	3.3636276	0.8381	6.249767	28.58520
302	12.37360	3.3611808	0.8229	6.250009	28.55736
303	12.37635	3.3552188	0.8078	6.251912	28.49918
304	12.37832	3.3489066	0.7958	6.254024	28.43832
305	12.37414	3.3487168	0.7928	6.254529	28.43970
306	12.36322	3.3529012	0.7898	6.254128	28.48735
307	12.36268	3.3578288	0.7868	6.252374	28.53413
308	12.37080	3.3593683	0.7898	6.250965	28.54245
309	12.37665	3.3552822	0.7899	6.251858	28.49956
310	12.37563	3.3472423	0.7930	6.254915	28.42471
311	12.36417	3.3441614	0.8051	6.257240	28.40440
312	12.34293	3.3487868	0.7990	6.257751	28.46400
313	12.33410	3.3547633	0.8051	6.256472	28.52697
314	12.33708	3.3564734	0.8294	6.255533	28.54080
315	12.33833	3.3548646	0.8385	6.255995	28.52470
316	12.33678	3.3530598	0.8476	6.256820	28.50888
317	12.33535	3.3543137	0.8597	6.256508	28.52177
318	12.34525	3.3582788	0.8749	6.254020	28.55157
319	12.38065	3.3608701	0.8689	6.249392	28.54907
320	12.43354	3.3605337	0.8689	6.244029	28.50577
321	12.47339	3.3558258	0.8629	6.241620	28.43141
322	12.48920	3.3508929	0.8537	6.241782	28.37321
323	12.49705	3.3502598	0.8417	6.241199	28.36137
324	12.50639	3.3529313	0.8265	6.239255	28.37937
325	12.52072	3.3537670	0.8085	6.237466	28.37641
326	12.53589	3.3510760	0.8055	6.236875	28.33979
327	12.54351	3.3480758	0.8025	6.237178	28.30597
328	12.54117	3.3478163	0.7964	6.237514	28.30530
329	12.53301	3.3495822	0.7934	6.237717	28.32796
