Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
657	6.54748	3.1310333	37.7547	7.011306	31.04532
658	6.53130	3.1306758	37.9999	7.013499	31.05599
659	6.51912	3.1302566	38.2664	7.015226	31.06233
660	6.50639	3.1296031	38.5177	7.017141	31.06662
661	6.49437	3.1291285	38.7811	7.018878	31.07221
662	6.48580	3.1288450	39.0415	7.020091	31.07677
663	6.47667	3.1281793	39.3050	7.021567	31.07764
664	6.46944	3.1278527	39.5654	7.022636	31.08051
665	6.46190	3.1271993	39.8288	7.023908	31.08007
666	6.45308	3.1264597	40.0982	7.025384	31.07985
667	6.44026	3.1252642	40.3557	7.027587	31.07825
668	6.42673	3.1244324	40.6313	7.029698	31.08129
669	6.40726	3.1229229	40.9036	7.032892	31.08228
670	6.38196	3.1221038	41.1641	7.036467	31.09620
671	6.35975	3.1215558	41.4365	7.039522	31.11030
672	6.33960	3.1207244	41.7152	7.042466	31.11941
673	6.32074	3.1201641	41.9877	7.045113	31.13033
674	6.30433	3.1202198	42.2663	7.047142	31.14582
675	6.29028	3.1198382	42.5448	7.049099	31.15433
676	6.27930	3.1190069	42.8387	7.050902	31.15505
677	6.26307	3.1172890	43.1019	7.053814	31.15081
678	6.24480	3.1166366	43.3898	7.056441	31.16019
679	6.23072	3.1163721	43.6652	7.058347	31.17003
680	6.21838	3.1164154	43.9347	7.059878	31.18170
681	6.20910	3.1164587	44.2042	7.061025	31.19057
682	6.20135	3.1160156	44.4797	7.062229	31.19264
683	6.19447	3.1155355	44.7613	7.063344	31.19350
684	6.18744	3.1155726	45.0429	7.064214	31.20024
685	6.17745	3.1161638	45.3155	7.065171	31.21583
686	6.16660	3.1176356	45.5910	7.065786	31.24199
687	6.14975	3.1154871	45.8696	7.069007	31.23353
688	6.12018	3.1144471	46.1269	7.073262	31.24907
689	6.09140	3.1154878	46.3965	7.076353	31.28702
690	6.07254	3.1162884	46.6599	7.078319	31.31319
691	6.06233	3.1165226	46.9234	7.079489	31.32510
692	6.05334	3.1155131	47.1777	7.081146	31.32206
693	6.04212	3.1146330	47.4440	7.083018	31.32251
694	6.03029	3.1135622	47.7014	7.085066	31.32140
695	6.01704	3.1127931	47.9619	7.087138	31.32496
696	6.00309	3.1124487	48.2223	7.089081	31.33391
697	5.99076	3.1117597	48.4858	7.090997	31.33751
698	5.98219	3.1112861	48.7311	7.092329	31.34004
699	5.97560	3.1109540	48.9945	7.093338	31.34232
700	5.96957	3.1109049	49.2368	7.094130	31.34724
701	5.96409	3.1106343	49.4971	7.094967	31.34917
702	5.95832	3.1096009	49.7606	7.096237	31.34287
703	5.95036	3.1083954	50.0180	7.097872	31.33667
704	5.93861	3.1076268	50.2783	7.099762	31.33885
705	5.92296	3.1056469	50.5297	7.102773	31.33113
706	5.90124	3.1045344	50.7932	7.106105	31.33870
707	5.88181	3.1043810	51.0536	7.108651	31.35487
708	5.86568	3.1042644	51.3140	7.110762	31.36841
709	5.85279	3.1044429	51.5683	7.112309	31.38225
710	5.84591	3.1045598	51.8409	7.113125	31.38981
711	5.84475	3.1050579	52.0982	7.113019	31.39634
712	5.84834	3.1071487	52.3677	7.111482	31.41626
713	5.85916	3.1106363	52.6221	7.108302	31.44509
714	5.88647	3.1166739	52.8735	7.101715	31.48706
715	5.92063	3.1196110	53.1248	7.095884	31.48795
716	5.94271	3.1184777	53.3821	7.093691	31.45464
717	5.94605	3.1172092	53.6213	7.093932	31.43726
