Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
257	13.34847	3.5538046	0.7080	6.082717	29.60502
258	13.34731	3.5533059	0.6960	6.083005	29.60132
259	13.35062	3.5541220	0.6929	6.082396	29.60629
260	13.35307	3.5547438	0.6991	6.081938	29.61013
261	13.34884	3.5534613	0.7111	6.082801	29.60156
262	13.34412	3.5562469	0.7112	6.082293	29.63098
263	13.34338	3.5562469	0.7112	6.082365	29.63155
264	13.34817	3.5534354	0.6930	6.082876	29.60185
265	13.34406	3.5535326	0.6992	6.083245	29.60594
266	13.33799	3.5542841	0.6961	6.083579	29.61760
267	13.33210	3.5544137	0.7023	6.084111	29.62337
268	13.32928	3.5557871	0.7083	6.083909	29.63826
269	13.33106	3.5573550	0.7115	6.083188	29.65139
270	13.33370	3.5566746	0.7085	6.083166	29.64304
271	13.32959	3.5568691	0.6963	6.083501	29.64804
272	13.32003	3.5577828	0.6964	6.084120	29.66393
273	13.31420	3.5584050	0.6964	6.084474	29.67422
274	13.31365	3.5585281	0.6964	6.084485	29.67579
275	13.31574	3.5572256	0.7146	6.084736	29.66211
276	13.31451	3.5600447	0.7147	6.083872	29.68915
277	13.31402	3.5610948	0.7087	6.083553	29.69926
278	13.31494	3.5603882	0.6996	6.083710	29.69200
279	13.30894	3.5609652	0.6936	6.084097	29.70203
280	13.30109	3.5613218	0.6967	6.084742	29.71144
281	13.29595	3.5594551	0.7088	6.085899	29.69816
282	13.29460	3.5594940	0.7119	6.086018	29.69957
283	13.29552	3.5621452	0.7058	6.085001	29.72341
284	13.30312	3.5623396	0.7028	6.084188	29.71929
285	13.30269	3.5622424	0.6999	6.084264	29.71872
286	13.29466	3.5625018	0.7029	6.084960	29.72738
287	13.28689	3.5620092	0.7120	6.085895	29.72888
288	13.28046	3.5623723	0.7060	6.086399	29.73727
289	13.27819	3.5638506	0.7151	6.086104	29.75273
290	13.28272	3.5628002	0.7030	6.086027	29.73946
291	13.28217	3.5611470	0.7031	6.086659	29.72458
292	13.27985	3.5598830	0.7031	6.087330	29.71468
293	13.27868	3.5607646	0.7001	6.087135	29.72376
294	13.27611	3.5624372	0.7063	6.086803	29.74126
295	13.27134	3.5627679	0.7123	6.087156	29.74805
296	13.26810	3.5626318	0.7124	6.087522	29.74932
297	13.26816	3.5627679	0.7094	6.087468	29.75054
298	13.27005	3.5636173	0.7064	6.086985	29.75693
299	13.27495	3.5646677	0.7064	6.086137	29.76284
300	13.27930	3.5651152	0.7125	6.085554	29.76359
301	13.28174	3.5646028	0.7095	6.085493	29.75693
302	13.28272	3.5650632	0.7157	6.085236	29.76043
303	13.28560	3.5667365	0.7035	6.084369	29.77369
304	13.29001	3.5670284	0.7065	6.083835	29.77294
305	13.29197	3.5670543	0.6975	6.083634	29.77166
306	13.29399	3.5664381	0.7037	6.083651	29.76437
307	13.29687	3.5652576	0.7097	6.083781	29.75118
308	13.29705	3.5650955	0.7097	6.083820	29.74954
309	13.29865	3.5668077	0.7067	6.083066	29.76415
310	13.30128	3.5663083	0.6977	6.082982	29.75747
311	13.30189	3.5659450	0.7008	6.083049	29.75363
312	13.30220	3.5659450	0.7008	6.083019	29.75339
313	13.30226	3.5643367	0.7070	6.083575	29.73845
314	13.30189	3.5634224	0.7159	6.083930	29.73026
315	13.30330	3.5656856	0.7131	6.083002	29.75012
316	13.31114	3.5658476	0.7009	6.082176	29.74551
317	13.31427	3.5650629	0.6950	6.082144	29.73580
318	13.31488	3.5646673	0.6980	6.082222	29.73166
319	13.31512	3.5638502	0.7012	6.082483	29.72391
320	13.31659	3.5632601	0.7072	6.082545	29.71730
321	13.31892	3.5628970	0.7102	6.082444	29.71212
322	13.32205	3.5628970	0.7162	6.082138	29.70968
323	13.32450	3.5622162	0.7103	6.082135	29.70147
324	13.32677	3.5618142	0.7042	6.082053	29.69598
325	13.32781	3.5621772	0.6952	6.081824	29.69854
326	13.32781	3.5627672	0.7013	6.081618	29.70399
327	13.32928	3.5631497	0.7043	6.081340	29.70639
328	13.33020	3.5628969	0.7075	6.081339	29.70333
329	13.33075	3.5633896	0.7196	6.081113	29.70745
330	13.33437	3.5646346	0.7106	6.080324	29.71616
331	13.34001	3.5642390	0.7045	6.079909	29.70810
332	13.34252	3.5637721	0.6986	6.079826	29.70183
333	13.34344	3.5638823	0.7017	6.079697	29.70213
334	13.34528	3.5637137	0.7077	6.079576	29.69913
335	13.34768	3.5621770	0.7198	6.079877	29.68305
336	13.34860	3.5618723	0.7168	6.079893	29.67952
337	13.35393	3.5623066	0.7047	6.079219	29.67939
338	13.36135	3.5628965	0.6958	6.078287	29.67907
339	13.36424	3.5630261	0.7048	6.077959	29.67802
340	13.36405	3.5632207	0.7019	6.077909	29.67996
341	13.36344	3.5627344	0.7110	6.078139	29.67594
342	13.36375	3.5624686	0.7231	6.078202	29.67324
343	13.36780	3.5633892	0.7050	6.077484	29.67861
344	13.37443	3.5637782	0.7020	6.076700	29.67705
345	13.37927	3.5641153	0.6991	6.076108	29.67639
346	13.38075	3.5643747	0.7051	6.075874	29.67764
347	13.38044	3.5643034	0.7082	6.075928	29.67722
348	13.37970	3.5642385	0.7173	6.076023	29.67719
349	13.38013	3.5648611	0.7113	6.075765	29.68261
350	13.38443	3.5650815	0.7052	6.075267	29.68131
351	13.38738	3.5653539	0.7022	6.074884	29.68153
352	13.38775	3.5653214	0.7084	6.074860	29.68094
353	13.38768	3.5652890	0.7114	6.074877	29.68069
354	13.38799	3.5645627	0.7024	6.075099	29.67374
355	13.38848	3.5646016	0.7084	6.075038	29.67372
356	13.39241	3.5649647	0.7085	6.074527	29.67402
357	13.39548	3.5651268	0.7054	6.074170	29.67313
358	13.39579	3.5653213	0.7056	6.074073	29.67469
359	13.39579	3.5652565	0.7025	6.074095	29.67409
360	13.39628	3.5651592	0.7117	6.074081	29.67280
361	13.39628	3.5650295	0.7087	6.074126	29.67161
362	13.39585	3.5649646	0.7056	6.074191	29.67134
363	13.39585	3.5651527	0.7028	6.074125	29.67308
364	13.39616	3.5651592	0.7027	6.074093	29.67290
365	13.39683	3.5650619	0.6997	6.074061	29.67148
366	13.39671	3.5651268	0.6938	6.074050	29.67218
367	13.39518	3.5651916	0.7089	6.074178	29.67396
368	13.39315	3.5647701	0.7149	6.074523	29.67164
369	13.39131	3.5645367	0.7121	6.074784	29.67092
370	13.39149	3.5649647	0.7060	6.074617	29.67473
371	13.39303	3.5654186	0.7031	6.074309	29.67774
372	13.39174	3.5657170	0.6970	6.074331	29.68150
373	13.38910	3.5657041	0.6970	6.074594	29.68343
374	13.38615	3.5655549	0.7122	6.074935	29.68434
375	13.38406	3.5656847	0.7123	6.075094	29.68716
376	13.38437	3.5659117	0.7001	6.074984	29.68903
377	13.38382	3.5659441	0.6942	6.075027	29.68976
378	13.38198	3.5657820	0.6972	6.075264	29.68969
379	13.38026	3.5656198	0.6972	6.075488	29.68953
380	13.37768	3.5658469	0.7003	6.075662	29.69364
381	13.37479	3.5663074	0.7063	6.075784	29.70014
382	13.37338	3.5661193	0.7064	6.075987	29.69950
383	13.37265	3.5660804	0.7004	6.076073	29.69971
384	13.37228	3.5662750	0.6975	6.076041	29.70180
385	13.37136	3.5662750	0.6974	6.076131	29.70252
386	13.37074	3.5660480	0.7035	6.076270	29.70089
387	13.36952	3.5660805	0.6975	6.076379	29.70215
388	13.36817	3.5661453	0.6946	6.076489	29.70380
389	13.36829	3.5659767	0.6976	6.076535	29.70215
390	13.36884	3.5654189	0.6946	6.076675	29.69656
391	13.36927	3.5648742	0.7007	6.076823	29.69119
392	13.37001	3.5649001	0.7068	6.076742	29.69085
393	13.37111	3.5657497	0.7038	6.076338	29.69785
394	13.37160	3.5663723	0.7007	6.076073	29.70322
395	13.37209	3.5665734	0.7007	6.075955	29.70470
396	13.37234	3.5664631	0.7040	6.075970	29.70349
397	13.37252	3.5659118	0.7069	6.076144	29.69825
398	13.37277	3.5657172	0.7100	6.076187	29.69626
399	13.37400	3.5662750	0.7040	6.075873	29.70046
400	13.37516	3.5666706	0.7011	6.075621	29.70321
401	13.37553	3.5668652	0.7011	6.075517	29.70472
402	13.37578	3.5665409	0.7011	6.075606	29.70153
403	13.37578	3.5659118	0.7103	6.075825	29.69571
404	13.37602	3.5663074	0.7102	6.075664	29.69918
405	13.37848	3.5663917	0.7073	6.075394	29.69805
406	13.38038	3.5662101	0.6983	6.075271	29.69489
407	13.38081	3.5662425	0.6983	6.075218	29.69486
408	13.38124	3.5661452	0.7044	6.075210	29.69362
409	13.38087	3.5659766	0.7104	6.075304	29.69235
410	13.38038	3.5658793	0.7135	6.075386	29.69183
411	13.38050	3.5661776	0.7137	6.075270	29.69449
412	13.38124	3.5666381	0.7015	6.075038	29.69818
413	13.38118	3.5668327	0.7046	6.074976	29.70002
414	13.38069	3.5666706	0.6985	6.075081	29.69891
415	13.38020	3.5663398	0.7106	6.075244	29.69623
416	13.37946	3.5662101	0.7107	6.075361	29.69560
417	13.37909	3.5668976	0.7139	6.075158	29.70224
418	13.37817	3.5673258	0.7108	6.075099	29.70692
419	13.37547	3.5673647	0.7079	6.075350	29.70938
420	13.37289	3.5675204	0.7018	6.075548	29.71283
421	13.37074	3.5673583	0.7048	6.075814	29.71301
422	13.36896	3.5669950	0.7049	6.076115	29.71103
423	13.36639	3.5672610	0.7049	6.076274	29.71550
424	13.36258	3.5680460	0.7171	6.076373	29.72572
425	13.35859	3.5684093	0.7081	6.076637	29.73219
426	13.35602	3.5681823	0.7020	6.076968	29.73210
427	13.35283	3.5676893	0.7052	6.077452	29.73003
428	13.34823	3.5674299	0.6991	6.077992	29.73122
429	13.34351	3.5675921	0.7022	6.078398	29.73640
430	13.34007	3.5677543	0.7021	6.078678	29.74058
431	13.33701	3.5676571	0.7052	6.079012	29.74207
432	13.33437	3.5675533	0.7114	6.079306	29.74316
433	13.33075	3.5676377	0.7144	6.079631	29.74677
434	13.32701	3.5676572	0.7084	6.079990	29.74987
435	13.32413	3.5677221	0.7055	6.080250	29.75272
436	13.32144	3.5679167	0.6993	6.080446	29.75663
437	13.31874	3.5680530	0.6994	6.080662	29.75999
438	13.31390	3.5680141	0.7086	6.081150	29.76341
439	13.30869	3.5680466	0.7086	6.081649	29.76778
440	13.30569	3.5679169	0.7087	6.081988	29.76892
441	13.30483	3.5679169	0.7117	6.082072	29.76959
442	13.30544	3.5679494	0.7086	6.082001	29.76941
443	13.30630	3.5679818	0.7118	6.081906	29.76904
444	13.30557	3.5680791	0.7057	6.081943	29.77052
445	13.30465	3.5678521	0.7088	6.082113	29.76914
446	13.30434	3.5676899	0.7029	6.082199	29.76788
447	13.30489	3.5676380	0.7028	6.082163	29.76696
448	13.30593	3.5673590	0.7150	6.082159	29.76356
449	13.30734	3.5673914	0.7181	6.082010	29.76276
450	13.30753	3.5684099	0.7090	6.081636	29.77205
451	13.30759	3.5685397	0.7000	6.081585	29.77321
452	13.30734	3.5685721	0.7001	6.081597	29.77370
453	13.30808	3.5687732	0.7030	6.081455	29.77499
454	13.30894	3.5684099	0.7153	6.081498	29.77095
455	13.31028	3.5678520	0.7244	6.081561	29.76473
456	13.31329	3.5693701	0.7214	6.080737	29.77644
457	13.31715	3.5692662	0.7003	6.080395	29.77247
458	13.31647	3.5693960	0.6972	6.080416	29.77420
459	13.31378	3.5694934	0.7003	6.080646	29.77721
460	13.31218	3.5688056	0.7093	6.081042	29.77208
461	13.31286	3.5687083	0.7156	6.081010	29.77065
462	13.31408	3.5698892	0.7125	6.080478	29.78063
463	13.31476	3.5698243	0.7066	6.080434	29.77950
464	13.31120	3.5692663	0.7095	6.080977	29.77711
465	13.30710	3.5689030	0.7066	6.081506	29.77696
466	13.30330	3.5689874	0.7157	6.081848	29.78070
467	13.29969	3.5692664	0.7127	6.082105	29.78611
468	13.29675	3.5694287	0.7067	6.082336	29.78992
469	13.29424	3.5694287	0.7097	6.082582	29.79188
470	13.29344	3.5692016	0.7098	6.082739	29.79040
471	13.29258	3.5689162	0.7098	6.082923	29.78842
472	13.29044	3.5690005	0.7069	6.083104	29.79088
473	13.28817	3.5692990	0.7099	6.083221	29.79542
474	13.28652	3.5693315	0.7099	6.083372	29.79701
475	13.28499	3.5692666	0.7129	6.083545	29.79761
476	13.28364	3.5693315	0.7130	6.083654	29.79926
477	13.28309	3.5696300	0.7131	6.083604	29.80246
478	13.28272	3.5697598	0.7010	6.083594	29.80395
479	13.28168	3.5696624	0.7131	6.083730	29.80386
480	13.28028	3.5694029	0.7101	6.083959	29.80256
481	13.27936	3.5694613	0.7163	6.084028	29.80382
482	13.27966	3.5697598	0.7133	6.083894	29.80634
483	13.27997	3.5697922	0.7102	6.083853	29.80641
484	13.27948	3.5697922	0.7072	6.083901	29.80679
485	13.27887	3.5697468	0.7104	6.083977	29.80685
486	13.27868	3.5698571	0.7074	6.083956	29.80802
487	13.27862	3.5699869	0.7134	6.083917	29.80926
488	13.27789	3.5700518	0.7074	6.083966	29.81044
