Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
292	15.34065	3.5258953	0.4213	5.900312	27.87631
293	15.35538	3.5256820	0.4606	5.898991	27.86400
294	15.36726	3.5246811	0.4939	5.898187	27.84681
295	15.38194	3.5239514	0.5212	5.897035	27.83004
296	15.37694	3.5231575	0.5363	5.897756	27.82662
297	15.34831	3.5219250	0.5516	5.900845	27.83605
298	15.33027	3.5211249	0.5364	5.902800	27.84180
299	15.30868	3.5205378	0.5213	5.905024	27.85194
300	15.24185	3.5204741	0.5152	5.911361	27.89876
301	15.18110	3.5210556	0.5183	5.916927	27.94707
302	15.15017	3.5217400	0.5214	5.919638	27.97512
303	15.13895	3.5220952	0.5395	5.920589	27.98625
304	15.15727	3.5223531	0.5728	5.918771	27.97544
305	15.19699	3.5224560	0.6001	5.914978	27.94805
306	15.22911	3.5225783	0.6304	5.911899	27.92627
307	15.25130	3.5225780	0.6516	5.909801	27.91050
308	15.27707	3.5225906	0.6486	5.907362	27.89232
309	15.29702	3.5225775	0.6395	5.905482	27.87806
310	15.30551	3.5221578	0.6245	5.904812	27.86837
311	15.31186	3.5219448	0.6093	5.904280	27.86200
312	15.29443	3.5219643	0.5973	5.905920	27.87453
313	15.27435	3.5217645	0.6064	5.907880	27.88701
314	15.25311	3.5215711	0.6094	5.909949	27.90038
315	15.22859	3.5215068	0.6397	5.912289	27.91722
316	15.20758	3.5211844	0.6578	5.914380	27.92931
317	15.19640	3.5210942	0.6760	5.915467	27.93646
318	15.19382	3.5209909	0.6882	5.915745	27.93739
319	15.19382	3.5206683	0.6942	5.915847	27.93455
320	15.18613	3.5203780	0.6882	5.916668	27.93747
321	15.17296	3.5198619	0.6701	5.918080	27.94231
322	15.15243	3.5192168	0.6398	5.920230	27.95125
323	15.11722	3.5184430	0.6157	5.923817	27.96954
324	15.07489	3.5180177	0.5914	5.927971	27.99601
325	15.02708	3.5176311	0.5612	5.932639	28.02679
326	14.98024	3.5175929	0.5431	5.937108	28.06001
327	14.92801	3.5174065	0.5552	5.942143	28.09584
328	14.89341	3.5175681	0.5704	5.945391	28.12215
329	14.88566	3.5175940	0.5916	5.946122	28.12795
330	14.89962	3.5176326	0.6037	5.944778	28.11824
331	14.92045	3.5172775	0.6067	5.942907	28.10012
332	14.94571	3.5168450	0.5917	5.940638	28.07815
333	14.95630	3.5160838	0.5765	5.939874	28.06382
334	14.95040	3.5152131	0.5523	5.940717	28.06035
335	14.93019	3.5145297	0.5372	5.942863	28.06881
336	14.89802	3.5144011	0.5251	5.945973	28.09078
337	14.86107	3.5139179	0.5101	5.949656	28.11307
338	14.83549	3.5134474	0.5040	5.952253	28.12732
339	14.81989	3.5131445	0.5040	5.953843	28.13587
340	14.79554	3.5133705	0.5010	5.956098	28.15544
341	14.77211	3.5132805	0.5223	5.958370	28.17155
342	14.75928	3.5130485	0.5374	5.959674	28.17875
343	14.75105	3.5130809	0.5465	5.960451	28.18498
344	14.75200	3.5131067	0.5586	5.960352	28.18451
345	14.76196	3.5135644	0.5557	5.959250	28.18139
346	14.78277	3.5137576	0.5557	5.957195	28.16808
347	14.80333	3.5141571	0.5436	5.955098	28.15679
348	14.82078	3.5142408	0.5558	5.953403	28.14495
349	14.84182	3.5145630	0.5739	5.951288	28.13264
350	14.87368	3.5145304	0.5951	5.948255	28.10940
351	14.90205	3.5144333	0.6254	5.945579	28.08813
352	14.92468	3.5145298	0.6436	5.943390	28.07273
353	14.95033	3.5144328	0.6527	5.940975	28.05346
