Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
1090	7.03286	3.2165130	60.3194	59.9792	6.910209	31.52540
1091	7.02724	3.2159272	60.5630	60.2214	6.911176	31.52407
1092	7.01955	3.2154974	60.8157	60.4727	6.912318	31.52632
1093	7.01045	3.2152545	61.0684	60.7239	6.913538	31.53189
1094	6.99876	3.2143013	61.3151	60.9692	6.915418	31.53212
1095	6.97814	3.2136599	61.5708	61.2234	6.918225	31.54392
1096	6.94845	3.2137226	61.8174	61.4686	6.921786	31.57170
1097	6.91976	3.2139036	62.0792	61.7289	6.925169	31.59989
1098	6.89799	3.2140597	62.3137	61.9620	6.927730	31.62149
1099	6.88177	3.2143653	62.5634	62.2102	6.929547	31.63963
1100	6.86416	3.2143655	62.8221	62.4675	6.931683	31.65572
1101	6.84780	3.2143658	63.0628	62.7068	6.933668	31.67069
1102	6.83569	3.2143099	63.3155	62.9581	6.935167	31.68113
1103	6.82736	3.2142727	63.5620	63.2031	6.936199	31.68829
1104	6.82053	3.2141233	63.8239	63.4634	6.937105	31.69284
1105	6.81013	3.2139365	64.0797	63.7177	6.938462	31.70028
1106	6.79762	3.2138121	64.3292	63.9658	6.940045	31.71036
1107	6.78651	3.2136316	64.5913	64.2264	6.941487	31.71853
1108	6.77622	3.2136007	64.8285	64.4622	6.942754	31.72759
1109	6.76826	3.2135697	65.0721	64.7044	6.943740	31.73449
1110	6.76243	3.2135387	65.3098	64.9408	6.944468	31.73944
1111	6.75804	3.2135699	65.5442	65.1738	6.944990	31.74374
1112	6.75483	3.2136323	65.7817	65.4099	6.945353	31.74727
1113	6.75179	3.2135078	66.0223	65.6491	6.945789	31.74862
1114	6.74750	3.2133896	66.2599	65.8853	6.946373	31.75118
1115	6.74275	3.2132028	66.5186	66.1425	6.947047	31.75341
1116	6.73790	3.2131718	66.7804	66.4028	6.947657	31.75744
