Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
287	10.43985	3.2055571	0.9638	6.518396	28.55135
288	10.44098	3.1975889	0.9577	6.521509	28.47198
289	10.42506	3.1925980	0.9699	6.525322	28.43525
290	10.40999	3.1972535	0.9820	6.525115	28.49290
291	10.40591	3.2089249	0.9941	6.520818	28.61117
292	10.39203	3.2165239	1.0033	6.519272	28.69707
293	10.38003	3.2229136	1.0004	6.518006	28.76963
294	10.42749	3.2177200	0.9974	6.514829	28.68093
295	10.47331	3.2051584	0.9854	6.514821	28.52122
296	10.49363	3.1985148	0.9854	6.515247	28.43998
297	10.48812	3.1943933	0.9885	6.517534	28.40374
298	10.47552	3.2009154	0.9946	6.516296	28.47772
299	10.47672	3.2111284	1.0038	6.512019	28.57731
300	10.47110	3.2163424	0.9917	6.510529	28.63307
301	10.47655	3.2160307	0.9857	6.510048	28.62572
302	10.50760	3.2046105	0.9706	6.511216	28.48903
303	10.50834	3.1954870	0.9647	6.514830	28.39876
304	10.49068	3.1907086	0.9799	6.518742	28.36552
305	10.48443	3.1972527	0.9830	6.516786	28.43474
306	10.48602	3.2080961	0.9921	6.512210	28.54018
307	10.46463	3.2148782	0.9953	6.511844	28.62372
308	10.47155	3.2166788	0.9953	6.510342	28.63602
309	10.50447	3.2068136	0.9923	6.510672	28.51313
310	10.51328	3.1986576	1.0014	6.512994	28.42606
311	10.50391	3.1961584	0.9925	6.515054	28.40880
312	10.48994	3.2010086	0.9834	6.514648	28.46739
313	10.48370	3.2074860	0.9865	6.512717	28.53600
314	10.47229	3.2090487	0.9865	6.513356	28.56031
315	10.45323	3.2039702	0.9927	6.517546	28.52523
316	10.43809	3.1998150	0.9927	6.520927	28.49615
317	10.42460	3.2024400	0.9928	6.521368	28.53257
318	10.41922	3.2091987	0.9868	6.519219	28.60342
319	10.42630	3.2108051	0.9899	6.517775	28.61369
320	10.42897	3.2045491	0.9900	6.520022	28.54994
321	10.42228	3.1972222	0.9780	6.523751	28.48298
322	10.41072	3.1975892	0.9900	6.524896	28.49563
323	10.40766	3.2044311	0.9902	6.522452	28.56548
324	10.41639	3.2087069	0.9963	6.519736	28.60079
325	10.42336	3.2064783	0.9964	6.519864	28.57335
326	10.43106	3.2007355	0.9934	6.521339	28.51072
327	10.43770	3.1989009	0.9904	6.521344	28.48746
328	10.44382	3.2014942	0.9904	6.519604	28.50821
329	10.45221	3.2037835	0.9906	6.517736	28.52419
330	10.46197	3.2027631	0.9998	6.517061	28.50651
331	10.46826	3.1999702	0.9786	6.517491	28.47410
332	10.46962	3.1988694	0.9908	6.517786	28.46220
333	10.46786	3.2005797	0.9909	6.517288	28.48040
334	10.46815	3.2020725	0.9939	6.516650	28.49488
335	10.47144	3.2013447	1.0001	6.516578	28.48514
336	10.47473	3.2002437	0.9941	6.516657	28.47173
337	10.47632	3.2010709	0.9850	6.516144	28.47864
338	10.47768	3.2014939	0.9882	6.515820	28.48173
339	10.47989	3.1988072	1.0034	6.516663	28.45356
340	10.47961	3.1963700	1.0065	6.517684	28.42981
341	10.47445	3.1991243	1.0005	6.517143	28.46094
342	10.47127	3.2055568	0.9944	6.514887	28.52673
343	10.47314	3.2079157	0.9764	6.513721	28.54849
344	10.47927	3.1992362	0.9674	6.516558	28.45829
345	10.49272	3.1876403	0.9765	6.519758	28.33377
346	10.48256	3.1834187	0.9888	6.522609	28.30015
347	10.41440	3.1922005	1.0100	6.526679	28.43964
348	10.35372	3.2030815	1.0222	6.529040	28.59450
349	10.31336	3.2118338	1.0072	6.529981	28.71280
350	10.35734	3.2025340	0.9860	6.528858	28.58626
351	10.41208	3.1888087	0.9890	6.528320	28.40804
352	10.41367	3.1811481	0.9952	6.531262	28.33134
353	10.34450	3.1861206	1.0014	6.537004	28.43429
354	10.28562	3.1982620	1.0074	6.538648	28.60043
355	10.24567	3.2051919	1.0015	6.540290	28.70053
356	10.23997	3.2062624	0.9834	6.540490	28.71565
357	10.28969	3.1948180	0.9743	6.539603	28.56318
358	10.31031	3.1875180	0.9866	6.540276	28.47485
359	10.29443	3.1822104	0.9866	6.544237	28.43483
360	10.27230	3.1843892	0.9958	6.545836	28.47369
361	10.26796	3.1944266	0.9958	6.542206	28.57639
362	10.25566	3.2004015	0.9960	6.541136	28.64521
363	10.24922	3.2008867	0.9839	6.541659	28.65509
364	10.28913	3.1902572	0.9930	6.541536	28.51852
365	10.31042	3.1840288	0.9962	6.541693	28.44029
366	10.31194	3.1828433	1.0023	6.542006	28.42738
367	10.30952	3.1911640	1.0085	6.538873	28.51149
368	10.30579	3.1960672	0.9994	6.537284	28.56288
369	10.29308	3.1958249	0.9965	6.538810	28.57047
370	10.30889	3.1884309	1.0026	6.540062	28.48497
