Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
224	8.15788	2.5653180	0.9501	7.075689	23.80572
225	8.15082	2.5656389	0.9501	7.076484	23.81377
226	8.14398	2.5656905	0.9439	7.077374	23.81894
227	8.13543	2.5651864	0.9258	7.078752	23.81960
228	8.13030	2.5645963	0.9349	7.079713	23.81706
229	8.12234	2.5648828	0.9380	7.080645	23.82537
230	8.11129	2.5660117	0.9351	7.081600	23.84440
231	8.10306	2.5675132	0.9351	7.082002	23.86531
232	8.10050	2.5689004	0.9321	7.081699	23.88121
233	8.09975	2.5692501	0.9381	7.081637	23.88529
234	8.09804	2.5690093	0.9381	7.081977	23.88399
235	8.09511	2.5680463	0.9320	7.082819	23.87616
236	8.09174	2.5674101	0.9412	7.083565	23.87195
237	8.08822	2.5676222	0.9351	7.083938	23.87651
238	8.08459	2.5683158	0.9354	7.084101	23.88606
239	8.08150	2.5691528	0.9351	7.084125	23.89672
240	8.08102	2.5697089	0.9442	7.083931	23.90272
241	8.08208	2.5699783	0.9472	7.083662	23.90475
242	8.08198	2.5705402	0.9504	7.083415	23.91056
243	8.07963	2.5693018	0.9444	7.084306	23.89951
244	8.07856	2.5678630	0.9352	7.085120	23.88554
245	8.07622	2.5680236	0.9291	7.085359	23.88878
246	8.07590	2.5687229	0.9354	7.085076	23.89614
247	8.07803	2.5690095	0.9475	7.084657	23.89761
248	8.07920	2.5676452	0.9564	7.085136	23.88287
249	8.08160	2.5709474	0.9535	7.083275	23.91497
250	8.09212	2.5707523	0.9473	7.081959	23.90582
251	8.09740	2.5699495	0.9355	7.081625	23.89403
252	8.09105	2.5691470	0.9264	7.082849	23.89016
253	8.08395	2.5693534	0.9325	7.083703	23.89710
254	8.08011	2.5697892	0.9447	7.084015	23.90416
255	8.07680	2.5677255	0.9505	7.085420	23.88533
256	8.07328	2.5691528	0.9445	7.085226	23.90231
257	8.07718	2.5686082	0.9387	7.084958	23.89410
258	8.08411	2.5672727	0.9356	7.084651	23.87573
259	8.08406	2.5671408	0.9266	7.084720	23.87443
260	8.07702	2.5675593	0.9355	7.085468	23.88349
261	8.07067	2.5671123	0.9570	7.086528	23.88324
262	8.06645	2.5659891	0.9570	7.087617	23.87463
263	8.06661	2.5690497	0.9510	7.086167	23.90580
264	8.07424	2.5689293	0.9447	7.085202	23.89937
265	8.07750	2.5691987	0.9296	7.084640	23.89991
266	8.07243	2.5693592	0.9269	7.085244	23.90501
267	8.06683	2.5691300	0.9388	7.086101	23.90647
268	8.06491	2.5705404	0.9539	7.085701	23.92219
