Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
1270	5.09275	3.0322526	199.2680	7.252105	31.20475
1271	5.09081	3.0323258	199.4737	7.252324	31.20729
1272	5.08937	3.0324051	199.6824	7.252475	31.20943
1273	5.08863	3.0323564	199.8884	7.252604	31.20948
1274	5.08788	3.0322224	200.1064	7.252780	31.20854
1275	5.08743	3.0322103	200.3210	7.252850	31.20872
1276	5.08709	3.0321311	200.5420	7.252944	31.20804
1277	5.08664	3.0321251	200.7508	7.253010	31.20828
1278	5.08629	3.0320399	200.9660	7.253107	31.20754
1279	5.08579	3.0320704	201.1776	7.253161	31.20825
1280	5.08560	3.0320400	201.3865	7.253208	31.20798
1281	5.08510	3.0320096	201.5981	7.253295	31.20800
1282	5.08440	3.0319548	201.8070	7.253421	31.20793
1283	5.08396	3.0319488	202.0190	7.253488	31.20817
1284	5.08406	3.0319793	202.2246	7.253463	31.20833
1285	5.08346	3.0321622	202.3943	7.253445	31.21088
1286	5.08197	3.0344232	202.5121	7.252415	31.23795
1287	5.08143	3.0355265	202.5640	7.251888	31.25100
1288	5.08689	3.0357763	202.5578	7.251035	31.24874
1289	5.09955	3.0358920	202.5156	7.249310	31.23824
1290	5.11048	3.0362089	202.4918	7.247703	31.23165
1291	5.11729	3.0362576	202.5007	7.246784	31.22585
1292	5.12231	3.0364344	202.5220	7.246031	31.22316
1293	5.12524	3.0372879	202.5373	7.245184	31.23012
1294	5.12658	3.0371843	202.5404	7.245064	31.22769
1295	5.12971	3.0365563	202.5314	7.244994	31.21763
1296	5.13742	3.0363184	202.5284	7.244113	31.20774
1297	5.14095	3.0364098	202.5317	7.243601	31.20549
1298	5.14095	3.0363489	202.5408	7.243634	31.20479
1299	5.14020	3.0361050	202.5380	7.243864	31.20272
1300	5.14000	3.0360319	202.5291	7.243929	31.20208
1301	5.14045	3.0358002	202.4839	7.243995	31.19905
1302	5.13886	3.0356904	202.3750	7.244261	31.19934
1303	5.13558	3.0355258	202.2328	7.244777	31.20059
1304	5.13309	3.0353978	202.0670	7.245168	31.20153
1305	5.13190	3.0354343	201.8855	7.245301	31.20315
1306	5.13061	3.0355745	201.6977	7.245390	31.20604
1307	5.12986	3.0357695	201.5195	7.245378	31.20904
1308	5.12936	3.0359767	201.3473	7.245327	31.21194
1309	5.12956	3.0361047	201.1750	7.245227	31.21329
1310	5.13130	3.0360620	200.9935	7.245018	31.21127
1311	5.13528	3.0361960	200.8123	7.244420	31.20917
1312	5.13921	3.0364093	200.6340	7.243786	31.20802
1313	5.14144	3.0365251	200.4677	7.243426	31.20732
1314	5.14159	3.0364335	200.2895	7.243452	31.20623
1315	5.14298	3.0364701	200.1230	7.243246	31.20543
1316	5.14602	3.0365188	199.9569	7.242818	31.20323
1317	5.14835	3.0365553	199.7784	7.242488	31.20155
1318	5.14990	3.0366649	199.6002	7.242223	31.20145
1319	5.15089	3.0367685	199.4250	7.242032	31.20178
1320	5.15164	3.0368660	199.2495	7.241878	31.20228
1321	5.15313	3.0369208	199.0591	7.241648	31.20160
1322	5.15487	3.0368354	198.8746	7.241462	31.19910
1323	5.15676	3.0368902	198.6872	7.241181	31.19805
1324	5.15755	3.0370365	198.5058	7.240993	31.19905
1325	5.15735	3.0371644	198.3455	7.240946	31.20077
1326	5.15795	3.0371278	198.1732	7.240884	31.19988
1327	5.15969	3.0371034	198.0011	7.240665	31.19806
1328	5.16238	3.0370972	197.8256	7.240313	31.19557
1329	5.16382	3.0371947	197.6474	7.240067	31.19542
1330	5.16407	3.0372983	197.4601	7.239974	31.19646
1331	5.16472	3.0373165	197.2606	7.239875	31.19616
1332	5.16581	3.0373286	197.0612	7.239720	31.19537
1333	5.16666	3.0373773	196.8462	7.239578	31.19524
1334	5.16720	3.0374382	196.6378	7.239469	31.19552
1335	5.16765	3.0375296	196.4291	7.239356	31.19624
1336	5.16780	3.0376393	196.2055	7.239272	31.19745
1337	5.16840	3.0376819	195.9847	7.239166	31.19749
1338	5.16959	3.0377306	195.7701	7.238978	31.19703
1339	5.17113	3.0378037	195.5402	7.238732	31.19653
1340	5.17263	3.0378158	195.3075	7.238524	31.19539
1341	5.17417	3.0378950	195.0688	7.238274	31.19497
1342	5.17556	3.0379559	194.8328	7.238054	31.19448
1343	5.17666	3.0379863	194.5878	7.237888	31.19392
1344	5.17820	3.0379313	194.3432	7.237710	31.19197
1345	5.18024	3.0379252	194.0952	7.237441	31.19012
1346	5.18143	3.0379556	193.8472	7.237263	31.18947
1347	5.18133	3.0380165	193.6053	7.237237	31.19037
1348	5.18158	3.0380469	193.3455	7.237182	31.19061
1349	5.18203	3.0380163	193.0912	7.237134	31.18997
1350	5.18203	3.0379857	192.8220	7.237145	31.18975
1351	5.18168	3.0378942	192.5652	7.237234	31.18916
1352	5.18158	3.0379307	192.3051	7.237221	31.18979
1353	5.18104	3.0379550	192.0452	7.237274	31.19070
1354	5.17979	3.0379001	191.7762	7.237460	31.19137
1355	5.17895	3.0378634	191.5131	7.237585	31.19186
1356	5.17880	3.0378390	191.2469	7.237612	31.19185
1357	5.17905	3.0378938	190.9717	7.237543	31.19238
1358	5.17914	3.0378144	190.7086	7.237567	31.19151
1359	5.17964	3.0378631	190.4366	7.237469	31.19173
1360	5.18019	3.0379850	190.1826	7.237326	31.19272
1361	5.17969	3.0380459	189.9378	7.237353	31.19400
1362	5.18024	3.0378690	189.6840	7.237371	31.19160
1363	5.18133	3.0378323	189.4328	7.237242	31.19028
1364	5.18243	3.0377530	189.1878	7.237136	31.18848
1365	5.18238	3.0377712	188.9398	7.237127	31.18885
1366	5.18183	3.0376370	188.6708	7.237265	31.18797
1367	5.18079	3.0376186	188.4016	7.237405	31.18886
1368	5.17969	3.0376673	188.1389	7.237516	31.19056
1369	5.17840	3.0377709	187.8817	7.237624	31.19306
1370	5.17725	3.0379294	187.6368	7.237682	31.19605
1371	5.17770	3.0377403	187.3859	7.237720	31.19360
1372	5.17999	3.0375817	187.1409	7.237501	31.18979
1373	5.18178	3.0375572	186.8903	7.237274	31.18796
1374	5.18163	3.0374352	186.6418	7.237353	31.18683
1375	5.18104	3.0374351	186.3942	7.237426	31.18751
1376	5.18168	3.0374350	186.1398	7.237336	31.18703
1377	5.18128	3.0374349	185.8922	7.237382	31.18752
1378	5.17979	3.0373251	185.6381	7.237631	31.18778
1379	5.17830	3.0372824	185.3809	7.237844	31.18881
1380	5.17755	3.0372640	185.1178	7.237945	31.18942
1381	5.17611	3.0371908	184.8609	7.238168	31.19006
1382	5.17521	3.0371481	184.6009	7.238302	31.19053
1383	5.17492	3.0370992	184.3410	7.238362	31.19038
1384	5.17427	3.0371479	184.0809	7.238414	31.19166
1385	5.17332	3.0371600	183.8238	7.238526	31.19280
1386	5.17263	3.0371478	183.5760	7.238618	31.19343
1387	5.17218	3.0370989	183.3039	7.238697	31.19343
1388	5.17173	3.0369769	183.0438	7.238815	31.19258
1389	5.17233	3.0369768	182.7684	7.238731	31.19216
1390	5.17377	3.0370072	182.4995	7.238519	31.19129
1391	5.17307	3.0370681	182.2364	7.238572	31.19275
1392	5.17128	3.0369156	181.9641	7.238882	31.19282
1393	5.17019	3.0368241	181.6949	7.239069	31.19293
1394	5.17123	3.0368301	181.4198	7.238923	31.19216
1395	5.17148	3.0367630	181.1539	7.238920	31.19129
1396	5.17039	3.0366897	180.8753	7.239097	31.19161
1397	5.16984	3.0366409	180.6033	7.239189	31.19170
1398	5.16929	3.0366042	180.3283	7.239274	31.19192
1399	5.16820	3.0366103	180.0591	7.239408	31.19314
1400	5.16700	3.0366285	179.7897	7.239548	31.19459
1401	5.16621	3.0366406	179.5570	7.239641	31.19558
1402	5.16556	3.0366040	179.3150	7.239740	31.19589
1403	5.16492	3.0364332	179.0732	7.239911	31.19466
1404	5.16536	3.0364270	178.8346	7.239850	31.19429
1405	5.16700	3.0364330	178.5895	7.239627	31.19295
1406	5.16710	3.0364025	178.3384	7.239624	31.19263
1407	5.16661	3.0362805	178.0784	7.239750	31.19183
1408	5.16616	3.0362865	177.8215	7.239799	31.19244
1409	5.16531	3.0363718	177.5733	7.239858	31.19432
1410	5.16447	3.0364022	177.3466	7.239947	31.19556
1411	5.16526	3.0361583	177.1105	7.239969	31.19216
1412	5.16735	3.0361094	176.8808	7.239717	31.18977
1413	5.16870	3.0361276	176.6392	7.239526	31.18884
1414	5.16885	3.0360239	176.3457	7.239556	31.18766
1415	5.16775	3.0359446	176.0313	7.239735	31.18793
1416	5.16551	3.0363713	175.7409	7.239790	31.19500
1417	5.16412	3.0371272	175.4868	7.239558	31.20501
1418	5.16417	3.0370906	175.2632	7.239566	31.20466
1419	5.16541	3.0366698	175.0271	7.239625	31.19883
1420	5.16795	3.0361698	174.7791	7.239558	31.19091
1421	5.17128	3.0359441	174.5342	7.239238	31.18535
1422	5.17432	3.0357977	174.2805	7.238914	31.18098
1423	5.17387	3.0357306	174.0412	7.239004	31.18075
1424	5.17233	3.0357061	173.7932	7.239213	31.18203
1425	5.17074	3.0357000	173.5486	7.239419	31.18356
1426	5.16914	3.0356816	173.3002	7.239632	31.18496
1427	5.16790	3.0356389	173.0555	7.239812	31.18575
1428	5.16745	3.0356510	172.8105	7.239859	31.18642
1429	5.16720	3.0356388	172.5597	7.239892	31.18663
1430	5.16715	3.0356814	172.3297	7.239871	31.18728
1431	5.16715	3.0356691	172.0878	7.239872	31.18725
1432	5.16745	3.0356812	171.8429	7.239820	31.18723
1433	5.16815	3.0356994	171.5797	7.239713	31.18691
