Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
29.93995	9.43085	10.2092
29.94436	9.42516	10.4334
29.93582	9.41362	10.6575
29.94910	9.39315	10.8667
29.96426	9.37341	11.0757
29.97519	9.35720	11.2756
29.98294	9.34480	11.4817
29.98861	9.33527	11.6907
29.98858	9.32651	11.9210
29.99290	9.31440	12.1604
30.00330	9.29959	12.4089
30.01496	9.28413	12.6725
30.02558	9.27021	12.9360
30.03491	9.25784	13.1996
30.04193	9.24861	13.4511
30.04834	9.24124	13.7025
30.05309	9.23586	13.9299
30.05683	9.23130	14.1570
30.06201	9.22581	14.3691
30.06742	9.22004	14.5812
30.07093	9.21532	14.7811
30.07367	9.21241	14.9932
30.07493	9.21043	15.2084
30.07558	9.20917	15.4325
30.07549	9.20840	15.6658
30.07594	9.20812	15.9143
30.07373	9.20796	16.1657
30.07321	9.20428	16.4142
30.08117	9.19166	16.6747
30.09115	9.17141	16.9474
30.11735	9.13643	17.2080
30.14973	9.09535	17.4593
30.17531	9.06394	17.7260
30.19228	9.04228	17.9592
30.20568	9.02599	18.1835
30.21459	9.01463	18.4047
30.22225	9.00589	18.6259
30.22652	8.99961	18.8470
30.23052	8.99365	19.0682
30.23940	8.98574	19.3015
30.24872	8.97542	19.5318
30.25926	8.96178	19.7772
30.27211	8.94656	20.0317
30.28741	8.93036	20.2741
30.30059	8.91281	20.5164
30.30753	8.89337	20.7557
30.31329	8.86729	20.9951
30.34058	8.83040	21.2163
30.36658	8.79839	21.4405
30.38413	8.77666	21.6645
30.39442	8.76303	21.8919
30.40182	8.75429	22.1191
30.40531	8.74897	22.3494
30.40755	8.74512	22.5675
30.40918	8.74197	22.8038
30.41020	8.73915	23.0462
30.41231	8.73628	23.2886
30.41402	8.73378	23.5249
30.41495	8.73183	23.7642
30.41611	8.72999	23.9885
30.41677	8.72874	24.2067
30.41751	8.72814	24.4279
30.41783	8.72727	24.6610
30.41820	8.72673	24.8944
30.41819	8.72586	25.1337
30.41939	8.72473	25.3912
30.42096	8.72239	25.6456
30.42271	8.71909	25.9153
30.42619	8.71529	26.1729
30.42840	8.71220	26.4424
30.43066	8.70943	26.7090
30.43163	8.70743	26.9604
30.43302	8.70531	27.1998
30.43479	8.70353	27.4241
30.43609	8.70190	27.6360
30.43624	8.70087	27.8543
30.43738	8.69935	28.0724
30.43914	8.69691	28.2663
30.44166	8.69274	28.4813
30.44850	8.68543	28.7057
30.45633	8.67622	28.9389
30.46634	8.66371	29.1904
