Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
25.25264	14.47453	0.8894
25.25809	14.47617	0.9986
25.48499	14.47421	1.1410
25.60723	14.44536	1.3257
25.70338	14.41268	1.5105
26.16647	14.37908	1.7074
26.40236	14.30366	1.9163
26.52548	14.21602	2.1315
26.54839	14.14816	2.3466
26.55511	14.12502	2.5525
26.70145	14.13775	2.7615
26.73991	14.12621	2.9646
26.76728	14.10215	3.1796
26.79235	14.08186	3.3977
26.83272	14.06334	3.6309
26.99636	14.03413	3.8582
27.20543	13.96269	4.0884
27.40541	13.84708	4.3126
27.57468	13.71368	4.5428
27.71495	13.58856	4.7699
27.86480	13.49095	4.9941
28.00689	13.40670	5.2304
28.09530	13.32423	5.4757
28.15290	13.25651	5.7060
28.20816	13.20925	5.9392
28.35648	13.17573	6.1725
28.55719	13.14675	6.3997
28.67956	13.12431	6.6360
28.68509	13.09226	6.8753
28.71240	13.02552	7.1176
28.75455	12.95732	7.3569
28.79071	12.89895	7.5810
28.80745	12.84985	7.8234
28.82499	12.80373	8.0536
28.80263	12.76098	8.2868
28.83081	12.70635	8.5110
28.83340	12.64621	8.7443
28.79387	12.57548	8.9745
28.78870	12.46865	9.2077
28.82534	12.34417	9.4409
28.86319	12.21975	9.6832
28.92057	12.10334	9.9135
28.95663	12.00580	10.1467
28.98227	11.91429	10.3830
29.00198	11.81736	10.6162
29.04092	11.71206	10.8555
29.04140	11.60467	11.0796
29.08908	11.47712	11.3251
29.15450	11.34467	11.5522
29.21956	11.21766	11.7794
29.30669	11.09494	12.0066
29.37645	11.00190	12.2368
29.42375	10.93975	12.4731
29.45238	10.90025	12.6942
29.47036	10.87622	12.9334
29.47895	10.86148	13.1636
29.48525	10.85008	13.3909
29.47625	10.83644	13.6301
29.47110	10.80632	13.8573
29.47583	10.74861	14.0905
29.51137	10.67718	14.3086
29.55003	10.61607	14.5388
29.57604	10.57094	14.7660
29.62801	10.53125	14.9932
29.66358	10.50251	15.2204
29.69122	10.48815	15.4567
29.60865	10.46573	15.6778
29.61390	10.32655	15.9020
29.74658	10.08973	16.1322
29.90818	9.85504	16.3623
30.05421	9.66569	16.5834
30.15848	9.53469	16.8076
30.22591	9.45067	17.0408
30.26898	9.39651	17.2741
30.30285	9.35273	17.5134
30.33946	9.30361	17.7435
30.38014	9.25174	17.9708
30.41070	9.21120	18.1979
30.43133	9.18348	18.4190
30.44277	9.16543	18.6401
30.45062	9.15348	18.8702
30.45056	9.14476	19.0945
30.45016	9.13002	19.3155
30.46091	9.09612	19.5428
30.50334	9.03851	19.7607
30.54731	8.98186	19.9850
30.58949	8.93233	20.1970
30.62749	8.88661	20.4121
30.65724	8.85053	20.6301
30.67882	8.82545	20.8542
30.69926	8.80284	21.0693
30.72343	8.77416	21.2843
30.75047	8.73980	21.5024
30.77644	8.70792	21.7175
30.79591	8.68429	21.9447
30.80950	8.66744	22.1597
30.82228	8.65342	22.3779
30.83331	8.64103	22.6050
30.84274	8.63085	22.8200
30.85279	8.61922	23.0320
30.86342	8.60657	23.2532
30.87591	8.59403	23.4682
30.88895	8.57900	23.6833
30.89987	8.56528	23.8953
30.90839	8.55432	24.1103
30.91357	8.54568	24.3224
30.91776	8.53704	24.5315
30.92108	8.52641	24.7433
30.92635	8.51244	24.9554
30.93794	8.49275	25.1675
30.95090	8.47076	25.3795
30.96696	8.44900	25.5915
30.97981	8.43091	25.8035
30.99076	8.41611	26.0095
30.99887	8.40416	26.2245
31.00665	8.39373	26.4305
31.01352	8.38507	26.6455
31.01756	8.37927	26.8545
31.01749	8.37475	27.0696
31.02400	8.36465	27.2907
31.03258	8.35293	27.5088
31.03923	8.34154	27.7268
31.04865	8.32366	27.9450
31.06717	8.29774	28.1510
31.09050	8.26862	28.3629
31.11062	8.24429	28.5810
31.12377	8.22709	28.7960
31.13298	8.21585	29.0081
31.13910	8.20921	29.2201
31.14126	8.20541	29.4320
31.14215	8.20332	29.6471
31.14188	8.20166	29.8592
31.14378	8.19979	30.0713
31.14336	8.19829	30.2802
31.14365	8.19674	30.4983
31.14456	8.19486	30.7072
31.14574	8.19342	30.9284
31.14603	8.19262	31.1403
31.14599	8.19256	31.3525
31.14557	8.19219	31.5584
31.14536	8.19187	31.7764
31.14600	8.19112	31.9884
31.14614	8.18973	32.2096
31.14738	8.18823	32.4156
31.14837	8.18700	32.6337
31.14790	8.18705	32.8426
31.14767	8.18684	33.0485
31.14891	8.18497	33.2606
31.15062	8.18218	33.4788
31.15466	8.17753	33.6846
31.15865	8.17256	33.8967
31.16244	8.16758	34.1117
31.16711	8.16245	34.3207
31.16987	8.15887	34.5298
31.17196	8.15603	34.7478
31.17339	8.15395	34.9537
31.17595	8.15096	35.1748
31.17865	8.14818	35.3929
31.18008	8.14609	35.6079
31.18131	8.14422	35.8230
31.18402	8.14069	36.0410
31.18939	8.13455	36.2592
31.19301	8.12985	36.4833
31.19614	8.12563	36.6984
31.19960	8.12162	36.9285
31.20220	8.11820	37.1618
31.20622	8.11468	37.4131
31.21278	8.10720	37.6221
31.22524	8.09236	37.8464
31.23892	8.07763	38.0736
31.24834	8.06584	38.2976
31.25519	8.05731	38.5097
31.26013	8.05166	38.7369
31.26486	8.04691	38.9671
31.26765	8.04115	39.1881
31.27891	8.02991	39.4274
31.28491	8.02197	39.6485
31.29695	8.00764	39.8726
31.31776	7.98501	40.0937
31.33449	7.96324	40.3148
31.35560	7.93957	40.5450
31.37939	7.91443	40.7571
31.40152	7.89042	40.9873
31.41942	7.86966	41.2205
31.43292	7.85469	41.4415
31.44448	7.84382	41.6718
31.45679	7.83522	41.8929
31.46571	7.82780	42.1291
31.47230	7.82186	42.3502
31.47784	7.81746	42.5895
31.48257	7.81396	42.8047
31.48719	7.81131	43.0409
31.48919	7.80824	43.2650
31.49234	7.80501	43.4982
31.49497	7.80199	43.7163
31.49554	7.79976	43.9495
31.50146	7.79605	44.1615
31.50700	7.79091	44.3978
31.51680	7.78403	44.6219
31.54720	7.77433	44.8431
31.57381	7.75887	45.0794
31.59278	7.74559	45.3004
31.60830	7.73686	45.5184
31.62003	7.73120	45.7517
31.63033	7.72676	45.9788
31.63589	7.72369	46.2060
31.64000	7.72141	46.4393
31.64996	7.71993	46.6695
31.66222	7.71851	46.9148
31.67654	7.71665	47.1510
31.68427	7.71137	47.3752
31.68930	7.68874	47.6085
31.71979	7.65109	47.8477
31.74184	7.62000	48.0808
31.76124	7.59696	48.3050
31.77096	7.58214	48.5443
31.77717	7.57192	48.7685
31.78140	7.56460	48.9987
31.78496	7.55912	49.2318
31.78707	7.55522	49.4622
31.78913	7.55211	49.6892
31.79048	7.55017	49.9164
31.79266	7.54869	50.1467
31.79253	7.54806	50.3859
31.79074	7.54769	50.6131
31.79174	7.54648	50.8403
31.79192	7.54580	51.0765
31.79254	7.54501	51.3007
31.79321	7.54453	51.5308
31.79320	7.54479	51.7641
31.79132	7.54416	51.9912
31.78842	7.54243	52.2244
31.78763	7.53869	52.4455
31.79125	7.53358	52.6847
31.79370	7.52895	52.9091
31.80154	7.52432	53.1421
31.80543	7.52142	53.3755
31.80542	7.52132	53.6087
31.80522	7.52179	53.8388
31.80892	7.51837	54.0781
31.81614	7.51185	54.3083
31.82100	7.50716	54.5326
31.82480	7.50438	54.7536
31.82793	7.50343	54.9838
31.82980	7.50311	55.2080
31.83201	7.50317	55.4350
31.83730	7.50390	55.6743
31.85846	7.50390	55.9046
31.87152	7.50206	56.1438
31.87653	7.49833	56.3771
31.87912	7.49591	56.6011
31.88046	7.49454	56.8587
31.88281	7.49259	57.1071
31.88849	7.48849	57.3372
31.89207	7.47935	57.5552
31.90095	7.46479	57.8007
31.91302	7.45007	58.0278
31.92581	7.43789	58.2641
31.93712	7.42880	58.4882
31.95197	7.42182	58.7245
31.97353	7.41374	58.9547
31.97774	7.40356	59.1818
31.98335	7.39223	59.4060
31.99747	7.38158	59.6454
31.99367	7.36716	59.8755
32.00290	7.33980	60.1056
32.01266	7.30786	60.3360
32.01543	7.27693	60.5721
32.01326	7.24791	60.7903
32.02517	7.21917	61.0265
32.00881	7.19489	61.2658
31.99973	7.16796	61.4960
32.01155	7.13683	61.7261
32.04959	7.11077	61.9474
32.06357	7.09634	62.1744
32.06224	7.08702	62.4137
32.09755	7.07489	62.6470
32.12314	7.06854	62.8741
32.14063	7.06922	63.0983
32.15808	7.07395	63.3375
32.16015	7.08223	63.5618
32.15593	7.09066	63.7888
32.16286	7.09556	64.0190
32.15179	7.09707	64.2463
32.14801	7.09186	64.4825
32.11021	7.08114	64.7066
32.16449	7.06079	64.9459
